time,yaw,left_pos,right_pos,left_vel,right_vel,auto,enabled,bb_irq_ts,corner_pos,corner_send_ts,corner_detect_ts,corner_detect_nt_ts,tof_first_ts,tof_ts,tof_dist,tof_nt_ts,tof_fpga_ts,shoot_counter
15.415,-0.007,2.554,2.844,,0.453,,,,,,,,3751.165,3751.190,invalid,15.395,15.396
15.435,-0.007,2.563,2.853,0.464
15.455,-0.008,2.572,2.862,,,,,,,,,,3751.190,3751.216,invalid,15.422,15.436
15.475,,2.582,2.871,,,,,,,,,,3751.216,3751.241,invalid,15.446,15.456
15.495,-0.008,2.592,2.881,,0.458,,,,,,,,3751.241,3751.266,invalid,15.471,15.476
15.515,-0.008,2.601,2.890
15.535,-0.009,2.611,2.899,,,,,,,,,,3751.266,3751.292,invalid,15.498,15.516
15.555,-0.009,2.620,2.908,,,,,,,,,,3751.292,3751.317,invalid,15.522,15.536
15.575,,2.629,2.917,,,,,,,,,,3751.317,3751.344,invalid,15.549,15.556
15.595,-0.010,2.638,2.927,,,,,,,,,,3751.344,3751.368,invalid,15.574,15.576
15.615,-0.010,2.647,2.936,,0.453
15.635,,2.657,2.945,,,,,,,,,,3751.368,3751.393,invalid,15.598,15.616
15.655,-0.010,2.666,2.954,,0.464,,,,,,,,3751.393,3751.419,invalid,15.625,15.636
15.675,-0.011,2.676,2.964,,,,,,,,,,3751.419,3751.444,invalid,15.649,15.657
15.695,-0.012,2.684,2.973,0.469,0.458,,,,,,,,3751.444,3751.469,invalid,15.674,15.677
15.715,-0.012,2.695,2.982
15.735,-0.012,2.704,2.990,,,,,,,,,,3751.469,3751.496,,15.701,15.716
15.755,-0.012,2.713,3.000,,,,,,,,,,3751.496,3751.520,invalid,15.725,15.736
15.775,-0.012,2.722,3.008,,,,,,,,,,3751.520,3751.547,invalid,15.752,15.756
15.795,-0.013,2.732,3.018
15.815,-0.013,2.741,3.027,,,,,,,,,,3751.547,3751.572,invalid,15.777,15.796
15.835,,2.750,3.036,,0.453,,,,,,,,3751.572,3751.596,invalid,15.801,15.816
15.855,-0.013,2.761,3.045,,,,,,,,,,3751.596,3751.623,invalid,15.828,15.836
15.875,-0.014,2.770,3.054,,0.458,,,,,,,,3751.623,3751.647,invalid,15.853,15.856
15.895,-0.014,2.779,3.064,0.474
15.915,,2.788,3.073,,0.453,,,,,,,,3751.647,3751.674,invalid,15.879,15.896
15.935,-0.014,2.798,3.082,0.469,0.458,,,,,,,,3751.674,3751.699,invalid,15.904,15.916
15.955,-0.014,2.807,3.091,,,,,,,,,,3751.699,3751.723,invalid,15.929,15.936
15.975,,2.816,3.101,0.469,,,,,,,,,3751.723,3751.750,invalid,15.955,15.956
15.995,-0.014,2.825,3.110
16.015,,2.836,3.119,,,,,,,,,,3751.750,3751.775,invalid,15.980,15.996
16.035,,2.845,3.128,,,,,,,,,,3751.775,3751.801,invalid,16.006,16.016
16.055,-0.015,2.854,3.137,,,,,,,,,,3751.801,3751.826,invalid,16.031,16.036
16.075,-0.015,2.863,3.147
16.095,-0.015,2.873,3.156,,0.464,,,,,,,,3751.826,3751.851,invalid,16.057,16.076
16.115,-0.016,2.882,3.165,,,,,,,,,,3751.851,3751.876,invalid,16.082,16.096
16.135,-0.016,2.891,3.174,,,,,,,,,,3751.876,3751.903,invalid,16.108,16.116
16.155,-0.016,2.900,3.184,0.464,,,,,,,,,3751.903,3751.928,invalid,16.133,16.136
16.175,-0.016,2.910,3.193
16.195,-0.017,2.919,3.202,0.469,0.458,,,,,,,,3751.928,3751.953,,16.158,16.176
16.215,-0.017,2.928,3.211,0.464,,,,,,,,,3751.953,3751.978,invalid,16.184,16.196
16.235,-0.017,2.937,3.220,,,,,,,,,,3751.978,3752.003,,16.209,16.216
16.289,,,,0.469,,,,,2.937,,,,3752.003,3752.028
16.309,-0.020,2.975,3.256,,,,,,,,,,3752.055,3752.080,,16.285,16.294
16.329,-0.020,2.985,,,,,,,,,,,3752.080,3752.104,,16.310,16.310
16.349,-0.021,2.994,3.265
16.369,-0.021,3.003,3.274,,,,,,,,,,3752.104,3752.131,,16.336,16.350
16.389,-0.021,3.012,3.284,,0.453,,,,,,,,3752.131,3752.156,invalid,16.361,16.370
16.409,-0.022,,3.293,,,,,,,,,,3752.156,3752.180,invalid,16.386,16.390
16.429,-0.022,3.031,3.302,0.464
16.449,-0.022,,3.311,,0.458,,,,,,,,3752.180,3752.207,,16.412,16.430
16.469,-0.022,3.040,3.321,,,,,,,,,,3752.207,3752.232,,16.437,16.450
16.490,-0.023,3.049,3.330,0.469,,,,,,,,,3752.232,3752.258,invalid,16.463,16.470
16.509,,3.069,3.339,0.464,,,,,,,,,3752.258,3752.283,invalid,16.488,16.491
16.529,-0.023,,3.348
16.549,-0.023,3.077,3.357,0.464,,,,,,,,,3752.283,3752.308,invalid,16.513,16.530
16.569,,3.086,3.367,,,,,,,,,,3752.308,3752.334,invalid,16.539,16.550
16.589,-0.023,3.095,3.376,,,,,,,,,,3752.334,3752.359,invalid,16.564,16.570
16.609,,3.104,3.385
16.629,-0.023,3.115,3.394,,0.464,,,,,,,,3752.359,3752.385,invalid,16.590,16.610
16.649,-0.024,3.124,3.404,,,,,,,,,,3752.385,3752.410,invalid,16.616,16.630
16.669,-0.024,3.133,3.413,,,,,,,,,,3752.410,3752.435,invalid,16.641,16.650
16.689,-0.025,3.143,3.422,,,,,,,,,,3752.435,3752.462,,16.667,16.670
16.710,-0.025,3.161,3.431,,0.458
16.729,-0.025,3.170,3.440,,,,,,,,,,3752.462,3752.487,invalid,16.692,16.711
16.749,-0.026,,3.450,,,,,,,,,,3752.487,3752.512,invalid,16.717,16.730
16.769,-0.026,3.180,3.459,,,,,,,,,,3752.512,3752.537,invalid,16.742,16.750
16.789,-0.027,3.189,3.468,,,,,,,,,,3752.537,3752.562,,16.767,16.770
16.809,-0.027,3.209,3.476,0.469
16.829,-0.027,3.218,3.486,,,,,,,,,,3752.562,3752.587,invalid,16.793,16.810
16.849,-0.028,3.228,3.496,,,,,,,,,,3752.587,3752.614,invalid,16.819,16.830
16.869,-0.028,3.238,3.505,0.474,,,,,,,,,3752.614,3752.639,invalid,16.844,16.850
16.889,,3.247,3.514,,,,,,,,,,3752.639,3752.664,invalid,16.869,16.870
16.909,,,3.523
16.929,-0.028,3.265,3.533,,,,,,,,,,3752.664,3752.689,,16.894,16.910
16.949,-0.028,3.274,3.542,,0.464,,,,,,,,3752.689,3752.714,,16.919,16.930
16.969,,,3.551,,,,,,,,,,3752.714,3752.741,,16.946,16.950
16.989,-0.028,3.294,3.560
17.009,-0.029,,3.569,,,,,,,,,,3752.741,3752.766,,16.971,16.991
17.029,,3.313,3.579,,,,,,,,,,3752.766,3752.791,invalid,16.996,17.011
17.049,-0.029,,3.588,,,,,,,,,,3752.791,3752.816,invalid,17.021,17.030
17.069,-0.029,3.331,3.597,0.469,0.458,,,,,,,,3752.816,3752.841,invalid,17.046,17.050
17.089,-0.029,,3.606
17.109,-0.030,3.340,3.616,0.474,,,,,,,,,3752.841,3752.867,,17.073,17.090
17.129,-0.030,3.349,3.625,0.469,,,,,,,,,3752.868,3752.893,invalid,17.098,17.110
17.149,-0.030,3.359,3.634,,,,,,,,,,3752.893,3752.918,invalid,17.123,17.130
17.169,-0.031,3.369,3.643,0.469,,,,,,,,,3752.918,3752.944,invalid,17.150,17.150
17.189,-0.031,3.388,3.652
17.209,,,,,,,,17.182
17.229,-0.032,3.406,3.671,,,,,,,,,,3752.969,3752.994,,17.200,17.211
17.249,-0.032,3.417,3.680,0.474,,,,,,,,,3752.995,3753.020,invalid,17.225,17.230
17.269,-0.033,3.426,3.689,,,,,,,,,,3753.020,3753.044,invalid,17.250,17.251
17.289,-0.034,3.435,3.699
17.309,-0.035,,3.708,,,,,,,,,,3753.045,3753.071,,17.277,17.290
17.329,-0.035,3.454,3.717,0.469,0.464,,,,,,,,3753.072,3753.096,invalid,17.302,17.311
17.349,-0.036,3.464,3.726,,,,,,,,,,3753.096,3753.121,invalid,17.327,17.330
17.369,-0.036,3.473,3.735,0.474
17.389,-0.036,,3.745,,,,,,,,,,3753.122,3753.146,invalid,17.352,17.370
17.409,-0.037,3.483,3.754,,,,,,,,,,3753.146,3753.171,invalid,17.377,17.390
17.429,-0.037,3.493,3.763,,,,,,,,,,3753.172,3753.198,invalid,17.403,17.410
17.450,-0.037,3.502,3.772,,,,,,,,,,3753.198,3753.223,invalid,17.429,17.430
17.469,,3.512,3.783
17.489,-0.037,3.521,3.792,0.479,0.469,,,,,,,,3753.223,3753.248,,17.454,17.470
17.509,-0.038,3.530,3.801,0.474,,,,,,,,,3753.248,3753.275,invalid,17.480,17.490
17.529,-0.038,3.539,3.811,,,,,,,,,,3753.275,3753.300,invalid,17.505,17.510
17.549,-0.038,3.550,3.820
17.569,-0.038,3.568,3.829,,,,,,,,,,3753.300,3753.325,invalid,17.530,17.550
17.590,-0.038,,3.838,,,,,,,,,,3753.325,3753.350,invalid,17.555,17.570
17.609,-0.039,3.588,3.847,,,,,,,,,,3753.350,3753.376,invalid,17.582,17.591
17.629,,3.597,3.858,,,,,,,,,,3753.377,3753.402,invalid,17.607,17.610
17.649,-0.039,,3.867
17.669,-0.039,3.606,3.876,0.479,0.474,,,,,,,,3753.402,3753.427,invalid,17.632,17.650
17.689,-0.039,3.626,3.886,,,,,,,,,,3753.427,3753.453,,17.659,17.670
17.709,-0.040,,3.895,,,,,,,,,,3753.454,3753.478,invalid,17.684,17.690
17.729,-0.040,3.646,3.905,0.474,0.469,,,,,,,,3753.479,3753.503,invalid,17.709,17.710
17.749,-0.040,3.655,3.915,0.479
17.769,-0.041,3.664,3.924,,0.469,,,,,,,,3753.504,3753.530,,17.735,17.750
17.789,-0.041,3.675,3.933,,,,,,,,,,3753.530,3753.555,invalid,17.761,17.771
17.809,-0.042,,3.942,0.485,,,,,,,,,3753.555,3753.580,invalid,17.786,17.790
17.829,-0.042,3.684,3.951,,0.474
17.849,-0.043,3.693,3.961,0.479,,,,,,,,,3753.580,3753.607,,17.812,17.830
17.869,-0.043,3.713,3.970,0.485,,,,,,,,,3753.607,3753.632,invalid,17.837,17.850
17.889,-0.043,,3.979,,0.469,,,,,,,,3753.632,3753.657,,17.862,17.870
17.909,-0.043,3.722,3.988,0.479,,,,,,,,,3753.657,3753.684,invalid,17.889,17.890
17.929,-0.043,3.733,3.999,,0.469
17.949,-0.044,3.742,4.008,,0.469,,,,,,,,3753.684,3753.708,invalid,17.914,17.930
17.969,-0.044,3.760,4.017,0.485,,,,,,,,,3753.709,3753.734,invalid,17.939,17.950
17.989,-0.044,,4.027,,,,,,,,,,3753.734,3753.759,invalid,17.964,17.970
18.009,,3.771,4.036,0.479
18.029,-0.045,3.789,4.045,0.485,,,,,,,,,3753.759,3753.785,invalid,17.991,18.010
18.049,-0.045,,4.054,,,,,,,,,,3753.786,3753.811,invalid,18.016,18.030
18.069,-0.045,3.800,4.063,0.479,0.464,,,,,,,,3753.811,3753.835,invalid,18.041,18.050
18.089,-0.045,3.818,4.073,,,,,,,,,,3753.836,3753.861,invalid,18.066,18.070
18.109,-0.046,3.828,4.083,,0.464
18.129,-0.046,3.838,4.092,,0.469,,,,,,,,3753.861,3753.887,invalid,18.093,18.111
18.149,-0.047,3.847,4.102,,,,,,,,,,3753.887,3753.912,invalid,18.118,18.130
18.169,-0.047,3.857,4.111,,0.469,,,,,,,,3753.913,3753.937,invalid,18.143,18.150
18.189,-0.047,3.866,4.120,,,,,,,,,,3753.938,3753.962,invalid,18.168,18.170
18.209,-0.048,3.875,4.129,0.474,0.469
18.229,-0.049,,4.139,,,,,,,,,,3753.963,3753.989,invalid,18.195,18.210
18.249,-0.050,3.886,4.148,,,,,,,,,,3753.989,3754.014,invalid,18.220,18.230
18.269,-0.050,3.895,4.157,0.479,,,,,,,,,3754.014,3754.039,invalid,18.245,18.250
18.290,-0.050,3.913,4.166,0.474,,,,,3.895,,,,3754.040,3754.064,invalid,18.270,18.272
18.309,-0.051,3.923,4.175
18.329,-0.051,3.932,4.185,,,,,,,,,,3754.064,3754.091,invalid,18.296,18.310
18.349,-0.051,,4.194,,,,,,,,,,3754.091,3754.116,invalid,18.321,18.330
18.369,,3.942,4.203,,,,,,,,,,3754.116,3754.141,invalid,18.346,18.350
18.389,,3.951,4.212,,0.464
18.409,-0.052,3.961,4.223,,,,,,,,,,3754.141,3754.167,invalid,18.372,18.390
18.429,-0.052,3.970,4.232,,0.464,,,,,,,,3754.167,3754.192,invalid,18.397,18.410
18.449,-0.052,3.979,4.241,,0.464,,,,,,,,3754.192,3754.218,invalid,18.423,18.430
18.469,,3.988,4.250,,,,,,,,,,3754.218,3754.243,invalid,18.448,18.450
18.489,-0.053,3.999,4.260
18.509,-0.053,4.008,4.269,0.469,,,,,,,,,3754.243,3754.269,invalid,18.474,18.490
18.529,-0.054,4.027,4.278,0.469,,,,,,,,,3754.269,3754.294,invalid,18.499,18.510
18.549,-0.054,,4.287,,,,,,,,,,3754.294,3754.321,invalid,18.526,18.530
18.569,-0.055,4.045,4.297,0.474
18.589,-0.055,4.056,4.306,,,,,,,,,,3754.321,3754.345,invalid,18.550,18.570
18.609,-0.055,,4.315,,,,,,,,,,3754.345,3754.372,invalid,18.577,18.590
18.629,-0.056,4.065,4.324,0.469,0.469,,,,,,,,3754.372,3754.396,invalid,18.602,18.610
18.649,-0.056,4.083,4.333,0.469,,,,,,,,,3754.396,3754.423,invalid,18.628,18.630
18.669,-0.057,,4.343,,0.464
18.689,-0.057,4.102,4.352,,,,,,,,,,3754.423,3754.448,invalid,18.653,18.670
18.709,-0.057,4.112,4.361,0.474,0.464,,,,,,,,3754.448,3754.473,invalid,18.678,18.690
18.729,-0.057,,4.370,,,,,,,,,,3754.473,3754.500,invalid,18.705,18.710
18.749,-0.058,4.121,4.380,,,,,,,,,,3754.500,3754.524,invalid,18.730,18.731
18.769,-0.058,4.131,4.389
18.789,-0.059,4.140,4.398,,,,,,,,,,3754.525,3754.551,invalid,18.756,18.770
18.809,-0.060,4.160,4.407,0.469,,,,,,,,,3754.551,3754.576,invalid,18.781,18.791
18.829,-0.060,,4.416,,,,,,,,,,3754.576,3754.601,invalid,18.806,18.810
18.849,-0.060,4.178,4.426,0.474,0.458
18.869,-0.060,,4.435,,,,,,,,,,3754.601,3754.627,invalid,18.832,18.850
18.889,-0.060,4.187,4.444,,,,,,,,,,3754.627,3754.653,invalid,18.859,18.870
18.909,-0.060,4.196,4.453,,,,,,,,,,3754.653,3754.678,invalid,18.883,18.890
18.929,-0.060,4.207,4.463,,,,,,,,,,3754.678,3754.705,invalid,18.910,18.910
18.949,-0.060,4.216,4.472
18.969,,4.225,4.481,,,,,,,,,,3754.705,3754.729,invalid,18.935,18.950
18.989,-0.061,4.235,4.490,0.469,,,,,,,,,3754.729,3754.754,invalid,18.959,18.970
19.009,-0.061,4.244,4.499,0.474,,,,,,,,,3754.754,3754.781,invalid,18.986,18.990
19.029,-0.061,4.253,4.510
19.049,-0.061,4.273,4.518,,,,,,,,,,3754.781,3754.805,invalid,19.011,19.030
19.069,-0.062,,4.527,,,,,,,,,,3754.805,3754.832,,19.037,19.050
19.089,-0.062,4.282,4.536,,,,,,,,,,3754.832,3754.856,invalid,19.062,19.070
19.109,,4.301,4.546,0.469,0.464,,,,,,,,3754.856,3754.883,,19.088,19.090
19.129,-0.062,,4.555
19.149,-0.062,4.310,4.565,,,,,,,,,,3754.883,3754.908,invalid,19.113,19.130
19.169,-0.063,4.328,4.573,,,,,,,,,,3754.908,3754.934,invalid,19.139,19.150
19.189,-0.063,4.337,4.582,,,,,,4.328,,,,3754.934,3754.959,invalid,19.164,19.170
19.209,-0.064,4.347,4.592,,,,,,,,,,3754.959,3754.984,invalid,19.189,19.190
19.229,-0.064,4.356,4.601
19.249,-0.064,4.365,4.610,0.464,,,,,,,,,3754.984,3755.010,invalid,19.216,19.230
19.269,-0.065,4.374,4.619,0.464,,,,,,,,,3755.010,3755.035,,19.241,19.251
19.290,-0.065,,4.629,,0.458,,,,,,,,3755.035,3755.062,invalid,19.267,19.270
19.309,-0.065,4.381,4.634
19.329,-0.066,4.382,4.635,0.443,0.437,,,,,,,,3755.062,3755.086,invalid,19.292,19.310
19.349,,4.384,4.636,0.395,0.385,,,,,,,,3755.087,3755.111,,19.317,19.330
19.369,-0.065,4.391,4.640,0.358,,,,,,,,,3755.111,3755.138,invalid,19.343,19.350
19.389,-0.065,,4.644,,0.348,,,,,,,,3755.138,3755.163,invalid,19.368,19.370
19.409,-0.064,4.395,4.647,0.327
19.429,-0.065,4.399,4.650,0.284,0.311,,,,,,,,3755.163,3755.189,invalid,19.394,19.410
19.449,-0.065,,4.651,,0.269,,,,,,,,3755.189,3755.214,invalid,19.419,19.430
19.469,,4.402,4.652,,,,,,,,,,3755.214,3755.240,invalid,19.445,19.450
19.489,-0.065,,4.654,0.237,0.216
19.509,-0.066,4.403,,0.184,0.163,,,,,,,,3755.240,3755.265,invalid,19.470,19.490
19.529,-0.066,,,,,,,,,,,,3755.265,3755.291,invalid,19.496,19.510
19.549,-0.067,,4.655,0.126,0.116,,,,,,,,3755.291,3755.316,invalid,19.521,19.530
19.569,-0.069,,,0.090,0.079,,,,,,,,3755.316,3755.343,,19.548,19.551
19.589,-0.069
19.609,-0.070,,,0.079,0.074,,,,,,,,3755.343,3755.368,invalid,19.573,19.591
19.629,-0.070,,,0.058,0.053,,,,,,,,3755.368,3755.393,invalid,19.598,19.610
19.649,-0.071,,,,,,,,,,,,3755.393,3755.419,,19.625,19.630
19.669,-0.071,,,0.032,0.032,,,,,,,,3755.420,3755.444,invalid,19.650,19.650
19.689,-0.072
19.709,-0.072,,,0.005,0.016,,,,,,,,3755.445,3755.469,,19.675,19.690
19.729,-0.073,,,,0.011,,,,,,,,3755.470,3755.495,invalid,19.700,19.710
