time,yaw,left_pos,right_pos,left_vel,right_vel,auto,enabled,bb_irq_ts,corner_pos,corner_send_ts,corner_detect_ts,corner_detect_nt_ts,tof_first_ts,tof_ts,tof_dist,tof_nt_ts,tof_fpga_ts,shoot_counter
18.147,,1.519,1.582,0.016,0.016,,,,,,,,2250.174,2250.197,,18.126,18.128
18.167,-0.032,1.525,1.586,0.063,,,,,,,,,,,,,18.148
18.187,-0.029,1.530,1.590,,0.047,,,,,,,,2250.197,2250.222,,18.151,18.168
18.207,-0.028,1.534,1.595,0.090,0.079,,,,,,,,2250.222,2250.247,,18.175,18.188
18.227,-0.028,1.540,1.602,,,,,,,,,,2250.247,2250.270,,18.199,18.208
18.247,,1.546,1.607,0.126,0.111,,,,,,,,2250.270,2250.295,,18.223,18.228
18.267,-0.028,1.554,1.615,0.169,0.153,,,,,,,,,,,,18.248
18.287,-0.028,1.561,1.623,,,,,,,,,,2250.295,2250.320,,18.248,18.268
18.307,,1.570,1.631,0.216,0.205,,,,,,,,2250.320,2250.343,,18.271,18.288
18.327,-0.028,1.578,1.638,0.263,0.253,,,,,,,,2250.343,2250.368,,18.296,18.308
18.347,,1.587,1.648,,,,,,,,,,2250.368,2250.393,,18.321,18.328
18.367,-0.028,1.595,1.657,0.321,0.311,,,,,,,,2250.393,2250.416,,18.344,18.348
18.387,-0.029,1.604,1.665,0.364,0.348,,,,,,,,,,,,18.368
18.407,-0.029,1.613,1.674,,,,,,,,,,2250.416,2250.441,,18.369,18.388
18.427,-0.029,1.623,1.683,0.369,0.374,,,,,,,,2250.441,2250.466,,18.394,18.408
18.447,-0.029,1.632,1.691,,,,,,,,,,2250.466,2250.489,,18.417,18.428
18.467,-0.029,1.641,1.700,0.400,0.395,,,,,,,,2250.489,2250.513,,18.442,18.448
18.487,-0.030,1.650,1.710,0.421,0.421,,,,,,,,2250.514,2250.538,,18.467,18.468
18.507,-0.030,1.660,1.719,,,,,,,,,,,,,,18.488
18.527,-0.030,1.669,1.728,0.437,0.437,,,,,,,,2250.538,2250.562,,18.490,18.508
18.547,-0.031,1.678,1.737,0.448,0.443,,,,,,,,2250.562,2250.586,,18.515,18.528
18.567,-0.032,1.687,1.746,,,,,,,,,,2250.586,2250.611,,18.540,18.548
18.587,-0.032,1.696,1.756,0.458,0.448,,,,,,,,2250.611,2250.635,,18.563,18.568
18.607,-0.032,1.706,1.765,0.458,0.448,,,,,,,,2250.635,2250.659,,18.588,18.588
18.627,,1.715,1.773,,,,,,,,,,,,,,18.608
18.647,-0.032,1.724,1.783,,0.453,,,,,,,,2250.659,2250.684,,18.612,18.628
18.667,-0.033,1.733,1.791,0.464,,,,,,,,,2250.684,2250.707,,18.636,18.648
18.687,-0.033,1.743,1.800,,,,,,,,,,2250.707,2250.732,,18.660,18.668
18.707,-0.033,1.752,1.810,,0.458,,,,,,,,2250.732,2250.757,,18.685,18.688
18.727,-0.034,1.762,1.819,,,,,,,,,,,,,,18.708
18.747,-0.035,1.772,1.828,,0.453,,,,,,,,2250.757,2250.780,,18.708,18.728
18.767,-0.035,1.781,1.837,,,,,,,,,,2250.780,2250.805,,18.733,18.748
18.787,-0.036,1.790,1.847,,,,,,,,,,2250.805,2250.830,,18.758,18.768
18.807,-0.036,1.799,1.854,,,,,,,,,,2250.830,2250.853,,18.781,18.788
18.827,-0.037,1.808,1.864,,,,,,,,,,2250.853,2250.878,,18.806,18.808
18.847,,1.818,1.873,,,,,,,,,,,,,,18.828
18.867,-0.037,1.828,1.882,0.469,,,,,,,,,2250.878,2250.903,,18.831,18.848
18.887,,1.836,1.891,,,,,,,,,,2250.903,2250.926,,18.854,18.868
18.907,-0.037,1.845,1.901,,,,,,,,,,2250.926,2250.951,,18.879,18.888
18.927,-0.037,1.854,1.910,,,,,,,,,,2250.951,2250.975,,18.904,18.908
18.947,-0.037,1.864,1.919,,,,,,,,,,2250.976,2250.999,,18.927,18.928
18.967,-0.037,1.873,1.928,,,,,,,,,,,,,,18.948
18.987,-0.037,1.882,1.937,0.464,,,,,,,,,2250.999,2251.023,,18.952,18.968
19.007,-0.037,1.891,1.947,,,,,,,,,,2251.023,2251.048,,18.977,18.988
19.027,,1.901,1.956,0.469,,,,,,,,,2251.048,2251.072,,19.000,19.008
19.047,,1.910,1.965,0.464,,,,,,,,,2251.072,2251.096,,19.025,19.028
19.067,-0.038,1.919,1.973,,,,,,,,,,,,,,19.048
19.088,-0.038,1.928,1.982,,0.458,,,,,,,,2251.096,2251.121,,19.050,19.068
19.107,,1.937,1.991,0.458,,,,,,,,,2251.121,2251.144,,19.073,19.089
19.127,-0.038,1.947,2.001,,,,,,,,,,2251.145,2251.169,,19.098,19.108
19.147,-0.039,1.957,2.010,0.458,,,,,,,,,2251.169,2251.194,,19.122,19.128
19.167,-0.039,1.965,2.019,,,,,,,,,,2251.194,2251.217,,19.146,19.148
19.187,-0.039,1.976,2.028,,0.453,,,,,,,,,,,,19.168
19.207,-0.039,1.985,2.038,,,,,,,,,,2251.217,2251.242,,19.170,19.188
19.227,-0.040,1.994,2.047,,,,,,,,,,2251.242,2251.267,,19.195,19.208
19.247,-0.040,2.003,2.056,0.464,0.458,,,,,,,,2251.267,2251.290,,19.218,19.228
19.267,-0.040,2.013,2.064,0.458,,,,,,,,,2251.290,2251.315,,19.243,19.248
19.287,-0.041,2.022,2.073,,,,,,,,,,,,,,19.268
19.307,-0.041,2.031,2.082,0.464,0.453,,,,,,,,2251.315,2251.340,,19.268,19.288
19.327,-0.042,2.040,2.092,,,,,,,,,,2251.340,2251.363,,19.291,19.308
19.347,-0.042,2.049,2.101,,,,,,,,,,2251.363,2251.388,,19.316,19.328
19.367,-0.043,2.059,2.110,0.469,,,,,,,,,2251.388,2251.413,,19.341,19.348
19.387,-0.043,2.068,2.119,,,,,,,,,,2251.413,2251.436,,19.364,19.368
19.407,-0.044,2.077,2.128,,,,,,,,,,,,,,19.388
19.427,-0.044,2.088,2.138,,0.458,,,,,,,,2251.436,2251.461,,19.389,19.408
19.447,,2.097,2.147,,,,,,,,,,2251.461,2251.485,,19.414,19.428
19.467,-0.044,2.106,2.156,,,,,,,,,,2251.485,2251.509,,19.437,19.449
19.487,-0.044,2.115,2.165,,,,,,,,,,2251.509,2251.533,,19.462,19.469
19.507,,2.124,2.175,,,,,,,,,,2251.533,2251.558,,19.487,19.489
19.527,-0.045,2.134,2.184,,,,,,,,,,,,,,19.508
19.547,-0.046,2.143,2.193,,0.464,,,,,,,,2251.558,2251.582,,19.510,19.528
19.567,-0.046,2.152,2.202,,,,,,,,,,2251.582,2251.606,,19.535,19.548
19.587,-0.047,2.161,2.211,,0.458,,,,,,,,2251.606,2251.631,,19.559,19.568
19.607,-0.047,2.171,2.221,0.464,,,,,,,,,2251.631,2251.654,,19.583,19.588
19.627,-0.047,2.180,2.230,,,,,,,,,,,,,,19.608
19.647,-0.047,2.189,2.239,0.464,,,,,,,,,2251.654,2251.679,,19.607,19.628
19.667,-0.047,2.200,2.248,,,,,,,,,,2251.679,2251.704,,19.632,19.648
19.687,-0.048,2.209,2.258,,,,,,,,,,2251.704,2251.727,,19.656,19.668
19.707,-0.048,2.218,2.267,0.469,,,,,,,,,2251.727,2251.752,,19.680,19.688
19.727,-0.049,2.227,2.276,,,,,,,,,,2251.752,2251.777,,19.705,19.708
19.747,-0.050,2.238,2.285,,,,,,,,,,,,,,19.728
19.767,-0.050,2.247,2.294,,,,,,,,,,2251.777,2251.800,,19.728,19.748
19.787,-0.051,2.256,2.304,,,,,,,,,,2251.800,2251.825,,19.753,19.768
19.807,-0.052,2.265,2.313,,,,,,,,,,2251.825,2251.850,,19.778,19.788
19.827,-0.052,2.275,2.321,0.474,0.464,,,,,,,,2251.850,2251.873,,19.801,19.808
19.847,,,,,,,,19.826
19.867,-0.053,2.294,2.341,,,,,,,,,,,,,,19.848
19.887,-0.053,2.304,2.350,0.479,,,,,,,,,2251.898,2251.922,,19.851,19.868
19.907,-0.054,2.313,2.358,,,,,,,,,,2251.923,2251.946,,19.874,19.888
19.927,-0.054,2.323,2.368,,0.458,,,,,,,,2251.946,2251.970,,19.899,19.908
19.947,-0.054,2.333,2.376,,,,,,,,,,2251.970,2251.995,,19.924,19.928
19.967,-0.055,2.342,2.387,0.474,,,,,,,,,2251.995,2252.019,,19.947,19.948
19.987,-0.055,2.351,2.396,,,,,,,,,,,,,,19.968
20.007,-0.055,2.360,2.405,,,,,,,,,,2252.019,2252.043,,19.972,19.988
20.028,-0.055,2.369,2.413,,,,,,,,,,2252.043,2252.068,,19.997,20.008
20.047,-0.056,2.380,2.423,0.479,,,,,,,,,2252.068,2252.091,,20.020,20.028
20.067,-0.056,2.389,2.431,,,,,,,,,,2252.091,2252.116,,20.045,20.048
20.087,-0.056,2.400,2.442,0.474,,,,,,,,,,,,,20.068
20.107,-0.056,2.409,2.451,0.479,,,,,,,,,2252.116,2252.141,,20.069,20.088
20.127,-0.056,2.418,2.460,,,,,,,,,,2252.141,2252.164,,20.093,20.108
