time,yaw,left_pos,right_pos,left_vel,right_vel,auto,enabled,bb_irq_ts,corner_pos,corner_send_ts,corner_detect_ts,corner_detect_nt_ts,tof_first_ts,tof_ts,tof_dist,tof_nt_ts,tof_fpga_ts,shoot_counter
140.062,,-1.848,-1.732,0.005,0.005,,,,,,,,9119.642,9119.666,736,140.043,140.042
140.082,-0.023,-1.841,-1.725
140.102,-0.024,-1.837,-1.720,0.037,0.042,,,,,,,,9119.666,9119.692,730,140.070,140.082
140.122,-0.024,-1.832,-1.716,0.063,0.074,,,,,,,,9119.692,9119.717,734,140.094,140.102
140.142,,-1.827,-1.711,,,,,,,,,,9119.717,9119.743,733,140.121,140.122
140.162,-0.025,-1.822,-1.704,0.100,0.105,,,,,,,,9119.743,9119.769,720,140.145,140.143
140.182,-0.024,-1.815,-1.698,0.137,0.148
140.202,,-1.807,-1.691,,,,,,,,,,9119.769,9119.795,714,140.172,140.182
140.222,-0.024,-1.799,-1.683,0.184,0.190,,,,,,,,9119.795,9119.821,699,140.198,140.202
140.242,-0.024,-1.791,-1.674,,,,,,,,,,9119.821,9119.846,702,140.223,140.222
140.262,-0.024,-1.782,-1.665,0.237,0.242
140.282,-0.023,-1.773,-1.657,0.290,0.300,,,,,,,,9119.846,9119.872,689,140.249,140.262
140.302,-0.023,-1.764,-1.648,,,,,,,,,,9119.872,9119.897,679,140.274,140.282
140.322,-0.024,-1.756,-1.638,0.342,0.353,,,,,,,,9119.897,9119.924,675,140.301,140.302
140.342,-0.024,-1.745,-1.629,0.369,0.369,,,,,,,,9119.924,9119.948,669,140.325,140.322
140.362,-0.024,-1.737,-1.620
140.382,-0.025,-1.728,-1.611,0.400,0.395,,,,,,,,9119.948,9119.975,656,140.352,140.362
140.402,-0.025,-1.718,-1.602,0.421,0.421,,,,,,,,9119.975,9119.999,640,140.377,140.382
140.422,-0.025,-1.708,-1.592,,,,,,,,,,9119.999,9120.025,633,140.403,140.402
140.442,-0.025,-1.699,-1.583,0.443,0.437
140.462,-0.026,-1.690,-1.574,,,,,,,,,,9120.025,9120.051,624,140.428,140.442
140.482,-0.026,-1.681,-1.565,0.458,0.453,,,,,,,,9120.051,9120.077,617,140.454,140.462
140.502,-0.027,-1.671,-1.556,0.464,0.458,,,,,,,,9120.077,9120.102,606,140.479,140.482
140.522,-0.027,-1.661,-1.548,,,,,,,,,,9120.102,9120.128,596,140.505,140.503
140.542,-0.027,-1.652,-1.538,0.469
140.562,-0.027,-1.642,-1.529,,0.453,,,,,,,,9120.128,9120.153,582,140.530,140.542
140.582,-0.027,-1.633,-1.520,,,,,,,,,,9120.153,9120.180,572,140.556,140.562
140.602,-0.028,-1.624,-1.511,,0.458,,,,,,,,9120.180,9120.204,567,140.581,140.582
140.622,-0.028,-1.615,-1.502
140.642,-0.029,-1.606,-1.492,,,,,,,,,,9120.204,9120.230,552,140.608,140.622
140.662,-0.029,-1.595,-1.483,0.474,,,,,,,,,9120.230,9120.255,549,140.632,140.642
140.682,-0.030,-1.586,-1.474,,,,,,,,,,9120.255,9120.281,535,140.659,140.662
140.702,-0.031,-1.577,-1.465,,,,,,,,,,9120.281,9120.307,525,140.684,140.682
140.722,-0.032,-1.567,-1.455,0.469
140.742,-0.032,-1.558,-1.446,,,,,,,,,,9120.307,9120.333,509,140.710,140.722
140.762,-0.033,-1.549,-1.437,0.469,,,,,,,,,9120.333,9120.357,482,140.735,140.742
140.782,-0.033,-1.538,-1.428,,,,,,,,,,9120.357,9120.384,463,140.761,140.762
140.802,-0.034,-1.529,-1.419
140.822,-0.034,-1.520,-1.409,0.474,0.464,,,,,,,,9120.384,9120.409,450,140.786,140.802
140.842,-0.034,-1.511,-1.400,,,,,,,,,,9120.409,9120.436,419,140.812,140.822
140.862,-0.034,-1.502,-1.391,,,,,,,,,,9120.436,9120.460,398,140.837,140.842
140.882,-0.034,-1.492,-1.382,,,,,,,,,,9120.460,9120.486,383,140.864,140.862
140.902,-0.035,-1.483,-1.372,0.469,0.458
140.922,,-1.473,-1.363,,,,,,,,,,9120.486,9120.512,379,140.889,140.902
140.942,,-1.463,-1.354,0.469,0.464,,,,,,,,9120.512,9120.537,375,140.914,140.922
140.961,,-1.454,-1.345,,,,,,,,,,9120.537,9120.563,371,140.941,140.942
140.982,-0.035,-1.445,-1.334
141.002,-0.035,-1.436,-1.326,,,,,,,,,,9120.563,9120.588,372,140.966,140.982
141.022,-0.035,-1.426,-1.317,,,,,,-1.479,,,,9120.589,9120.613,370,140.991,141.002
141.042,-0.036,-1.417,-1.308,,0.458,,,,,,,,9120.613,9120.640,371,141.017,141.022
141.062,,-1.408,-1.299,0.464,,,,,,,,,9120.640,9120.665,370,141.042,141.042
141.082,-0.036,-1.399,-1.289
141.102,,-1.390,-1.280,,,,,,,,,,9120.665,9120.691,369,141.068,141.082
141.121,-0.036,-1.380,-1.271,,,,,,,,,,9120.691,9120.716,370,141.093,141.102
141.142,-0.036,-1.370,-1.262,,,,,,,,,,9120.716,9120.742,370,141.120,141.122
141.162,-0.037,-1.361,-1.253,0.469,0.464,,,,,,,,9120.742,9120.768,372,141.144,141.142
141.182,-0.037,-1.351,-1.243,,0.458
141.202,-0.038,-1.342,-1.234,,,,,,,,,,9120.768,9120.794,371,141.171,141.182
141.222,-0.038,-1.333,-1.225,,0.458,,,,,,,,9120.794,9120.818,371,141.196,141.202
141.242,-0.039,-1.324,-1.216,,,,,,,,,,9120.818,9120.845,372,141.222,141.222
141.262,-0.039,-1.313,-1.206
141.282,-0.040,-1.304,-1.197,0.474,0.464,,,,,,,,9120.845,9120.869,370,141.247,141.262
141.302,-0.040,-1.295,-1.188,,,,,,,,,,9120.869,9120.896,370,141.273,141.282
141.322,-0.040,-1.284,-1.179,,,,,,,,,,9120.896,9120.921,370,141.298,141.302
141.342,-0.041,-1.275,-1.170,,,,,,,,,,9120.921,9120.947,372,141.324,141.322
141.362,-0.041,-1.266,-1.160
141.382,-0.041,-1.257,-1.151,,,,,,,,,,9120.947,9120.972,371,141.349,141.362
141.402,-0.041,-1.247,-1.142,,,,,,,,,,9120.972,9120.998,373,141.376,141.382
141.422,-0.041,-1.238,-1.133,,,,,,,,,,9120.999,9121.023,374,141.401,141.402
141.442,-0.041,-1.228,-1.124
141.462,-0.042,-1.218,-1.113,,,,,,,,,,9121.023,9121.049,374,141.426,141.442
141.482,-0.042,-1.209,-1.105,,,,,,,,,,9121.049,9121.075,372,141.452,141.462
141.502,-0.042,-1.200,-1.095,,,,,,,,,,9121.075,9121.101,374,141.478,141.482
141.522,-0.042,-1.191,-1.085,,,,,,,,,,9121.101,9121.125,372,141.503,141.502
141.542,-0.042,-1.180,-1.076
141.562,-0.043,-1.171,-1.067,,,,,,,,,,9121.125,9121.151,368,141.529,141.542
141.582,-0.043,-1.162,-1.058,,,,,,,,,,9121.152,9121.177,366,141.554,141.562
141.602,-0.043,-1.152,-1.048,,,,,,,,,,9121.177,9121.202,365,141.579,141.582
141.622,-0.044,-1.143,-1.039
141.642,-0.045,-1.133,-1.030,,,,,,,,,,9121.202,9121.229,369,141.606,141.622
141.662,-0.045,-1.124,-1.021,,,,,,,,,,9121.229,9121.254,370,141.631,141.642
141.682,-0.046,-1.114,-1.012,,,,,,,,,,9121.254,9121.278,369,141.656,141.662
