time,yaw,left_pos,right_pos,left_vel,right_vel,auto,enabled,bb_irq_ts,corner_pos,corner_send_ts,corner_detect_ts,corner_detect_nt_ts,tof_first_ts,tof_ts,tof_dist,tof_nt_ts,tof_fpga_ts,shoot_counter
18.291,0.053,-0.274,0.302,0.011,0.016,,,,,,,,7003.088,7003.114,691,18.270,18.272
18.311,0.051,-0.270,0.310,0.042,0.063
18.331,0.048,-0.266,0.315,,,,,,,,,,7003.115,7003.139,685,18.295,18.312
18.351,0.046,-0.259,0.320,0.068,0.095,,,,,,,,7003.139,7003.166,696,18.321,18.332
18.371,0.045,-0.254,0.325,0.105,0.126,,,,,,,,7003.166,7003.190,709,18.346,18.352
18.391,0.045,-0.248,0.332
18.411,0.044,-0.240,0.339,0.148,0.169,,,,,,,,7003.190,7003.217,684,18.372,18.392
18.431,0.045,-0.233,0.346,,,,,,,,,,7003.217,7003.242,671,18.397,18.412
18.451,0.045,-0.224,0.356,0.195,0.216,,,,,,,,7003.242,7003.268,669,18.424,18.432
18.471,0.046,-0.216,0.364,0.248,0.274,,,,,,,,7003.268,7003.293,654,18.448,18.452
18.491,0.046,-0.207,0.373
18.511,,-0.198,0.382,0.300,0.327,,,,,,,,7003.293,7003.319,626,18.475,18.492
18.531,0.045,-0.188,0.391,0.348,0.369,,,,,,,,7003.319,7003.344,632,18.500,18.512
18.551,0.045,-0.180,0.399,,,,,,,,,,7003.344,7003.371,611,18.526,18.532
18.571,0.044,-0.171,0.408,0.374,0.374
18.591,0.043,-0.162,0.418,0.406,0.400,,,,,,,,7003.371,7003.395,586,18.551,18.572
18.611,0.043,-0.153,0.427,,,,,,,,,,7003.396,7003.421,593,18.577,18.592
18.631,0.041,-0.144,0.436,0.427,0.427,,,,,,,,7003.422,7003.446,568,18.602,18.612
18.651,0.041,-0.133,0.444,,0.437,,,,,,,,7003.446,7003.473,563,18.628,18.632
18.671,0.040,-0.124,0.454,0.443
18.691,0.040,-0.115,0.462,0.453,0.448,,,,,,,,7003.473,7003.498,547,18.653,18.672
18.711,0.039,-0.105,0.472,,,,,,,,,,7003.498,7003.524,536,18.680,18.692
18.731,0.039,-0.096,0.481,0.458,0.448,,,,,,,,7003.524,7003.549,521,18.704,18.712
18.751,,-0.087,0.490,0.469,0.453,,,,,,,,7003.549,7003.575,517,18.731,18.732
18.771,0.039,-0.076,0.499
18.791,0.039,-0.067,0.508,,,,,,,,,,7003.575,7003.600,496,18.756,18.772
18.811,0.039,-0.058,0.518,,0.458,,,,,,,,7003.600,7003.626,492,18.782,18.792
18.831,0.039,-0.049,0.527,,,,,,,,,,7003.626,7003.651,472,18.807,18.812
18.851,0.039,-0.040,0.536
18.871,0.038,-0.030,0.545,,,,,,,,,,7003.651,7003.678,462,18.833,18.852
18.891,0.038,-0.021,0.555,,,,,,,,,,7003.678,7003.703,454,18.858,18.872
18.911,0.038,-0.012,0.564,,0.464,,,,,,,,7003.703,7003.729,437,18.884,18.892
18.931,0.037,-0.003,0.573,,,,,,,,,,7003.729,7003.755,424,18.911,18.912
18.951,,0.007,0.582,,0.458
18.971,0.037,0.017,0.591,,0.464,,,,,,,,7003.756,7003.780,417,18.936,18.952
18.991,0.037,0.026,0.601,,,,,,,,,,7003.781,7003.806,381,18.961,18.972
19.011,0.037,0.036,0.610,0.464,,,,,,,,,7003.806,7003.831,353,18.987,18.992
19.031,0.036,0.045,0.619,0.469,0.458
19.051,0.036,0.054,0.628,,,,,,,,,,7003.831,7003.857,332,19.013,19.032
19.071,0.035,0.063,0.637,,,,,,,,,,7003.858,7003.882,323,19.038,19.052
19.091,0.035,0.072,0.647,,,,,,,,,,7003.883,7003.908,315,19.063,19.072
19.111,0.035,0.083,0.656,,,,,,,,,,7003.908,7003.934,317,19.090,19.092
19.131,0.034,0.092,0.665
19.151,,0.101,0.674,,,,,,,,,,7003.935,7003.959,315,19.115,19.132
19.222,,,,,,,,,0.089
19.243,0.034,0.140,0.711,0.474,0.458,,,,,,,,7004.036,7004.062,316,19.218,19.223
19.263,0.034,0.149,0.720,,0.458,,,,,,,,7004.062,7004.087,317,19.243,19.244
19.283,0.034,0.158,0.730
19.303,0.034,0.167,0.739,0.469,,,,,,,,,7004.087,7004.113,316,19.269,19.284
19.323,,0.176,0.748,0.469,0.464,,,,,,,,7004.113,7004.138,319,19.294,19.304
19.343,0.033,0.186,0.757,,,,,,,,,,7004.138,7004.165,316,19.320,19.324
19.363,,0.195,0.767
19.383,0.033,0.204,0.776,,0.458,,,,,,,,7004.165,7004.189,319,19.345,19.364
19.403,0.033,0.213,0.785,,,,,,,,,,7004.189,7004.216,318,19.371,19.384
19.422,,0.223,0.794,,,,,,,,,,7004.216,7004.241,318,19.396,19.403
19.443,0.033,0.232,0.803,,,,,,,,,,7004.241,7004.265,319,19.421,19.423
19.463,0.032,0.241,0.813,0.464
19.483,0.032,0.252,0.822,0.464,,,,,,,,,7004.266,7004.292,318,19.447,19.464
19.503,0.032,0.261,0.831,,,,,,,,,,7004.292,7004.316,319,19.472,19.484
19.522,0.031,0.270,0.840,,,,,,,,,,7004.316,7004.343,322,19.498,19.503
19.543,0.031,0.279,0.850,,0.464
19.563,0.031,0.288,0.859,,,,,,,,,,7004.343,7004.368,321,19.524,19.543
19.583,0.030,0.298,0.868,,0.458,,,,,,,,7004.368,7004.395,315,19.550,19.563
19.603,0.030,0.307,0.877,0.469,0.458,,,,,,,,7004.395,7004.419,318,19.575,19.584
19.622,0.029,0.316,0.886,,,,,,,,,,7004.420,7004.444,321,19.600,19.603
19.643,0.029,0.325,0.894,,0.464
19.663,0.028,0.335,0.905,,0.458,,,,,,,,7004.445,7004.471,317,19.627,19.643
19.683,0.027,0.345,0.913,,,,,,,,,,7004.472,7004.496,321,19.652,19.664
19.703,0.027,0.354,0.923,,,,,,,,,,7004.497,7004.521,319,19.677,19.683
19.722,,0.364,0.933
19.743,0.027,0.373,0.942,,,,,,,,,,7004.521,7004.548,316,19.704,19.723
19.763,,0.382,0.951,,,,,,,,,,7004.548,7004.573,319,19.729,19.743
19.783,0.026,0.391,0.960,,,,,,,,,,7004.573,7004.598,315,19.754,19.763
19.802,0.026,0.400,0.969,,,,,,,,,,7004.598,7004.625,321,19.780,19.783
19.823,0.026,0.410,0.979
19.843,0.026,0.420,0.988,,,,,,,,,,7004.625,7004.650,318,19.806,19.823
19.863,0.025,0.429,0.997,0.469,0.464,,,,,,,,7004.650,7004.675,317,19.831,19.843
19.883,0.025,0.439,1.006,0.469,0.458,,,,,,,,7004.675,7004.702,319,19.857,19.864
19.902,0.024,0.448,1.015
19.923,0.024,0.457,1.025,,0.464,,,,,,,,7004.702,7004.727,318,19.882,19.903
19.943,0.024,0.466,1.034,,,,,,,,,,7004.727,7004.751,320,19.907,19.924
19.963,0.024,0.475,1.043,,,,,,,,,,7004.752,7004.778,320,19.934,19.943
19.983,0.024,0.486,1.052,,,,,,,,,,7004.778,7004.803,318,19.959,19.964
20.003,0.023,0.495,1.062
20.023,0.023,0.504,1.071,0.474,,,,,,,,,7004.804,7004.828,316,19.984,20.003
20.043,0.023,0.514,1.080,,,,,,,,,,7004.829,7004.855,316,20.011,20.023
20.063,0.021,0.524,1.089,,,,,,,,,,7004.855,7004.880,315,20.036,20.043
20.083,0.021,0.533,1.098,,,,,,,,,,7004.880,7004.905,317,20.061,20.063
20.103,0.021,0.543,1.108,0.469,0.458
20.123,0.020,0.552,1.117,,,,,,,,,,7004.905,7004.932,315,20.088,20.103
20.143,,,,,,,,20.115
20.163,0.019,0.572,1.135,,,,,,,,,,7004.957,7004.982,318,20.138,20.143
20.183,0.019,0.581,1.145
