time,yaw,left_pos,right_pos,left_vel,right_vel,auto,enabled,bb_irq_ts,corner_pos,corner_send_ts,corner_detect_ts,corner_detect_nt_ts,tof_first_ts,tof_ts,tof_dist,tof_nt_ts,tof_fpga_ts,shoot_counter
12.280,-0.051,4.073,4.266,,,,,,4.062,,,,2828.517,2828.543,invalid,12.257,12.261
12.300,-0.052,4.082,4.276,0.474,,,,,4.073,,,,,,,,12.281
12.320,-0.052,4.091,4.285,,,,,,4.082,,,,2828.543,2828.568,invalid,12.282,12.301
12.340,-0.053,4.100,4.294,0.469,,,,,4.091,,,,2828.568,2828.593,invalid,12.307,12.321
12.360,-0.054,4.111,4.303,0.469,,,,,4.100,,,,2828.593,2828.620,invalid,12.333,12.341
12.380,-0.055,4.120,4.312,,,,,,4.111,,,,2828.620,2828.645,invalid,12.358,12.361
12.400,-0.056,4.129,4.322,0.474,,,,,4.120,,,,,,,,12.381
12.420,-0.057,4.140,4.331,,,,,,4.129,,,,2828.645,2828.670,invalid,12.383,12.401
12.440,-0.057,4.149,4.340,,,,,,4.140,,,,2828.670,2828.697,invalid,12.410,12.421
12.461,-0.057,4.158,4.349,0.479,,,,,4.149,,,,2828.697,2828.721,invalid,12.435,12.441
12.480,-0.058,4.169,4.359,,,,,,4.158,,,,2828.722,2828.747,invalid,12.460,12.462
12.500,-0.058,4.178,4.368,,,,,,4.169,,,,,,,,12.481
12.520,,4.187,4.377,0.485,,,,,4.178,,,,2828.747,2828.773,invalid,12.487,12.501
12.540,-0.058,4.198,4.386,,,,,,4.187,,,,2828.773,2828.798,invalid,12.512,12.521
12.560,,4.207,4.397,0.479,,,,,4.198,,,,2828.799,2828.823,invalid,12.537,12.542
12.580,-0.058,4.216,4.405,,,,,,4.207,,,,,,,,12.561
12.600,,4.225,4.415,,,,,,4.216,,,,2828.823,2828.850,invalid,12.564,12.581
12.620,,4.235,4.424,,,,,,4.225,,,,2828.850,2828.875,invalid,12.589,12.602
12.641,,4.245,4.434,,,,,,4.235,,,,2828.875,2828.900,invalid,12.614,12.622
12.660,,4.254,4.443,,,,,,4.245,,,,2828.900,2828.927,,12.640,12.642
12.680,,4.264,4.452,,,,,,4.254,,,,,,,,12.661
12.700,-0.058,4.274,4.461,,,,,,4.264,,,,2828.927,2828.952,invalid,12.665,12.682
12.720,,4.283,4.470,,,,,,4.274,,,,2828.952,2828.977,invalid,12.690,12.701
12.740,,4.293,4.480,,,,,,4.283,,,,2828.977,2829.003,invalid,12.717,12.721
12.760,-0.059,4.302,4.490,,,,,,4.293,,,,,,,,12.741
12.780,-0.059,4.311,4.499,0.474,,,,,4.302,,,,2829.004,2829.029,invalid,12.742,12.761
12.800,-0.060,4.322,4.509,,0.469,,,,4.311,,,,2829.029,2829.053,invalid,12.767,12.781
12.820,-0.060,4.331,4.518,,,,,,4.322,,,,2829.054,2829.080,invalid,12.794,12.801
12.840,-0.060,4.340,4.527,,,,,,4.331,,,,2829.081,2829.105,invalid,12.819,12.821
12.860,-0.061,4.349,4.536,0.479,,,,,4.340,,,,,,,,12.841
12.880,-0.062,4.359,4.546,,,,,,4.349,,,,2829.105,2829.130,invalid,12.844,12.862
12.900,-0.062,4.369,4.555,0.474,,,,,4.359,,,,2829.131,2829.157,,12.871,12.882
12.920,-0.063,4.378,4.565,,,,,,4.369,,,,2829.157,2829.182,invalid,12.896,12.902
12.940,-0.064,4.387,4.573,,,,,,4.378,,,,2829.182,2829.207,invalid,12.921,12.922
12.960,-0.065,4.397,4.582,,,,,,4.387,,,,,,,,12.941
12.980,-0.065,4.407,4.593,,,,,,4.397,,,,2829.207,2829.234,invalid,12.947,12.961
13.000,,4.416,4.602,,,,,,4.407,,,,2829.234,2829.259,invalid,12.972,12.981
13.020,-0.065,4.426,4.611,0.479,,,,,4.416,,,,2829.259,2829.284,invalid,12.997,13.001
13.040,-0.065,4.436,4.621,,,,,,4.426,,,,,,,,13.021
13.060,-0.065,4.445,4.630,,0.464,,,,4.436,,,,2829.284,2829.311,invalid,13.024,13.041
13.080,-0.065,4.455,4.639,,,,,,4.445,,,,2829.311,2829.335,invalid,13.049,13.061
13.100,-0.065,4.464,4.648,,0.464,,,,4.455,,,,2829.336,2829.361,invalid,13.074,13.081
13.120,-0.066,4.473,4.658,0.474,,,,,4.464,,,,,,,,13.101
13.140,-0.066,4.484,4.668,0.479,,,,,4.473,,,,2829.361,2829.387,invalid,13.101,13.121
13.160,-0.067,4.493,4.676,,,,,,4.484,,,,2829.387,2829.412,invalid,13.126,13.141
13.180,-0.067,4.502,4.685,,,,,,4.493,,,,2829.413,2829.437,invalid,13.151,13.162
13.200,-0.067,4.511,4.696,,,,,,4.502,,,,2829.438,2829.464,invalid,13.178,13.182
13.220,,4.521,4.705,0.474,,,,,4.511,,,,,,,,13.201
13.240,-0.068,4.530,4.714,,0.469,,,,4.521,,,,2829.464,2829.489,invalid,13.203,13.221
13.260,-0.068,4.539,4.723,,,,,,4.530,,,,2829.489,2829.514,invalid,13.228,13.241
13.281,-0.069,4.550,4.733,0.469,,,,,4.539,,,,2829.514,2829.541,invalid,13.254,13.261
13.300,-0.069,4.559,4.742,0.474,,,,,4.550,,,,2829.541,2829.565,invalid,13.279,13.282
13.320,-0.070,4.568,4.751,,,,,,4.559,,,,,,,,13.302
13.341,-0.071,4.577,4.760,,,,,,4.568,,,,2829.565,2829.592,invalid,13.305,13.323
13.360,-0.071,4.588,4.769,,,,,,4.577,,,,2829.592,2829.617,invalid,13.330,13.343
13.381,-0.072,4.597,4.779,,,,,,4.588,,,,2829.617,2829.643,invalid,13.356,13.361
13.400,-0.072,4.606,4.788,,,,,,4.597,,,,2829.643,2829.668,invalid,13.381,13.382
13.420,-0.073,4.617,4.797,,,,,,4.606,,,,,,,,13.401
13.440,-0.073,4.626,4.806,,,,,,4.617,,,,2829.668,2829.694,invalid,13.408,13.422
13.460,-0.073,4.635,4.816,,,,,,4.626,,,,2829.694,2829.719,invalid,13.432,13.442
13.480,,4.644,4.825,,,,,,4.635,,,,2829.719,2829.745,invalid,13.459,13.461
13.500,-0.074,4.655,4.834,0.479,0.464,,,,4.644,,,,,,,,13.482
13.520,-0.074,4.664,4.843,,0.458,,,,4.655,,,,2829.745,2829.770,invalid,13.484,13.502
13.540,-0.074,4.673,4.852,,,,,,4.664,,,,2829.770,2829.797,invalid,13.510,13.522
13.560,-0.075,4.683,4.862,0.474,,,,,4.673,,,,2829.797,2829.821,invalid,13.535,13.542
13.580,,4.692,4.871,,,,,,4.683,,,,,,,,13.561
13.600,,4.701,4.880,,,,,,4.692,,,,2829.821,2829.848,invalid,13.561,13.582
13.620,-0.075,4.710,4.889,,,,,,4.701,,,,2829.848,2829.873,invalid,13.586,13.601
13.640,,4.721,4.899,,,,,,4.710,,,,2829.873,2829.899,invalid,13.613,13.621
13.660,-0.075,4.730,4.908,,,,,,4.721,,,,2829.899,2829.924,invalid,13.638,13.642
13.680,,4.739,4.917,,,,,,4.730,,,,,,,,13.661
13.700,-0.076,4.748,4.926,,,,,,4.739,,,,2829.924,2829.949,invalid,13.663,13.681
13.720,-0.076,4.758,4.935,,,,,,4.748,,,,2829.949,2829.976,invalid,13.689,13.701
13.740,-0.076,4.767,4.945,0.469,,,,,4.758,,,,2829.976,2830.001,invalid,13.714,13.721
13.760,-0.077,4.776,4.954,,,,,,4.767,,,,2830.001,2830.026,invalid,13.739,13.741
13.780,-0.077,4.787,4.963,0.469,0.464,,,,4.776,,,,,,,,13.761
13.800,-0.077,4.796,4.972,,,,,,4.787,,,,2830.026,2830.052,invalid,13.766,13.781
13.820,-0.078,4.805,4.982,,,,,,4.796,,,,2830.053,2830.077,invalid,13.791,13.801
13.840,-0.078,4.814,4.991,,,,,,4.805,,,,2830.078,2830.103,invalid,13.816,13.821
13.860,-0.079,4.824,5.000,0.474,,,,,4.814,,,,,,,,13.841
13.880,-0.079,4.833,5.009,,,,,,4.824,,,,2830.103,2830.129,invalid,13.843,13.861
13.900,-0.080,4.842,5.018,0.469,,,,,4.833,,,,2830.130,2830.154,invalid,13.868,13.882
13.920,-0.080,4.851,5.028,,,,,,4.842,,,,2830.155,2830.179,invalid,13.893,13.901
13.940,-0.080,4.860,5.037,0.469,0.458,,,,4.851,,,,2830.180,2830.206,invalid,13.920,13.921
13.960,-0.080,4.871,5.046,,0.464,,,,4.860,,,,,,,,13.941
13.980,,4.880,5.055,,,,,,4.871,,,,2830.206,2830.231,invalid,13.945,13.961
14.000,-0.080,4.889,5.065,,0.458,,,,4.880,,,,2830.231,2830.256,invalid,13.970,13.982
14.020,-0.081,4.899,5.074,,,,,,4.889,,,,2830.256,2830.283,invalid,13.996,14.002
14.040,,4.908,5.083,,,,,,4.899,,,,,,,,14.021
14.060,-0.081,4.917,5.092,,,,,,4.908,,,,2830.283,2830.308,,14.021,14.042
14.080,-0.081,4.926,5.101,,,,,,4.917,,,,2830.308,2830.333,invalid,14.046,14.061
14.100,-0.082,4.935,5.111,,,,,,4.926,,,,2830.333,2830.359,invalid,14.073,14.081
14.120,-0.082,4.945,5.120,0.464,,,,,4.935,,,,2830.360,2830.385,invalid,14.098,14.101
14.140,-0.083,4.954,5.129,,,,,,4.945,,,,,,,,14.121
14.160,-0.083,4.963,5.138,,,,,,4.954,,,,2830.385,2830.410,invalid,14.123,14.141
14.180,-0.083,4.972,5.148,,0.464,,,,4.963,,,,2830.410,2830.436,invalid,14.149,14.162
14.200,-0.084,4.982,5.157,,,,,,4.972,,,,2830.436,2830.461,invalid,14.174,14.182
14.220,-0.084,4.991,5.166,,0.453,,,,4.982,,,,2830.461,2830.487,invalid,14.200,14.202
14.240,-0.084,5.000,5.175,,0.464,,,,4.991,,,,,,,,14.221
14.260,-0.084,5.009,5.183,,,,,,5.000,,,,2830.487,2830.512,,14.225,14.241
14.280,-0.085,5.018,5.192,,0.458,,,,5.009,,,,2830.512,2830.538,invalid,14.252,14.261
14.300,-0.086,5.029,5.202,,,,,,5.018,,,,2830.538,2830.563,invalid,14.276,14.281
14.320,-0.086,5.038,5.211,,,,,,5.029,,,,,,,,14.301
14.340,-0.087,5.047,5.220,,,,,,5.038,,,,2830.563,2830.589,invalid,14.303,14.321
14.360,-0.087,5.057,5.229,,,,,,5.047,,,,2830.590,2830.614,invalid,14.328,14.341
14.380,-0.088,5.066,5.238,,0.453,,,,5.057,,,,2830.614,2830.641,invalid,14.354,14.361
14.400,-0.089,5.075,5.248,0.469,,,,,5.066,,,,2830.641,2830.666,,14.379,14.381
14.420,-0.089,5.084,5.257,,,,,,5.075,,,,,,,,14.401
14.440,-0.090,5.095,5.266,,,,,,5.084,,,,2830.666,2830.692,invalid,14.405,14.422
14.460,-0.090,5.104,5.275,,0.458,,,,5.095,,,,2830.692,2830.717,,14.430,14.441
14.480,-0.090,5.113,5.284,,,,,,5.104,,,,2830.717,2830.743,,14.456,14.461
14.501,-0.091,5.122,5.292,,0.453,,,,5.113,,,,,,,,14.482
14.520,-0.091,5.132,5.302,,0.458,,,,5.122,,,,2830.743,2830.768,invalid,14.481,14.502
14.540,-0.091,5.141,5.311,,,,,,5.132,,,,2830.768,2830.793,,14.507,14.521
14.560,,5.150,5.320,,,,,,5.141,,,,2830.793,2830.820,,14.533,14.541
14.580,,5.159,5.329,0.474,,,,,5.150,,,,2830.820,2830.844,invalid,14.558,14.562
14.600,-0.092,5.169,5.338,,0.453,,,,5.159,,,,,,,,14.582
14.621,,5.171,5.344,0.464,,,,,5.169,,,,2830.845,2830.870,invalid,14.583,14.601
14.641,-0.092,5.173,5.345,,,,,,5.171,,,,2830.870,2830.896,invalid,14.610,14.622
14.660,-0.092,5.175,5.346,0.406,0.406,,,,5.173,,,,2830.896,2830.921,,14.635,14.642
14.680,-0.090,5.179,5.350,0.369,0.364,,,,5.175,,,,2830.922,2830.946,invalid,14.660,14.662
14.700,-0.089,5.183,5.353,,,,,,5.179,,,,,,,,14.681
14.720,-0.088,5.186,5.357,0.332,0.327,,,,5.183,,,,2830.947,2830.973,,14.687,14.701
14.740,-0.088,5.188,5.360,0.295,0.290,,,,5.186,,,,2830.973,2830.998,invalid,14.712,14.721
14.760,-0.088,5.191,5.362,,,,,,5.188,,,,2830.998,2831.023,invalid,14.737,14.741
14.780,-0.087,5.192,5.363,0.248,0.242,,,,5.191,,,,,,,,14.761
14.800,-0.087,5.194,,0.195,0.190,,,,5.192,,,,2831.023,2831.050,invalid,14.763,14.781
14.820,-0.088,,5.365,,,,,,5.194,,,,2831.050,2831.075,invalid,14.789,14.802
14.840,-0.088,,,0.137,0.142,,,,,,,,2831.075,2831.100,,14.814,14.821
14.860,-0.089,,,0.090,,,,,,,,,2831.100,2831.127,,14.840,14.842
14.880,-0.092,,,,0.090,,,,,,,,,,,,14.861
14.900,-0.093,,,0.084,0.079,,,,,,,,2831.127,2831.152,invalid,14.865,14.881
14.920,-0.094,,,,,,,,,,,,2831.152,2831.177,invalid,14.890,14.901
14.940,-0.095,,,0.063,0.063,,,,,,,,2831.177,2831.203,,14.917,14.921
14.960,-0.096,,,0.042,0.042,,,,,,,,,,,,14.941
14.980,-0.097,,,,,,,,,,,,2831.204,2831.229,,14.942,14.961
15.000,-0.098,,,0.021,0.021,,,,,,,,2831.229,2831.254,invalid,14.967,14.981
15.020,-0.099,,,0.011,0.011,,,,,,,,2831.254,2831.280,invalid,14.994,15.001
15.040,-0.100,,,,,,,,,,,,2831.281,2831.305,invalid,15.019,15.021
15.060,-0.100,,,0.005,0.005,,,,,,,,,,,,15.041
