time,yaw,left_pos,right_pos,left_vel,right_vel,auto,enabled,bb_irq_ts,corner_pos,corner_send_ts,corner_detect_ts,corner_detect_nt_ts,tof_first_ts,tof_ts,tof_dist,tof_nt_ts,tof_fpga_ts,shoot_counter
1190.940,-0.101,0.133,,0.005,,,,,,,,,10170.538,10170.563,341,1190.925,1190.921
1190.960,-0.101
1190.980,-0.100
1191.000,-0.099,,,,,,,,,,,,10170.563,10170.612,342,1190.974,1190.981
1191.020,-0.097,,,,,,,,,,,,10170.612,10170.636,341,1190.997,1191.001
1191.041,-0.095,,,,,,,,,,,,10170.636,10170.660,343,1191.022,1191.021
1191.060,-0.093,,,0.011,,,,,,,,,10170.661,10170.684,344,1191.046,1191.041
1191.080,-0.092
1191.100,-0.091,,,,,,,,,,,,10170.685,10170.709,344,1191.071,1191.081
1191.120,,,,,,,,,,,,,10170.709,10170.732,348,1191.094,1191.101
1191.140,-0.091,,,,,,,,,,,,10170.732,10170.758,344,1191.119,1191.121
1191.160,-0.092,,,0.005,,,,,,,,,10170.758,10170.781,343,1191.143,1191.141
1191.180,-0.093
