time,yaw,left_pos,right_pos,left_vel,right_vel,auto,enabled,bb_irq_ts,corner_pos,corner_send_ts,corner_detect_ts,corner_detect_nt_ts,tof_first_ts,tof_ts,tof_dist,tof_nt_ts,tof_fpga_ts,shoot_counter
372.923,,1.837,,0.005,,,,,,,,,7357.710,7357.735,285,372.891,372.903
372.942,-0.035,,,,,,,,,,,,7357.735,7357.760,285,372.916,372.923
372.963,,,,,,,,,,,,,7357.760,7357.787,287,372.942,372.943
372.983,-0.035
373.003,-0.035,,,,,,,,,,,,7357.787,7357.812,284,372.967,372.983
373.023,,,,,,,,,,,,,7357.812,7357.836,288,372.992,373.003
373.042,,,,,,,,,,,,,7357.837,7357.863,285,373.019,373.023
373.083,,,,,,,,,,,,,7357.864,7357.888,287,373.044,373.043
373.103,,,,,,,,,,,,,7357.889,7357.914,287,373.069,373.083
373.123,,,,,,,,,,,,,7357.914,7357.940,287,373.096,373.103
373.143,,,,,,,,,,,,,7357.940,7357.965,284,373.121,373.123
373.163,,,,,,,,,,,,,7357.965,7357.990,286,373.146,373.143
