time,yaw,left_pos,right_pos,left_vel,right_vel,auto,enabled,bb_irq_ts,corner_pos,corner_send_ts,corner_detect_ts,corner_detect_nt_ts,tof_first_ts,tof_ts,tof_dist,tof_nt_ts,tof_fpga_ts,shoot_counter
37.486,0.036,2.430,2.694,0.005,,,,,,,,,4324.318,4324.345,1179,37.465,37.466
37.506,,2.437,2.697,,0.005
37.526,0.037,2.442,2.701,0.042,0.037,,,,,,,,4324.345,4324.370,1175,37.490,37.506
37.546,0.039,2.446,2.707,,,,,,,,,,4324.370,4324.396,1157,37.516,37.526
37.566,0.039,2.451,2.712,0.074,0.068,,,,,,,,4324.396,4324.421,1163,37.541,37.546
37.586,0.040,2.458,2.719,0.105,0.105
37.606,0.040,2.464,2.726,,,,,,,,,,4324.421,4324.447,1138,37.568,37.586
37.626,0.040,2.472,2.733,0.148,0.148,,,,,,,,4324.447,4324.472,1141,37.592,37.606
37.646,0.040,2.480,2.742,0.195,,,,,,,,,4324.472,4324.499,1146,37.619,37.626
37.666,0.040,2.488,2.750,,0.200,,,,,,,,4324.499,4324.523,1108,37.643,37.647
37.686,,2.497,2.759,0.248,0.253
37.706,0.040,2.505,2.767,0.306,,,,,,,,,4324.523,4324.550,1100,37.670,37.686
37.726,0.040,2.514,2.776,,0.306,,,,,,,,4324.550,4324.576,1067,37.696,37.706
37.746,0.038,2.524,2.784,0.353,0.353,,,,,,,,4324.576,4324.601,1052,37.721,37.726
37.766,0.038,2.533,2.794
37.786,0.037,2.542,2.803,0.374,0.379,,,,,,,,4324.601,4324.627,1026,37.747,37.766
37.806,0.037,2.551,2.811,0.400,0.400,,,,,,,,4324.627,4324.652,1030,37.772,37.786
37.826,0.036,2.560,2.820,,,,,,,,,,4324.652,4324.678,999,37.799,37.806
37.846,0.036,2.570,2.829,0.427,0.421,,,,,,,,4324.678,4324.703,985,37.823,37.827
37.866,0.036,2.579,2.838,0.443,0.437
37.886,0.035,2.588,2.848,,,,,,,,,,4324.703,4324.729,904,37.850,37.866
37.906,0.035,2.597,2.857,0.453,0.443,,,,,,,,4324.729,4324.754,875,37.875,37.887
37.926,0.035,2.607,2.866,0.458,,,,,,,,,4324.754,4324.781,883,37.901,37.907
37.946,0.035,2.616,2.875
37.966,0.034,2.625,2.885,,0.448,,,,,,,,4324.781,4324.806,840,37.926,37.947
37.986,0.034,2.634,2.894,0.464,,,,,,,,,4324.806,4324.832,803,37.952,37.966
38.006,,2.643,2.903,,0.453,,,,,,,,4324.832,4324.857,812,37.977,37.986
38.026,0.035,2.653,2.912,,,,,,,,,,4324.857,4324.883,788,38.003,38.006
38.046,0.034,2.662,2.921
38.066,0.034,2.672,2.931,,0.458,,,,,,,,4324.883,4324.908,737,38.028,38.046
38.086,,2.682,2.940,,,,,,,,,,4324.908,4324.934,727,38.055,38.066
38.106,0.033,2.691,2.949,,,,,,,,,,4324.935,4324.959,727,38.079,38.086
38.126,0.033,2.700,2.958,,,,,,,,,,4324.959,4324.985,687,38.106,38.107
38.146,0.032,2.709,2.967,0.469
38.166,0.032,2.719,2.977,,,,,,,,,,4324.985,4325.010,653,38.131,38.146
38.186,0.031,2.728,2.985,,,,,,,,,,4325.010,4325.037,651,38.157,38.166
38.206,0.031,2.737,2.994,,,,,,,,,,4325.037,4325.062,634,38.182,38.186
38.226,0.030,2.746,3.003
38.246,0.030,2.757,3.012,,,,,,,,,,4325.062,4325.088,603,38.208,38.226
38.266,0.030,2.766,3.022,,,,,,,,,,4325.088,4325.113,582,38.233,38.246
38.286,0.029,2.775,3.031,,,,,,,,,,4325.113,4325.139,560,38.259,38.266
38.306,,2.784,3.040,,0.453
38.326,0.029,2.794,3.049,,,,,,,,,,4325.139,4325.166,534,38.286,38.306
