time,yaw,left_pos,right_pos,left_vel,right_vel,auto,enabled,bb_irq_ts,corner_pos,corner_send_ts,corner_detect_ts,corner_detect_nt_ts,tof_first_ts,tof_ts,tof_dist,tof_nt_ts,tof_fpga_ts,shoot_counter
42.421,0.054,2.842,3.185,0.021,,,,,,,,,3402.906,3402.933,invalid,42.388,42.401
42.441,0.054,2.848,3.189,,0.026,,,,,,,,3402.933,3402.957,invalid,42.413,42.421
42.460,0.054,2.852,3.194,0.047,0.053,,,,,,,,3402.957,3402.984,invalid,42.439,42.441
42.480,0.055,2.857,3.199
42.501,0.055,2.863,3.206,0.079,0.090,,,,,,,,3402.984,3403.009,invalid,42.464,42.481
42.521,0.055,2.870,3.213,0.121,0.132,,,,,,,,3403.009,3403.035,invalid,42.490,42.501
42.541,,2.878,3.220,,,,,,,,,,3403.035,3403.061,invalid,42.517,42.521
42.561,0.056,2.886,3.228,0.174,0.179,,,,,,,,3403.061,3403.086,invalid,42.541,42.541
42.581,,2.895,3.238,0.221,0.237
42.600,0.055,2.903,3.245,,,,,,,,,,3403.086,3403.113,invalid,42.568,42.581
42.621,0.055,2.912,3.255,0.279,0.290,,,,,,,,3403.113,3403.137,invalid,42.593,42.601
42.641,0.054,2.921,3.263,0.332,,,,,,,,,3403.137,3403.164,invalid,42.619,42.621
42.661,0.054,2.931,3.272,,0.342
42.680,0.053,2.940,3.281,0.369,0.369,,,,,,,,3403.164,3403.188,invalid,42.644,42.662
42.700,0.053,2.949,3.289,,,,,,,,,,3403.188,3403.215,invalid,42.670,42.681
42.720,0.052,2.958,3.298,0.400,0.400,,,,,,,,3403.215,3403.240,invalid,42.695,42.701
42.740,0.051,2.967,3.307,0.427,0.421,,,,,,,,3403.240,3403.266,invalid,42.721,42.721
42.761,0.050,2.977,3.317
42.781,0.049,2.986,3.326,0.443,0.432,,,,,,,,3403.266,3403.291,invalid,42.746,42.761
42.801,0.049,2.995,3.335,0.448,0.443,,,,,,,,3403.291,3403.317,invalid,42.772,42.781
42.821,0.048,3.004,3.344,,,,,,,,,,3403.317,3403.342,invalid,42.797,42.801
42.840,0.048,3.014,3.353,0.458,0.443
42.861,0.048,3.023,3.361,0.458,,,,,,,,,3403.342,3403.368,invalid,42.824,42.841
42.881,0.047,3.032,3.371,,0.448,,,,,,,,3403.368,3403.393,invalid,42.848,42.861
42.901,0.047,3.043,3.380,0.464,0.453,,,,,,,,3403.393,3403.420,invalid,42.875,42.881
42.921,,3.052,3.389,,,,,,,,,,3403.420,3403.445,invalid,42.900,42.901
42.941,0.047,3.061,3.398
42.960,,3.070,3.407,,,,,,,,,,3403.445,3403.470,invalid,42.926,42.941
42.980,0.047,3.079,3.417,,,,,,,,,,3403.470,3403.497,invalid,42.952,42.961
43.001,0.046,3.089,3.426,,,,,,,,,,3403.497,3403.522,invalid,42.977,42.981
43.020,,3.098,3.435,,0.458
43.041,0.046,3.107,3.444,,,,,,,,,,3403.522,3403.547,invalid,43.002,43.021
43.060,,3.116,3.454,,,,,,,,,,3403.547,3403.572,invalid,43.028,43.041
43.080,,3.126,3.463,0.469,,,,,,,,,3403.572,3403.599,invalid,43.054,43.061
43.116,,,,,,,,,3.126,,,,3403.599,3403.624
43.136,0.046,3.153,3.490,,0.453,,,,,,,,3403.624,3403.649,invalid,43.104,43.122
43.157,,3.162,3.500,,,,,,,,,,3403.649,3403.675,invalid,43.130,43.137
43.176,0.045,3.172,3.509,,0.458,,,,,,,,3403.675,3403.700,invalid,43.155,43.157
43.196,0.045,3.181,3.518
43.216,0.045,3.190,3.527,,,,,,,,,,3403.700,3403.726,invalid,43.182,43.197
43.236,0.044,3.201,3.535,,,,,,,,,,3403.727,3403.751,,43.206,43.217
43.256,0.044,3.210,3.546,,,,,,,,,,3403.751,3403.778,invalid,43.233,43.237
43.277,,3.219,3.555
43.297,0.044,3.228,3.564,,,,,,,,,,3403.778,3403.802,invalid,43.258,43.277
43.316,0.044,3.238,3.572,,,,,,,,,,3403.802,3403.829,invalid,43.284,43.297
43.337,0.044,3.247,3.581,0.464,,,,,,,,,3403.829,3403.854,,43.309,43.317
43.357,0.044,3.256,3.591,0.469,,,,,,,,,3403.854,3403.880,invalid,43.335,43.337
43.376,0.044,3.267,3.600
43.397,0.044,3.274,3.609,0.464,,,,,,,,,3403.880,3403.905,invalid,43.360,43.377
43.416,0.044,3.284,3.618,0.464,,,,,,,,,3403.905,3403.931,invalid,43.387,43.397
43.437,0.044,3.293,3.627,,,,,,,,,,3403.931,3403.956,invalid,43.411,43.417
43.457,,3.302,3.637
43.477,,3.313,3.646,,,,,,,,,,3403.956,3403.982,invalid,43.438,43.457
43.497,,3.322,3.655,,,,,,,,,,3403.982,3404.007,invalid,43.463,43.479
43.517,,3.331,3.664,,,,,,,,,,3404.008,3404.034,invalid,43.489,43.498
43.537,,3.340,3.674,,,,,,,,,,3404.034,3404.059,invalid,43.515,43.517
43.557,,3.349,3.683
43.577,,3.359,3.692,,,,,,,,,,3404.059,3404.084,invalid,43.540,43.558
43.597,,3.368,3.701,,,,,,,,,,3404.084,3404.109,,43.565,43.577
43.617,,3.377,3.710,0.469,0.464,,,,,,,,3404.109,3404.136,invalid,43.591,43.597
43.637,,3.386,3.720,,,,,,,,,,3404.136,3404.161,invalid,43.616,43.617
43.657,0.042,3.396,3.729
43.677,0.041,3.405,3.738,,,,,,,,,,3404.161,3404.186,invalid,43.641,43.657
43.697,0.040,3.414,3.747,,,,,,,,,,3404.186,3404.213,invalid,43.668,43.678
43.716,0.040,3.425,3.757,,0.458,,,,,,,,3404.213,3404.238,invalid,43.693,43.697
43.737,0.038,3.434,3.764
43.757,0.038,3.443,3.775,,,,,,,,,,3404.238,3404.263,invalid,43.718,43.737
43.776,0.037,3.452,3.783,,,,,,,,,,3404.263,3404.289,invalid,43.745,43.758
43.797,0.037,3.461,3.792,,,,,,,,,,3404.290,3404.314,invalid,43.770,43.777
43.817,0.037,3.471,3.801,,,,,,,,,,3404.315,3404.339,invalid,43.795,43.798
43.836,0.037,3.480,3.811
43.856,0.037,3.489,3.820,0.464,,,,,,,,,3404.340,3404.366,invalid,43.822,43.837
43.877,,3.498,3.829,,0.453,,,,,,,,3404.366,3404.391,invalid,43.847,43.857
43.896,,3.509,3.838,0.464,0.458,,,,,,,,3404.391,3404.416,,43.872,43.877
43.917,0.037,3.518,3.847
43.937,0.037,3.527,3.857,,,,,,,,,,3404.417,3404.443,invalid,43.898,43.917
43.956,0.037,3.537,3.866,,0.464,,,,,,,,3404.443,3404.468,invalid,43.923,43.937
43.976,0.036,3.546,3.875,,,,,,,,,,3404.468,3404.493,invalid,43.949,43.957
43.996,0.036,3.555,3.886,0.469,,,,,,,,,3404.493,3404.520,invalid,43.975,43.977
44.017,0.036,3.564,3.895
44.036,0.035,3.573,3.904,,,,,,,,,,3404.520,3404.545,invalid,44.000,44.017
44.056,0.035,3.583,3.913,,,,,,,,,,3404.545,3404.570,invalid,44.025,44.037
44.077,,,,,,,,44.046
44.096,0.034,3.602,3.932,,,,,,,,,,3404.597,3404.622,invalid,44.077,44.077
44.117,0.034,3.612,3.941,0.474,0.469
44.137,0.034,3.621,3.950,,,,,,,,,,3404.622,3404.646,invalid,44.102,44.117
44.157,0.033,3.631,3.959,,0.464,,,,,,,,3404.647,3404.673,invalid,44.129,44.137
44.177,0.033,3.641,3.969,,0.464,,,,,,,,3404.674,3404.698,invalid,44.154,44.157
44.197,0.032,3.650,3.978
44.216,0.031,3.659,3.987,,,,,,,,,,3404.698,3404.723,invalid,44.179,44.197
44.237,0.031,3.670,3.996,,,,,,,,,,3404.724,3404.750,invalid,44.205,44.217
44.256,0.030,3.679,4.005,,,,,,,,,,3404.750,3404.775,invalid,44.231,44.237
44.277,0.030,3.688,4.015,,,,,,,,,,3404.775,3404.800,invalid,44.256,44.257
44.297,0.030,3.699,4.024,0.479
44.317,0.029,3.708,4.033,,,,,,,,,,3404.800,3404.827,invalid,44.282,44.297
44.336,,3.718,4.042,,,,,,,,,,3404.827,3404.852,invalid,44.307,44.318
44.356,0.029,3.728,4.052,,,,,,,,,,3404.852,3404.877,invalid,44.332,44.337
44.376,,3.737,4.062
44.396,0.029,3.746,4.071,,,,,,,,,,3404.877,3404.904,invalid,44.359,44.377
44.417,0.028,3.757,4.081,0.485,,,,,,,,,3404.904,3404.929,invalid,44.384,44.397
