time,yaw,left_pos,right_pos,left_vel,right_vel,auto,enabled,bb_irq_ts,corner_pos,corner_send_ts,corner_detect_ts,corner_detect_nt_ts,tof_first_ts,tof_ts,tof_dist,tof_nt_ts,tof_fpga_ts,shoot_counter
27.460,-0.072,,1.201,,0.005,,,,,,,,8118.758,8118.783,186,27.421,27.440
27.479,-0.072,,,,,,,,,,,,8118.784,8118.810,184,27.448,27.460
27.499,-0.073,,,,,,,,,,,,8118.810,8118.835,182,27.473,27.481
27.520,-0.073,,,,,,,,,,,,8118.835,8118.861,181,27.500,27.501
27.539,-0.073
27.559,-0.073,,,,,,,,,,,,8118.862,8118.887,181,27.525,27.541
27.580,-0.072,,,,,,,,,,,,8118.887,8118.913,180,27.551,27.560
27.599,-0.072,,,,,,,,,,,,8118.914,8118.938,184,27.576,27.581
27.619,-0.072
27.639,-0.071,,,,,,,,,,,,8118.938,8118.965,184,27.603,27.621
27.659,-0.071,,,,,,,,,,,,8118.965,8118.990,181,27.628,27.641
27.679,-0.071,,,,,,,,,,,,8118.990,8119.017,184,27.655,27.661
27.699,,,,,,,,,,,,,8119.017,8119.042,181,27.680,27.680
