Timestamp,/RealOutputs/ToF/Distance,/RealOutputs/ToF/Distance/0,/RealOutputs/ToF/Distance/1,/RealOutputs/ToF/Distance/length,/RealOutputs/ToF/FPGA,/RealOutputs/ToF/NT_Delta,/RealOutputs/ToF/NT_Time,/RealOutputs/ToF/Timestamps,/RealOutputs/ToF/Timestamps/0,/RealOutputs/ToF/Timestamps/1,/RealOutputs/ToF/Timestamps/2,/RealOutputs/ToF/Timestamps/length,/RealOutputs/Drive/LeftPositionMeters,/RealOutputs/Drive/LeftVelocityMetersPerSec,/RealOutputs/Drive/RightPositionMeters,/RealOutputs/Drive/RightVelocityMetersPerSec,/RealOutputs/DigitalIO/Falling,/RealOutputs/DigitalIO/PeriodicValue
61.732289,[655; 0],655,0,2,61.732531,0.062281,61.67025,[1910.1483154296875; 1910.1483154296875; 1910.17138671875],1910.148315,1910.148315,1910.171387,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
61.751934,[655; 0],655,0,2,61.752194,0.081944,61.67025,[1910.1483154296875; 1910.1483154296875; 1910.17138671875],1910.148315,1910.148315,1910.171387,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
61.772024,[655; 0],655,0,2,61.772599,0.102349,61.67025,[1910.1483154296875; 1910.1483154296875; 1910.17138671875],1910.148315,1910.148315,1910.171387,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
61.792039,[656; 0],656,0,2,61.792466,0.024741,61.767725,[1910.244140625; 1910.244140625; 1910.2689208984375],1910.244141,1910.244141,1910.268921,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
61.811999,[656; 0],656,0,2,61.812722,0.044997,61.767725,[1910.244140625; 1910.244140625; 1910.2689208984375],1910.244141,1910.244141,1910.268921,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
61.83194,[656; 0],656,0,2,61.832348,0.064623,61.767725,[1910.244140625; 1910.244140625; 1910.2689208984375],1910.244141,1910.244141,1910.268921,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
61.851993,[656; 0],656,0,2,61.852252,0.084527,61.767725,[1910.244140625; 1910.244140625; 1910.2689208984375],1910.244141,1910.244141,1910.268921,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
61.872008,[656; 0],656,0,2,61.872509,0.104784,61.767725,[1910.244140625; 1910.244140625; 1910.2689208984375],1910.244141,1910.244141,1910.268921,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
61.891931,[650; 0],650,0,2,61.892394,0.027189,61.865205,[1910.3416748046875; 1910.3416748046875; 1910.3663330078125],1910.341675,1910.341675,1910.366333,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
61.912057,[650; 0],650,0,2,61.912633,0.047428,61.865205,[1910.3416748046875; 1910.3416748046875; 1910.3663330078125],1910.341675,1910.341675,1910.366333,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
61.932036,[650; 0],650,0,2,61.932277,0.067072,61.865205,[1910.3416748046875; 1910.3416748046875; 1910.3663330078125],1910.341675,1910.341675,1910.366333,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
61.951996,[650; 0],650,0,2,61.952367,0.087162,61.865205,[1910.3416748046875; 1910.3416748046875; 1910.3663330078125],1910.341675,1910.341675,1910.366333,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
61.971918,[650; 0],650,0,2,61.972289,0.107084,61.865205,[1910.3416748046875; 1910.3416748046875; 1910.3663330078125],1910.341675,1910.341675,1910.366333,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
61.991915,[666; 0],666,0,2,61.99236,0.029679,61.962681,[1910.4390869140625; 1910.4390869140625; 1910.4638671875],1910.439087,1910.439087,1910.463867,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.011931,[666; 0],666,0,2,62.012561,0.04988,61.962681,[1910.4390869140625; 1910.4390869140625; 1910.4638671875],1910.439087,1910.439087,1910.463867,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.032224,[666; 0],666,0,2,62.032466,0.069785,61.962681,[1910.4390869140625; 1910.4390869140625; 1910.4638671875],1910.439087,1910.439087,1910.463867,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.051943,[666; 0],666,0,2,62.052203,0.089522,61.962681,[1910.4390869140625; 1910.4390869140625; 1910.4638671875],1910.439087,1910.439087,1910.463867,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.07194,[666; 0],666,0,2,62.072218,0.109537,61.962681,[1910.4390869140625; 1910.4390869140625; 1910.4638671875],1910.439087,1910.439087,1910.463867,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.091918,[650; 0],650,0,2,62.092159,0.008839,62.08332,[1910.5596923828125; 1910.5596923828125; 1910.58447265625],1910.559692,1910.559692,1910.584473,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.112026,[650; 0],650,0,2,62.112546,0.029226,62.08332,[1910.5596923828125; 1910.5596923828125; 1910.58447265625],1910.559692,1910.559692,1910.584473,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.131968,[650; 0],650,0,2,62.132487,0.049167,62.08332,[1910.5596923828125; 1910.5596923828125; 1910.58447265625],1910.559692,1910.559692,1910.584473,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.151946,[650; 0],650,0,2,62.15254,0.06922,62.08332,[1910.5596923828125; 1910.5596923828125; 1910.58447265625],1910.559692,1910.559692,1910.584473,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.171943,[650; 0],650,0,2,62.172351,0.089031,62.08332,[1910.5596923828125; 1910.5596923828125; 1910.58447265625],1910.559692,1910.559692,1910.584473,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.191921,[648; 0],648,0,2,62.192422,0.011645,62.180777,[1910.6572265625; 1910.6572265625; 1910.681884765625],1910.657227,1910.657227,1910.681885,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.211918,[648; 0],648,0,2,62.212271,0.031494,62.180777,[1910.6572265625; 1910.6572265625; 1910.681884765625],1910.657227,1910.657227,1910.681885,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.231934,[648; 0],648,0,2,62.232193,0.051416,62.180777,[1910.6572265625; 1910.6572265625; 1910.681884765625],1910.657227,1910.657227,1910.681885,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.251949,[648; 0],648,0,2,62.25219,0.071413,62.180777,[1910.6572265625; 1910.6572265625; 1910.681884765625],1910.657227,1910.657227,1910.681885,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.272261,[648; 0],648,0,2,62.272484,0.091707,62.180777,[1910.6572265625; 1910.6572265625; 1910.681884765625],1910.657227,1910.657227,1910.681885,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.291999,[656; 0],656,0,2,62.29224,0.013992,62.278248,[1910.754638671875; 1910.754638671875; 1910.7794189453125],1910.754639,1910.754639,1910.779419,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.311921,[656; 0],656,0,2,62.312162,0.033914,62.278248,[1910.754638671875; 1910.754638671875; 1910.7794189453125],1910.754639,1910.754639,1910.779419,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.332067,[656; 0],656,0,2,62.33266,0.054412,62.278248,[1910.754638671875; 1910.754638671875; 1910.7794189453125],1910.754639,1910.754639,1910.779419,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.351934,[656; 0],656,0,2,62.352434,0.074186,62.278248,[1910.754638671875; 1910.754638671875; 1910.7794189453125],1910.754639,1910.754639,1910.779419,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.371912,[656; 0],656,0,2,62.372172,0.093924,62.278248,[1910.754638671875; 1910.754638671875; 1910.7794189453125],1910.754639,1910.754639,1910.779419,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.391927,[653; 0],653,0,2,62.392187,0.018062,62.374125,[1910.8521728515625; 1910.8521728515625; 1910.875244140625],1910.852173,1910.852173,1910.875244,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.411924,[653; 0],653,0,2,62.412295,0.03817,62.374125,[1910.8521728515625; 1910.8521728515625; 1910.875244140625],1910.852173,1910.852173,1910.875244,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.43194,[653; 0],653,0,2,62.432997,0.058872,62.374125,[1910.8521728515625; 1910.8521728515625; 1910.875244140625],1910.852173,1910.852173,1910.875244,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.451937,[653; 0],653,0,2,62.452233,0.078108,62.374125,[1910.8521728515625; 1910.8521728515625; 1910.875244140625],1910.852173,1910.852173,1910.875244,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.471915,[653; 0],653,0,2,62.47288,0.098755,62.374125,[1910.8521728515625; 1910.8521728515625; 1910.875244140625],1910.852173,1910.852173,1910.875244,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.491912,[656; 0],656,0,2,62.492227,0.020639,62.471588,[1910.9495849609375; 1910.9495849609375; 1910.9727783203125],1910.949585,1910.949585,1910.972778,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.511909,[656; 0],656,0,2,62.512169,0.040581,62.471588,[1910.9495849609375; 1910.9495849609375; 1910.9727783203125],1910.949585,1910.949585,1910.972778,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.531924,[656; 0],656,0,2,62.532351,0.060763,62.471588,[1910.9495849609375; 1910.9495849609375; 1910.9727783203125],1910.949585,1910.949585,1910.972778,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.551921,[656; 0],656,0,2,62.552552,0.080964,62.471588,[1910.9495849609375; 1910.9495849609375; 1910.9727783203125],1910.949585,1910.949585,1910.972778,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.571937,[656; 0],656,0,2,62.572493,0.100905,62.471588,[1910.9495849609375; 1910.9495849609375; 1910.9727783203125],1910.949585,1910.949585,1910.972778,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.591952,[659; 0],659,0,2,62.592676,0.023601,62.569075,[1911.0455322265625; 1911.0455322265625; 1911.0701904296875],1911.045532,1911.045532,1911.07019,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.611893,[659; 0],659,0,2,62.61219,0.043115,62.569075,[1911.0455322265625; 1911.0455322265625; 1911.0701904296875],1911.045532,1911.045532,1911.07019,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.631946,[659; 0],659,0,2,62.632539,0.063464,62.569075,[1911.0455322265625; 1911.0455322265625; 1911.0701904296875],1911.045532,1911.045532,1911.07019,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.651924,[659; 0],659,0,2,62.652184,0.083109,62.569075,[1911.0455322265625; 1911.0455322265625; 1911.0701904296875],1911.045532,1911.045532,1911.07019,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.671921,[659; 0],659,0,2,62.672496,0.103421,62.569075,[1911.0455322265625; 1911.0455322265625; 1911.0701904296875],1911.045532,1911.045532,1911.07019,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.691899,[648; 0],648,0,2,62.692289,0.025725,62.666564,[1911.1429443359375; 1911.1429443359375; 1911.167724609375],1911.142944,1911.142944,1911.167725,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.711896,[648; 0],648,0,2,62.712471,0.045907,62.666564,[1911.1429443359375; 1911.1429443359375; 1911.167724609375],1911.142944,1911.142944,1911.167725,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.73193,[648; 0],648,0,2,62.732543,0.065979,62.666564,[1911.1429443359375; 1911.1429443359375; 1911.167724609375],1911.142944,1911.142944,1911.167725,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.752076,[648; 0],648,0,2,62.752669,0.086105,62.666564,[1911.1429443359375; 1911.1429443359375; 1911.167724609375],1911.142944,1911.142944,1911.167725,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.771924,[648; 0],648,0,2,62.772221,0.105657,62.666564,[1911.1429443359375; 1911.1429443359375; 1911.167724609375],1911.142944,1911.142944,1911.167725,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.791921,[654; 0],654,0,2,62.792274,0.029822,62.762452,[1911.240478515625; 1911.240478515625; 1911.263671875],1911.240479,1911.240479,1911.263672,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.812011,[654; 0],654,0,2,62.81266,0.050208,62.762452,[1911.240478515625; 1911.240478515625; 1911.263671875],1911.240479,1911.240479,1911.263672,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.832156,[654; 0],654,0,2,62.832397,0.069945,62.762452,[1911.240478515625; 1911.240478515625; 1911.263671875],1911.240479,1911.240479,1911.263672,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.852005,[654; 0],654,0,2,62.852524,0.090072,62.762452,[1911.240478515625; 1911.240478515625; 1911.263671875],1911.240479,1911.240479,1911.263672,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.872001,[654; 0],654,0,2,62.872651,0.110199,62.762452,[1911.240478515625; 1911.240478515625; 1911.263671875],1911.240479,1911.240479,1911.263672,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.891924,[658; 0],658,0,2,62.892184,0.032253,62.859931,[1911.337890625; 1911.337890625; 1911.361083984375],1911.337891,1911.337891,1911.361084,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.911977,[658; 0],658,0,2,62.912663,0.052732,62.859931,[1911.337890625; 1911.337890625; 1911.361083984375],1911.337891,1911.337891,1911.361084,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.931936,[658; 0],658,0,2,62.932233,0.072302,62.859931,[1911.337890625; 1911.337890625; 1911.361083984375],1911.337891,1911.337891,1911.361084,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.95197,[658; 0],658,0,2,62.952471,0.09254,62.859931,[1911.337890625; 1911.337890625; 1911.361083984375],1911.337891,1911.337891,1911.361084,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.972264,[658; 0],658,0,2,62.972598,0.112667,62.859931,[1911.337890625; 1911.337890625; 1911.361083984375],1911.337891,1911.337891,1911.361084,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
62.991927,[665; 0],665,0,2,62.99228,0.010111,62.982169,[1911.4586181640625; 1911.4586181640625; 1911.4832763671875],1911.458618,1911.458618,1911.483276,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.011943,[665; 0],665,0,2,63.012443,0.030274,62.982169,[1911.4586181640625; 1911.4586181640625; 1911.4832763671875],1911.458618,1911.458618,1911.483276,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.031995,[665; 0],665,0,2,63.032626,0.050457,62.982169,[1911.4586181640625; 1911.4586181640625; 1911.4832763671875],1911.458618,1911.458618,1911.483276,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.051936,[665; 0],665,0,2,63.052382,0.070213,62.982169,[1911.4586181640625; 1911.4586181640625; 1911.4832763671875],1911.458618,1911.458618,1911.483276,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.071989,[665; 0],665,0,2,63.072249,0.09008,62.982169,[1911.4586181640625; 1911.4586181640625; 1911.4832763671875],1911.458618,1911.458618,1911.483276,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.09193,[658; 0],658,0,2,63.092505,0.014454,63.078051,[1911.5560302734375; 1911.5560302734375; 1911.5792236328125],1911.55603,1911.55603,1911.579224,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.112613,[658; 0],658,0,2,63.11304,0.034989,63.078051,[1911.5560302734375; 1911.5560302734375; 1911.5792236328125],1911.55603,1911.55603,1911.579224,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.131943,[658; 0],658,0,2,63.132592,0.054541,63.078051,[1911.5560302734375; 1911.5560302734375; 1911.5792236328125],1911.55603,1911.55603,1911.579224,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.151921,[658; 0],658,0,2,63.152181,0.07413,63.078051,[1911.5560302734375; 1911.5560302734375; 1911.5792236328125],1911.55603,1911.55603,1911.579224,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.172419,[658; 0],658,0,2,63.17266,0.094609,63.078051,[1911.5560302734375; 1911.5560302734375; 1911.5792236328125],1911.55603,1911.55603,1911.579224,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.19197,[656; 0],656,0,2,63.192267,0.016732,63.175535,[1911.653564453125; 1911.653564453125; 1911.6767578125],1911.653564,1911.653564,1911.676758,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.21232,[656; 0],656,0,2,63.212802,0.037267,63.175535,[1911.653564453125; 1911.653564453125; 1911.6767578125],1911.653564,1911.653564,1911.676758,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.231983,[656; 0],656,0,2,63.23228,0.056745,63.175535,[1911.653564453125; 1911.653564453125; 1911.6767578125],1911.653564,1911.653564,1911.676758,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.252276,[656; 0],656,0,2,63.252536,0.077001,63.175535,[1911.653564453125; 1911.653564453125; 1911.6767578125],1911.653564,1911.653564,1911.676758,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.272069,[656; 0],656,0,2,63.272552,0.097017,63.175535,[1911.653564453125; 1911.653564453125; 1911.6767578125],1911.653564,1911.653564,1911.676758,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.291992,[660; 0],660,0,2,63.292363,0.019339,63.273024,[1911.7493896484375; 1911.7493896484375; 1911.774169921875],1911.74939,1911.74939,1911.77417,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.312007,[660; 0],660,0,2,63.31249,0.039466,63.273024,[1911.7493896484375; 1911.7493896484375; 1911.774169921875],1911.74939,1911.74939,1911.77417,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.332153,[660; 0],660,0,2,63.332746,0.059722,63.273024,[1911.7493896484375; 1911.7493896484375; 1911.774169921875],1911.74939,1911.74939,1911.77417,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.352354,[660; 0],660,0,2,63.352892,0.079868,63.273024,[1911.7493896484375; 1911.7493896484375; 1911.774169921875],1911.74939,1911.74939,1911.77417,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.371924,[660; 0],660,0,2,63.372295,0.099271,63.273024,[1911.7493896484375; 1911.7493896484375; 1911.774169921875],1911.74939,1911.74939,1911.77417,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.391921,[654; 0],654,0,2,63.392737,0.022251,63.370486,[1911.846923828125; 1911.846923828125; 1911.8717041015625],1911.846924,1911.846924,1911.871704,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.411936,[654; 0],654,0,2,63.412864,0.042378,63.370486,[1911.846923828125; 1911.846923828125; 1911.8717041015625],1911.846924,1911.846924,1911.871704,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.432063,[654; 0],654,0,2,63.432675,0.062189,63.370486,[1911.846923828125; 1911.846923828125; 1911.8717041015625],1911.846924,1911.846924,1911.871704,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.452153,[654; 0],654,0,2,63.45282,0.082334,63.370486,[1911.846923828125; 1911.846923828125; 1911.8717041015625],1911.846924,1911.846924,1911.871704,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.471908,[654; 0],654,0,2,63.472242,0.101756,63.370486,[1911.846923828125; 1911.846923828125; 1911.8717041015625],1911.846924,1911.846924,1911.871704,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.492054,[653; 0],653,0,2,63.492517,0.02456,63.467957,[1911.9443359375; 1911.9443359375; 1911.9691162109375],1911.944336,1911.944336,1911.969116,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.51218,[653; 0],653,0,2,63.5127,0.044743,63.467957,[1911.9443359375; 1911.9443359375; 1911.9691162109375],1911.944336,1911.944336,1911.969116,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.53201,[653; 0],653,0,2,63.532456,0.064499,63.467957,[1911.9443359375; 1911.9443359375; 1911.9691162109375],1911.944336,1911.944336,1911.969116,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.551989,[653; 0],653,0,2,63.552749,0.084792,63.467957,[1911.9443359375; 1911.9443359375; 1911.9691162109375],1911.944336,1911.944336,1911.969116,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.571967,[653; 0],653,0,2,63.572542,0.104585,63.467957,[1911.9443359375; 1911.9443359375; 1911.9691162109375],1911.944336,1911.944336,1911.969116,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.592428,[650; 0],650,0,2,63.592687,0.028842,63.563845,[1912.0418701171875; 1912.0418701171875; 1912.0650634765625],1912.04187,1912.04187,1912.065063,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.611979,[650; 0],650,0,2,63.612684,0.048839,63.563845,[1912.0418701171875; 1912.0418701171875; 1912.0650634765625],1912.04187,1912.04187,1912.065063,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.631958,[650; 0],650,0,2,63.632218,0.068373,63.563845,[1912.0418701171875; 1912.0418701171875; 1912.0650634765625],1912.04187,1912.04187,1912.065063,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.651918,[650; 0],650,0,2,63.652177,0.088332,63.563845,[1912.0418701171875; 1912.0418701171875; 1912.0650634765625],1912.04187,1912.04187,1912.065063,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.671915,[650; 0],650,0,2,63.672156,0.108311,63.563845,[1912.0418701171875; 1912.0418701171875; 1912.0650634765625],1912.04187,1912.04187,1912.065063,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.691911,[650; 0],650,0,2,63.692375,0.031062,63.661313,[1912.1376953125; 1912.1376953125; 1912.1624755859375],1912.137695,1912.137695,1912.162476,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.711927,[650; 0],650,0,2,63.712224,0.050911,63.661313,[1912.1376953125; 1912.1376953125; 1912.1624755859375],1912.137695,1912.137695,1912.162476,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.731998,[650; 0],650,0,2,63.732258,0.070945,63.661313,[1912.1376953125; 1912.1376953125; 1912.1624755859375],1912.137695,1912.137695,1912.162476,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.752217,[650; 0],650,0,2,63.752459,0.091146,63.661313,[1912.1376953125; 1912.1376953125; 1912.1624755859375],1912.137695,1912.137695,1912.162476,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.771955,[650; 0],650,0,2,63.77266,0.111347,63.661313,[1912.1376953125; 1912.1376953125; 1912.1624755859375],1912.137695,1912.137695,1912.162476,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.791896,[658; 0],658,0,2,63.79249,0.008939,63.783551,[1912.260009765625; 1912.260009765625; 1912.28466796875],1912.26001,1912.26001,1912.284668,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.81193,[658; 0],658,0,2,63.81219,0.028639,63.783551,[1912.260009765625; 1912.260009765625; 1912.28466796875],1912.26001,1912.26001,1912.284668,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.832112,[658; 0],658,0,2,63.832428,0.048877,63.783551,[1912.260009765625; 1912.260009765625; 1912.28466796875],1912.26001,1912.26001,1912.284668,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.852128,[658; 0],658,0,2,63.85235,0.068799,63.783551,[1912.260009765625; 1912.260009765625; 1912.28466796875],1912.26001,1912.26001,1912.284668,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.871939,[658; 0],658,0,2,63.872607,0.089056,63.783551,[1912.260009765625; 1912.260009765625; 1912.28466796875],1912.26001,1912.26001,1912.284668,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.891918,[654; 0],654,0,2,63.892622,0.013181,63.879441,[1912.357421875; 1912.357421875; 1912.380615234375],1912.357422,1912.357422,1912.380615,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.91197,[654; 0],654,0,2,63.912527,0.033086,63.879441,[1912.357421875; 1912.357421875; 1912.380615234375],1912.357422,1912.357422,1912.380615,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.932023,[654; 0],654,0,2,63.932264,0.052823,63.879441,[1912.357421875; 1912.357421875; 1912.380615234375],1912.357422,1912.357422,1912.380615,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.952372,[654; 0],654,0,2,63.952687,0.073246,63.879441,[1912.357421875; 1912.357421875; 1912.380615234375],1912.357422,1912.357422,1912.380615,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.971998,[654; 0],654,0,2,63.972258,0.092817,63.879441,[1912.357421875; 1912.357421875; 1912.380615234375],1912.357422,1912.357422,1912.380615,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
63.992236,[654; 0],654,0,2,63.992625,0.015717,63.976908,[1912.453369140625; 1912.453369140625; 1912.47802734375],1912.453369,1912.453369,1912.478027,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
64.011973,[654; 0],654,0,2,64.012214,0.035306,63.976908,[1912.453369140625; 1912.453369140625; 1912.47802734375],1912.453369,1912.453369,1912.478027,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
64.032044,[654; 0],654,0,2,64.032285,0.055377,63.976908,[1912.453369140625; 1912.453369140625; 1912.47802734375],1912.453369,1912.453369,1912.478027,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
64.051967,[654; 0],654,0,2,64.052227,0.075319,63.976908,[1912.453369140625; 1912.453369140625; 1912.47802734375],1912.453369,1912.453369,1912.478027,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
64.071927,[654; 0],654,0,2,64.072224,0.095316,63.976908,[1912.453369140625; 1912.453369140625; 1912.47802734375],1912.453369,1912.453369,1912.478027,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
64.091998,[652; 0],652,0,2,64.09235,0.017979,64.074371,[1912.55078125; 1912.55078125; 1912.5755615234375],1912.550781,1912.550781,1912.575562,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
64.111939,[652; 0],652,0,2,64.11218,0.037809,64.074371,[1912.55078125; 1912.55078125; 1912.5755615234375],1912.550781,1912.550781,1912.575562,3,12.36441135,1.00E-07,12.45791435,9.06E-08,null,TRUE
