Timestamp,/RealOutputs/ToF/Distance,/RealOutputs/ToF/Distance/0,/RealOutputs/ToF/Distance/1,/RealOutputs/ToF/Distance/length,/RealOutputs/ToF/FPGA,/RealOutputs/ToF/NT_Delta,/RealOutputs/ToF/NT_Time,/RealOutputs/ToF/Timestamps,/RealOutputs/ToF/Timestamps/0,/RealOutputs/ToF/Timestamps/1,/RealOutputs/ToF/Timestamps/2,/RealOutputs/ToF/Timestamps/length,/RealOutputs/Drive/LeftPositionMeters,/RealOutputs/Drive/LeftVelocityMetersPerSec,/RealOutputs/Drive/RightPositionMeters,/RealOutputs/Drive/RightVelocityMetersPerSec,/RealOutputs/Odometry/Robot,/RealOutputs/Odometry/Robot/rotation/value,/RealOutputs/Odometry/Robot/translation/x,/RealOutputs/Odometry/Robot/translation/y,,,
108.009723,628,800,628,800,2,108.010465,0.0181630000000013,107.992302,485.969207763672,485.989227294922,486.00927734375,485.969207763672,485.989227294922,486.00927734375,3,6.18264245986939,-0.00526848342269659,4.53765726089478,-0.00526926526799798,33-f0-8b-10-04-8e-03-40-aa-6a-9a-4a-de-b4-fe-bf-61-bb-78-f9-00-e7-08-c0,-3.11279482745833,2.44434369017656,-1.91915730611678
108.029702,626,726,626,726,2,108.030703,-0.00163999999999476,108.032343,486.009338378906,486.029357910156,486.049346923828,486.009338378906,486.029357910156,486.049346923828,3,6.17869186401367,-0.0210739560425282,4.5350227355957,-0.00526926526799798,db-5b-50-99-c1-94-03-40-2e-50-73-e1-7a-b4-fe-bf-61-bb-78-f9-00-e7-08-c0,-3.11279482745833,2.44763488556371,-1.91906250063495
108.049754,626,726,626,726,2,108.050404,0.018061000000003,108.032343,486.009338378906,486.029357910156,486.049346923828,486.009338378906,486.029357910156,486.049346923828,3,6.17210674285889,-0.0210739560425282,4.52711915969849,-0.0210747364908457,0a-58-99-28-96-a3-03-40-15-17-53-d1-a0-b3-fe-bf-03-2e-04-6e-5c-e7-08-c0,-3.11296926450973,2.45487624853104,-1.91885453956042
108.069696,627,730,627,730,2,108.070642,-0.00174899999998956,108.072391,486.049377441406,486.069366455078,486.089385986328,486.049377441406,486.069366455078,486.089385986328,3,6.1642050743103,-0.0684903711080551,4.51921558380127,-0.0684911534190178,4c-77-c4-b8-c3-b3-03-40-a1-80-81-62-b4-b2-fe-bf-a6-a0-8f-e2-b7-e7-08-c0,-3.11314370156113,2.46277565335814,-1.91862905958991
108.089822,627,730,627,730,2,108.09049,0.0180990000000065,108.072391,486.049377441406,486.069366455078,486.089385986328,486.049377441406,486.069366455078,486.089385986328,3,6.15366935729981,-0.0684903711080551,4.50867795944214,-0.0684911534190178,f7-ef-05-c0-55-c9-03-40-7a-0e-db-12-7b-b1-fe-bf-8e-a0-d9-7a-13-e8-08-c0,-3.11331840492864,2.47330808656806,-1.91833026280884
108.109819,632,790,632,790,2,108.110877,-0.00153500000000406,108.112412,486.089416503906,486.109436035156,486.129425048828,486.089416503906,486.109436035156,486.129425048828,3,6.14181709289551,-0.131712257862091,4.49682235717773,-0.131713032722473,cf-c5-d0-2f-9a-e1-03-40-64-05-6b-ee-1e-b0-fe-bf-ba-85-3a-fc-25-e9-08-c0,-3.11384198239895,2.48515736919283,-1.91799824840594
108.129723,632,790,632,790,2,108.130502,0.0180900000000008,108.112412,486.089416503906,486.109436035156,486.129425048828,486.089416503906,486.109436035156,486.129425048828,3,6.12996435165405,-0.205471113324165,4.48364973068237,-0.216008886694908,e4-21-4a-f1-37-fb-03-40-20-4e-c7-29-b5-ae-fe-bf-00-6b-51-e5-dc-e9-08-c0,-3.11419085650175,2.49766529567227,-1.91765323943844
108.149998,627,737,627,737,2,108.150536,-0.00187599999999577,108.152412,486.129455566406,486.149444580078,486.16943359375,486.129455566406,486.149444580078,486.16943359375,3,6.11811208724976,-0.205471113324165,4.47179460525513,-0.216008886694908,34-5d-5f-67-7c-13-04-40-94-b6-99-de-63-ad-fe-bf-72-dd-70-8a-ef-ea-08-c0,-3.11471470028817,2.50951462516573,-1.91733157113359
108.169717,627,737,627,737,2,108.170385,0.0179729999999978,108.152412,486.129455566406,486.149444580078,486.16943359375,486.129455566406,486.149444580078,486.16943359375,3,6.10757637023926,-0.27922996878624,4.45993947982788,-0.289767742156982,39-65-24-f3-67-2a-04-40-8e-b1-de-73-2b-ac-fe-bf-9e-c2-d1-0b-02-ec-08-c0,-3.11523827775848,2.52070608095951,-1.91703362714461
108.189714,627,737,627,737,2,108.190308,0.0378960000000035,108.152412,486.129455566406,486.149444580078,486.16943359375,486.129455566406,486.149444580078,486.16943359375,3,6.09572410583496,-0.347720324993134,4.44808435440064,-0.363526612520218,30-10-2b-99-ac-42-04-40-61-0e-5d-41-e8-aa-fe-bf-6e-1a-be-01-70-ed-08-c0,-3.11593629228019,2.53255576765698,-1.91672540218942
