Timestamp,/RealOutputs/ToF/Distance,/RealOutputs/ToF/Distance2,/RealOutputs/ToF/Distance/0,/RealOutputs/ToF/Distance/1,/RealOutputs/ToF/Distance/length,/RealOutputs/ToF/FPGA,/RealOutputs/ToF/NT_Delta,/RealOutputs/ToF/NT_Time,/RealOutputs/ToF/Timestamps,/RealOutputs/ToF/Timestamps2,/RealOutputs/ToF/Timestamps3,/RealOutputs/ToF/Timestamps/0,/RealOutputs/ToF/Timestamps/1,/RealOutputs/ToF/Timestamps/2,/RealOutputs/ToF/Timestamps/length,/RealOutputs/Drive/LeftPositionMeters,/RealOutputs/Drive/LeftSetpointMetersPerSec,/RealOutputs/Drive/LeftVelocityMetersPerSec,/RealOutputs/Drive/RightPositionMeters,/RealOutputs/Drive/RightSetpointMetersPerSec,/RealOutputs/Drive/RightVelocityMetersPerSec,/RealOutputs/Odometry/Robot,/RealOutputs/Odometry/Robot/rotation/value
67.009697,844,416,844,416,2,67.010254,0.0178769999999986,66.992377,444.969421386719,444.989410400391,445.009399414063,444.969421386719,444.989410400391,445.009399414063,3,3.54181528091431,-2.23335646865053E-07,1.89137089252472,-4.39637126703474E-09,4d-f8-c6-1a-ab-59-14-40-a5-d4-32-53-2b-6b-fe-bf-5f-b6-9a-19-bb-f6-08-c0,-3.12047405246157,5.08756677474419,-1.90116436480938
67.029694,1253,655,1253,655,2,67.030269,-0.00210400000000277,67.032373,445.009399414063,445.029388427734,445.049377441406,445.009399414063,445.029388427734,445.049377441406,3,3.54181528091431,-2.23335646865053E-07,1.89137089252472,-4.39637126703474E-09,4d-f8-c6-1a-ab-59-14-40-a5-d4-32-53-2b-6b-fe-bf-5f-b6-9a-19-bb-f6-08-c0,-3.12047405246157,5.08756677474419,-1.90116436480938
67.04971,1253,655,1253,655,2,67.050266,0.0178929999999866,67.032373,445.009399414063,445.029388427734,445.049377441406,445.009399414063,445.029388427734,445.049377441406,3,3.54181528091431,-2.23335646865053E-07,1.89137089252472,-4.39637126703474E-09,4d-f8-c6-1a-ab-59-14-40-a5-d4-32-53-2b-6b-fe-bf-5f-b6-9a-19-bb-f6-08-c0,-3.12047405246157,5.08756677474419,-1.90116436480938
67.069762,1253,655,1253,655,2,67.070356,0.037982999999997,67.032373,445.009399414063,445.029388427734,445.049377441406,445.009399414063,445.029388427734,445.049377441406,3,3.54313254356384,-2.23335646865053E-07,1.89137089252472,-4.39637126703474E-09,a5-23-a2-7c-fe-58-14-40-54-90-b0-e8-39-6b-fe-bf-5f-b6-9a-19-bb-f6-08-c0,-3.12047405246157,5.0869082902872,-1.90117827314773
67.089703,844,400,844,400,2,67.090278,0.0179069999999939,67.072371,445.049407958984,445.069396972656,445.089385986328,445.049407958984,445.069396972656,445.089385986328,3,3.54313254356384,-2.23335646865053E-07,1.89268791675568,-4.39637126703474E-09,83-0a-68-e6-51-58-14-40-92-4a-11-6e-48-6b-fe-bf-47-b6-e4-b1-16-f7-08-c0,-3.12064875582908,5.08624992380158,-1.90119212145934
67.1097,849,692,849,692,2,67.110368,-0.00199500000000796,67.112363,445.089385986328,445.109405517578,445.129364013672,445.089385986328,445.109405517578,445.129364013672,3,3.54444980621338,0.00526826735585928,1.89268791675568,0.00526848621666431,3b-07-05-48-a5-57-14-40-f4-d6-42-d5-56-6b-fe-bf-ea-28-70-26-72-f7-08-c0,-3.12082319288048,5.08559143572512,-1.90120585732569
67.129679,849,692,849,692,2,67.130254,0.0178909999999917,67.112363,445.089385986328,445.109405517578,445.129364013672,445.089385986328,445.109405517578,445.129364013672,3,3.54708433151245,0.0158052500337362,1.89532220363617,0.0158054679632187,5d-28-83-d5-f2-54-14-40-2e-6d-47-b8-8f-6b-fe-bf-74-9b-45-33-29-f8-08-c0,-3.12117233329939,5.08295758832,-1.90126010879505
67.149713,1240,432,1240,432,2,67.15038,-0.00197500000000161,67.152355,445.12939453125,445.149383544922,445.169372558594,445.12939453125,445.149383544922,445.169372558594,3,3.54840135574341,0.0158052500337362,1.89927339553833,0.0158054679632187,d4-95-bd-75-40-52-14-40-d6-f2-d3-a2-c7-6b-fe-bf-fe-0d-1b-40-e0-f8-08-c0,-3.1215214737183,5.08032402009618,-1.90131343464525
67.169914,1240,432,1240,432,2,67.170451,0.0180959999999999,67.152355,445.12939453125,445.149383544922,445.169372558594,445.12939453125,445.149383544922,445.169372558594,3,3.55235314369202,0.0316107198596001,1.90322470664978,0.0368794314563274,05-c8-c5-c9-34-4e-14-40-39-de-fc-b5-19-6c-fe-bf-2b-f3-7b-c1-f2-f9-08-c0,-3.12204505118861,5.0763732459036,-1.90139170731517
67.189743,843,421,843,421,2,67.190448,-0.00189699999999959,67.192345,445.169372558594,445.189392089844,445.209350585938,445.169372558594,445.189392089844,445.209350585938,3,3.55762195587158,0.0579531751573086,1.90717613697052,0.063221886754036,09-6e-5a-80-7c-49-14-40-76-fc-14-c7-77-6c-fe-bf-ce-65-07-36-4e-fa-08-c0,-3.12221948824001,5.07176399757328,-1.90148141638181
67.209703,843,421,843,421,2,67.210241,0.0178959999999933,67.192345,445.169372558594,445.189392089844,445.209350585938,445.169372558594,445.189392089844,445.209350585938,3,3.56420850753784,0.0579531751573086,1.91376161575317,0.063221886754036,d3-48-8c-56-be-42-14-40-bb-bb-fa-f4-fc-6c-fe-bf-70-d8-92-aa-a9-fa-08-c0,-3.12239392529141,5.06517920714596,-1.90160842604722
67.229774,839,658,839,658,2,67.230312,-0.00202600000000075,67.232338,445.209381103516,445.229370117188,445.249359130859,445.209381103516,445.229370117188,445.249359130859,3,3.57606363296509,0.105369590222836,1.92561554908752,0.115906789898872,77-a2-28-51-9b-36-14-40-f9-74-f5-96-eb-6d-fe-bf-70-d8-92-aa-a9-fa-08-c0,-3.12239392529141,5.05332686243548,-1.90183600395477
67.249716,839,658,839,658,2,67.250235,0.0178970000000049,67.232338,445.209381103516,445.229370117188,445.249359130859,445.209381103516,445.229370117188,445.249359130859,3,3.59450507164001,0.200202420353889,1.94405472278595,0.115906789898872,4e-0f-38-31-ba-23-14-40-94-b2-70-cb-5e-6f-fe-bf-70-d8-92-aa-a9-fa-08-c0,-3.12239392529141,5.03488995461141,-1.90219001263464
67.269768,1264,414,1264,414,2,67.270325,-0.00200700000000609,67.272332,445.249359130859,445.269348144531,445.289337158203,445.249359130859,445.269348144531,445.289337158203,3,3.61821603775024,0.200202420353889,1.96644568443298,0.221276596188545,51-1b-b7-9f-20-0c-14-40-29-51-a1-b3-2c-71-fe-bf-58-d8-dc-42-05-fb-08-c0,-3.12256862865892,5.01184320025534,-1.90263052146936
67.289691,1264,414,1264,414,2,67.290915,0.0185829999999925,67.272332,445.249359130859,445.269348144531,445.289337158203,445.249359130859,445.269348144531,445.289337158203,3,3.64719533920288,0.352988660335541,1.99673879146576,0.384599834680557,f2-96-0a-0d-c9-ed-13-40-98-63-e9-6e-76-73-fe-bf-9d-bd-f3-2b-bc-fb-08-c0,-3.12291750276172,4.98221226098188,-1.90318911862253
67.309706,851,682,851,682,2,67.3103,-0.00202199999999664,67.312322,445.289367675781,445.309356689453,445.329345703125,445.289367675781,445.309356689453,445.329345703125,3,3.68144392967224,0.352988660335541,2.0323007106781,0.384599834680557,47-d9-b2-6d-0c-ca-13-40-af-da-fd-b8-1e-76-fe-bf-85-bd-3d-c4-17-fc-08-c0,-3.12309220612923,4.94731303600412,-1.90383789312697
67.329666,851,682,851,682,2,67.330352,0.0180300000000102,67.312322,445.289367675781,445.309356689453,445.329345703125,445.289367675781,445.309356689453,445.329345703125,3,3.71700978279114,0.55845981836319,2.06917953491211,0.595339477062225,0b-2d-e2-8d-f6-a4-13-40-a9-72-1e-bc-d6-78-fe-bf-0f-30-13-d1-ce-fc-08-c0,-3.12344134654814,4.91109677975625,-1.90450166210136
67.349756,1095,454,1095,454,2,67.350368,-0.00195399999999779,67.352322,445.329345703125,445.349334716797,445.369323730469,445.329345703125,445.349334716797,445.369323730469,3,3.75520968437195,0.785004913806915,2.10605812072754,0.827153027057648,b5-05-e0-7c-87-7e-13-40-ec-e9-53-2e-a1-7b-fe-bf-0f-30-13-d1-ce-fc-08-c0,-3.12344134654814,4.87356371991466,-1.9051830110244
67.369697,1095,454,1095,454,2,67.370254,0.0179320000000018,67.352322,445.329345703125,445.349334716797,445.369323730469,445.329345703125,445.349334716797,445.369323730469,3,3.79209280014038,0.785004913806915,2.14557123184204,0.827153027057648,78-47-3a-bf-6b-57-13-40-85-7d-34-aa-7b-7e-fe-bf-27-30-c9-38-73-fc-08-c0,-3.12326664318063,4.8353719596215,-1.9058796547541
67.389712,1236,445,1236,445,2,67.390399,-0.00194600000000378,67.392345,445.369354248047,445.389373779297,445.409362792969,445.369354248047,445.389373779297,445.409362792969,3,3.82897591590881,1.0062814950943,2.18376731872559,1.05896651744843,87-06-4a-a2-fc-30-13-40-5a-68-17-6d-50-81-fe-bf-85-bd-3d-c4-17-fc-08-c0,-3.12309220612923,4.7978387220079,-1.90657084096758
67.409672,1236,445,1236,445,2,67.410303,0.017957999999993,67.392345,445.369354248047,445.389373779297,445.409362792969,445.369354248047,445.389373779297,445.409362792969,3,3.86717629432678,1.22228968143463,2.22328042984009,1.28024315834045,c4-ba-55-4c-34-09-13-40-f3-3f-f0-9d-3e-84-fe-bf-27-30-c9-38-73-fc-08-c0,-3.12326664318063,4.75898856423618,-1.90728627867429
67.429688,833,782,833,782,2,67.430411,-0.00193599999998639,67.432347,445.409362792969,445.429382324219,445.449371337891,445.409362792969,445.429382324219,445.449371337891,3,3.90274214744568,1.22228968143463,2.26147627830505,1.28024315834045,eb-f9-e6-d7-71-e3-12-40-bf-f4-f5-a8-06-87-fe-bf-85-bd-3d-c4-17-fc-08-c0,-3.12309220612923,4.72211396548526,-1.9079653358488
67.449703,833,782,833,782,2,67.450371,0.0180240000000111,67.432347,445.409362792969,445.429382324219,445.449371337891,445.409362792969,445.429382324219,445.449371337891,3,3.9422595500946,1.42776083946228,2.29967212677002,1.4909827709198,e2-29-5e-92-a9-bb-12-40-14-c9-c2-f5-fb-89-fe-bf-9d-bd-f3-2b-bc-fb-08-c0,-3.12291750276172,4.68326405238847,-1.90868755340904
67.469719,1175,563,1175,563,2,67.470275,-0.00207399999999325,67.472349,445.449371337891,445.469360351563,445.489349365234,445.449371337891,445.469360351563,445.489349365234,3,3.97914266586304,1.61215794086456,2.33786821365356,1.4909827709198,c4-fc-48-92-3a-95-12-40-b0-a7-df-c3-e8-8c-fe-bf-ce-65-07-36-4e-fa-08-c0,-3.12221948824001,4.64573124475936,-1.90940166962762
67.489697,1175,563,1175,563,2,67.490402,0.018053000000009,67.472349,445.449371337891,445.469360351563,445.489349365234,445.449371337891,445.469360351563,445.489349365234,3,4.01602602005005,1.61215794086456,2.37738108634949,1.67537999153137,f7-4a-0b-14-1f-6e-12-40-e3-76-45-ac-f7-8f-fe-bf-43-f3-31-29-97-f9-08-c0,-3.1218703478211,4.60754042929579,-1.91014830869192
67.509694,785,771,785,771,2,67.510306,-0.00203799999999887,67.512344,445.489379882813,445.509368896484,445.529357910156,445.489379882813,445.509368896484,445.529357910156,3,4.0529088973999,1.749138712883,2.4142599105835,1.8176292181015,58-61-62-dd-5c-48-12-40-39-19-f7-54-f2-92-fe-bf-43-f3-31-29-97-f9-08-c0,-3.1218703478211,4.57066675103155,-1.91087563695471
67.529691,785,771,785,771,2,67.530247,0.017903000000004,67.512344,445.489379882813,445.509368896484,445.529357910156,445.489379882813,445.509368896484,445.529357910156,3,4.08979177474976,1.83343458175659,2.45245575904846,1.8176292181015,67-4a-09-18-ee-21-12-40-c9-ce-24-79-01-96-fe-bf-fe-0d-1b-40-e0-f8-08-c0,-3.1215214737183,4.53313481861787,-1.91162249872007
67.549818,693,1248,693,1248,2,67.550374,-0.00196400000000097,67.552338,445.529357910156,445.549377441406,445.5693359375,445.529357910156,445.549377441406,445.5693359375,3,4.12667465209961,1.83343458175659,2.48933458328247,1.88611960411072,64-46-e8-f6-2b-fc-11-40-92-80-ab-ff-0c-99-fe-bf-16-0e-d1-a7-84-f8-08-c0,-3.12134677035079,4.49626146118826,-1.91236591216151
67.569703,693,1248,693,1248,2,67.570668,0.0183299999999917,67.552338,445.529357910156,445.549377441406,445.5693359375,445.529357910156,445.549377441406,445.5693359375,3,4.16487503051758,1.85977685451508,2.52753186225891,1.9071934223175,6a-e1-f8-79-10-d5-11-40-f4-ba-f4-5c-42-9c-fe-bf-ea-28-70-26-72-f7-08-c0,-3.12082319288048,4.45807066518351,-1.91314922629288
