time,yaw,right,auto,enabled,bb_irq_ts,tof_dist,tof_fpga_ts,tof_ts,Filter,Timestamp,/RealOutputs/ToF/Distance/0,/RealOutputs/ToF/Distance/1
801.688,801.648037,0,0,0,0,964,801.668033,4046.20874,TRUE,4046.20874,964,0
801.728,801.688086,0,0,0,0,974,801.708064,4046.247803,TRUE,4046.247803,974,0
801.768,0,0,0,0,0,977,801.748021,4046.287109,TRUE,4046.287109,977,0
801.808,0,0,0,0,0,967,801.788089,4046.326172,TRUE,4046.326172,967,0
801.848,801.808086,0,0,0,0,968,801.82812,4046.365234,TRUE,4046.365234,968,0
801.888,801.848061,0,0,0,0,971,801.86804,4046.404297,TRUE,4046.404297,971,0
801.928,0,0,0,0,0,960,801.908033,4046.443359,TRUE,4046.443359,960,0
801.968,0,0,0,0,0,972,801.948083,4046.484131,TRUE,4046.484131,972,0
802.008,0,0,0,0,0,978,801.988114,4046.523193,TRUE,4046.523193,978,0
802.048,0,0,0,0,0,968,802.028015,4046.562256,TRUE,4046.562256,968,0
802.068,0,0,0,0,0,973,802.048234,4046.601318,TRUE,4046.601318,973,0
802.109,0,0,0,0,0,965,802.088228,4046.640381,TRUE,4046.640381,965,0
802.148,0,0,0,0,0,971,802.128073,4046.679443,TRUE,4046.679443,971,0
802.188,0,0,0,0,0,960,802.168049,4046.718506,TRUE,4046.718506,960,0
802.228,0,0,0,0,0,967,802.208117,4046.757568,TRUE,4046.757568,967,0
802.268,802.228021,0,0,0,0,971,802.248036,4046.796631,TRUE,4046.796631,971,0
802.328,0,0,0,0,0,969,802.308231,4046.837402,TRUE,4046.837402,969,0
802.348,0,0,0,0,0,973,802.328098,4046.892334,TRUE,4046.892334,973,0
802.388,0,0,0,0,0,968,802.36824,4046.915527,TRUE,4046.915527,968,0
802.428,0,0,0,0,0,970,802.40803,4046.95459,TRUE,4046.95459,970,0
802.468,0,0,0,0,0,965,802.448172,4046.993652,TRUE,4046.993652,965,0
802.508,0,0,0,0,0,977,802.488055,4047.032715,TRUE,4047.032715,977,0
802.548,0,0,0,0,0,968,802.528011,4047.071777,TRUE,4047.071777,968,0
802.588,0,0,0,0,0,967,802.568042,4047.11084,TRUE,4047.11084,967,0
802.708,0,0,0,0,0,973,802.688042,4047.229736,TRUE,4047.229736,973,0
802.748,0,0,0,0,0,971,802.727999,4047.268799,TRUE,4047.268799,971,0
802.828,0,0,0,0,0,970,802.808283,4047.347168,TRUE,4047.347168,970,0
802.868,0,0,0,0,0,969,802.84811,4047.38623,TRUE,4047.38623,969,0
802.908,0,0,0,0,0,967,802.888215,4047.425293,TRUE,4047.425293,967,0
802.948,802.908027,0,0,0,0,970,802.928024,4047.464355,TRUE,4047.464355,970,0
802.988,0,0,0,0,0,977,802.968036,4047.503418,TRUE,4047.503418,977,0
803.028,0,0,0,0,0,971,803.00803,4047.544189,TRUE,4047.544189,971,0
803.068,0,0,0,0,0,974,803.048042,4047.583252,TRUE,4047.583252,974,0
803.108,0,0,0,0,0,969,803.088203,4047.622314,TRUE,4047.622314,969,0
803.128,0,0,0,0,0,973,803.10807,4047.661377,TRUE,4047.661377,973,0
803.168,0,0,0,0,0,965,803.148045,4047.700439,TRUE,4047.700439,965,0
803.208,0,0,0,0,0,971,803.188132,4047.739502,TRUE,4047.739502,971,0
803.248,0,0,0,0,0,973,803.228088,4047.778564,TRUE,4047.778564,973,0
803.288,0,0,0,0,0,967,803.268027,4047.817627,TRUE,4047.817627,967,0
803.328,0,0,0,0,0,964,803.30802,4047.858154,TRUE,4047.858154,964,0
803.368,0,0,0,0,0,959,803.348274,4047.897217,TRUE,4047.897217,959,0
803.408,0,0,0,0,0,971,803.388212,4047.936279,TRUE,4047.936279,971,0
803.448,0,0,0,0,0,972,803.428113,4047.975342,TRUE,4047.975342,972,0
803.488,0,0,0,0,0,969,803.468181,4048.014404,TRUE,4048.014404,969,0
803.528,0,0,0,0,0,973,803.508026,4048.053467,TRUE,4048.053467,973,0
803.568,0,0,0,0,0,970,803.548094,4048.092529,TRUE,4048.092529,970,0
803.608,0,0,0,0,0,972,803.588051,4048.131592,TRUE,4048.131592,972,0
803.688,0,0,0,0,0,979,803.668039,4048.211426,TRUE,4048.211426,979,0
803.728,0,0,0,0,0,976,803.708181,4048.250488,TRUE,4048.250488,976,0
803.768,0,0,0,0,0,965,803.748045,4048.289551,TRUE,4048.289551,965,0
803.808,0,0,0,0,0,967,803.788317,4048.328613,TRUE,4048.328613,967,0
803.848,0,0,0,0,0,970,803.828144,4048.367676,TRUE,4048.367676,970,0
803.928,0,0,0,0,0,966,803.908076,4048.447266,TRUE,4048.447266,966,0
803.968,0,0,0,0,0,969,803.948125,4048.486328,TRUE,4048.486328,969,0
804.008,0,0,0,0,0,979,803.988026,4048.525391,TRUE,4048.525391,979,0
804.048,0,0,0,0,0,967,804.028076,4048.564453,TRUE,4048.564453,967,0
804.088,0,0,0,0,0,976,804.06807,4048.603516,TRUE,4048.603516,976,0
804.128,0,0,0,0,0,968,804.108471,4048.642578,TRUE,4048.642578,968,0
804.148,0,0,0,0,0,966,804.128357,4048.681641,TRUE,4048.681641,966,0
804.208,0,0,0,0,0,975,804.188032,4048.720703,TRUE,4048.720703,975,0
804.268,0,0,0,0,0,973,804.248023,4048.800537,TRUE,4048.800537,973,0
804.308,0,0,0,0,0,970,804.288035,4048.8396,TRUE,4048.8396,970,0
804.348,0,0,0,0,0,972,804.328029,4048.878662,TRUE,4048.878662,972,0
804.388,0,0,0,0,0,964,804.368394,4048.917725,TRUE,4048.917725,964,0
804.428,0,0,0,0,0,968,804.408239,4048.956787,TRUE,4048.956787,968,0
804.468,0,0,0,0,0,966,804.448048,4048.99585,TRUE,4048.99585,966,0
804.508,0,0,0,0,0,973,804.488134,4049.034912,TRUE,4049.034912,973,0
804.548,0,0,0,0,0,962,804.528035,4049.075684,TRUE,4049.075684,962,0
804.588,0,0,0,0,0,968,804.568029,4049.114746,TRUE,4049.114746,968,0
804.628,804.588026,0,0,0,0,969,804.608004,4049.153809,TRUE,4049.153809,969,0
804.668,804.628038,0,0,0,0,974,804.648184,4049.192871,TRUE,4049.192871,974,0
804.708,0,0,0,0,0,971,804.68827,4049.231934,TRUE,4049.231934,971,0
804.748,0,0,0,0,0,974,804.728041,4049.270996,TRUE,4049.270996,974,0
804.788,804.748205,0,0,0,0,967,804.768295,4049.310059,TRUE,4049.310059,967,0
804.828,0,0,0,0,0,974,804.808048,4049.349121,TRUE,4049.349121,974,0
804.868,0,0,0,0,0,972,804.848097,4049.389648,TRUE,4049.389648,972,0
804.908,0,0,0,0,0,959,804.888035,4049.428711,TRUE,4049.428711,959,0
804.948,804.90818,0,0,0,0,975,804.928066,4049.467773,TRUE,4049.467773,975,0
804.988,0,0,0,0,0,972,804.96806,4049.506836,TRUE,4049.506836,972,0
805.028,0,0,0,0,0,968,805.008128,4049.545898,TRUE,4049.545898,968,0
805.068,0,0,0,0,0,969,805.048085,4049.584961,TRUE,4049.584961,969,0
805.108,805.068044,0,0,0,0,972,805.088282,4049.624023,TRUE,4049.624023,972,0
805.148,0,0,0,0,0,962,805.128165,4049.664795,TRUE,4049.664795,962,0
805.188,805.148032,0,0,0,0,923,805.16801,4049.703857,TRUE,4049.703857,923,0
805.228,0,0,0,0,0,830,805.208171,4049.74292,TRUE,4049.74292,830,0
805.268,0,0,0,0,0,792,805.248109,4049.781982,TRUE,4049.781982,792,0
805.288,4049.781982,0,0,0,0,813,805.268032,4049.821045,TRUE,4049.821045,813,0
805.328,0,0,0,0,0,805,805.308026,4049.860107,TRUE,4049.860107,805,0
805.368,0,0,0,0,0,795,805.348131,4049.89917,TRUE,4049.89917,795,0
805.408,805.368406,0,0,0,0,783,805.388236,4049.938232,TRUE,4049.938232,783,0
805.448,805.408047,0,0,0,0,801,805.428137,4049.97876,TRUE,4049.97876,801,0
805.488,805.448356,0,0,0,0,832,805.468112,4050.017822,TRUE,4050.017822,832,0
805.528,805.488035,0,0,0,0,802,805.508087,4050.056885,TRUE,4050.056885,802,0
805.568,805.528121,0,0,0,0,823,805.5481,4050.095947,TRUE,4050.095947,823,0
805.608,0,0,0,0,0,795,805.588057,4050.13501,TRUE,4050.13501,795,0
805.648,805.608091,0,0,0,0,820,805.628087,4050.174072,TRUE,4050.174072,820,0
805.688,0,0,0,0,0,813,805.668026,4050.213135,TRUE,4050.213135,813,0
805.728,0,0,0,0,0,791,805.708186,4050.252197,TRUE,4050.252197,791,0
805.768,0,0,0,0,0,802,805.748069,4050.292969,TRUE,4050.292969,802,0
805.808,805.768047,0,0,0,0,817,805.788044,4050.332031,TRUE,4050.332031,817,0
805.848,0,0,0,0,0,795,805.828056,4050.371094,TRUE,4050.371094,795,0
805.888,0,0,0,0,0,823,805.868013,4050.410156,TRUE,4050.410156,823,0
805.928,0,0,0,0,0,802,805.908025,4050.449219,TRUE,4050.449219,802,0
805.968,0,0,0,0,0,810,805.948038,4050.488281,TRUE,4050.488281,810,0
806.008,0,0,0,0,0,826,805.987995,4050.527344,TRUE,4050.527344,826,0
806.048,0,0,0,0,0,805,806.028025,4050.566406,TRUE,4050.566406,805,0
806.088,0,0,0,0,0,812,806.068019,4050.607178,TRUE,4050.607178,812,0
806.128,0,0,0,0,0,819,806.108032,4050.64624,TRUE,4050.64624,819,0
806.168,806.128047,0,0,TRUE,0,805,806.148879,4050.685303,TRUE,4050.685303,805,0
806.208,-0.248935908,-0.243667409,0,0,0,856,806.188075,4050.724365,TRUE,4050.724365,856,0
806.248,-0.239716053,-0.235764712,0,0,0,910,806.228069,4050.763428,TRUE,4050.763428,910,0
806.288,-0.230496213,-0.223910615,0,0,0,932,806.268211,4050.80249,TRUE,4050.80249,932,0
806.308,0,-0.217325017,0,0,0,951,806.288375,4050.841553,TRUE,4050.841553,951,0
806.368,-0.202836692,-0.194933981,0,0,0,960,806.34818,4050.880615,TRUE,4050.880615,960,0
806.388,4050.880615,-0.185714126,0,0,0,972,806.368381,4050.921143,TRUE,4050.921143,972,0
806.428,-0.177811414,-0.169908687,0,0,0,966,806.408041,4050.960205,TRUE,4050.960205,966,0
806.468,-0.160688862,-0.152786136,0,0,0,977,806.448053,4050.999268,TRUE,4050.999268,977,0
806.508,-0.14356631,-0.134346455,0,0,0,975,806.488028,4051.03833,TRUE,4051.03833,975,0
806.548,-0.126443729,-0.117223896,0,0,0,978,806.528041,4051.077393,TRUE,4051.077393,978,0
806.588,-0.108004063,-0.098784223,0,0,0,969,806.568016,4051.116455,TRUE,4051.116455,969,0
806.628,-0.090881504,-0.081661656,0,0,0,951,806.60814,4051.155518,TRUE,4051.155518,951,0
806.668,-0.072441794,-0.063221924,0,0,0,932,806.648041,4051.19458,TRUE,4051.19458,932,0
806.708,-0.055319175,-0.046099305,0,0,0,911,806.688034,4051.235352,TRUE,4051.235352,911,0
806.748,-0.036879439,-0.028976705,0,0,0,846,806.728195,4051.274414,TRUE,4051.274414,846,0
806.788,-0.019756848,-0.010536993,0,0,0,735,806.768022,4051.313477,TRUE,4051.313477,735,0
806.828,-0.001317136,0.0065856,0,0,0,694,806.80809,4051.352539,TRUE,4051.352539,694,0
806.868,0.015805455,0.025025312,0,0,0,610,806.848028,4051.391602,TRUE,4051.391602,610,0
806.908,0.034245171,0.043465033,0,0,0,580,806.888096,4051.430664,TRUE,4051.430664,580,0
806.948,0.051367778,0.060587652,0,0,0,606,806.928034,4051.469727,TRUE,4051.469727,606,0
806.988,0.069807529,0.079027392,0,0,0,652,806.96801,4051.508789,TRUE,4051.508789,652,0
807.028,0,0.096149951,0,0,0,676,807.008152,4051.549561,TRUE,4051.549561,676,0
807.068,0.105369791,0.114589639,0,0,0,681,807.048016,4051.588623,TRUE,4051.588623,681,0
807.108,0.122492358,0.131712198,0,0,0,667,807.088028,4051.627686,TRUE,4051.627686,667,0
807.148,0.140932024,0.150151864,0,0,0,660,807.128078,4051.666748,TRUE,4051.666748,660,0
807.188,0.159371719,0.167274445,0,0,0,633,807.168016,4051.705811,TRUE,4051.705811,633,0
807.228,0.176494285,0.185714126,0,0,0,613,807.208047,4051.744873,TRUE,4051.744873,613,0
807.268,0.193616837,0.202836677,0,0,0,598,807.24804,4051.783936,TRUE,4051.783936,598,0
807.308,0.212056518,0.221276358,0,0,0,567,807.288034,4051.822998,TRUE,4051.822998,567,0
807.348,0,0.23839891,0,0,0,540,807.328084,4051.863525,TRUE,4051.863525,540,0
807.388,0.247618765,0.25683859,0,0,0,516,807.368077,4051.918945,TRUE,4051.918945,516,0
807.428,0.264741331,0.273961157,0,0,0,498,807.40809,4051.958008,TRUE,4051.958008,498,0
807.468,0.283180982,0.292400837,0,0,0,468,807.448325,4051.997314,TRUE,4051.997314,468,0
807.508,0.301620662,0.309523404,0,0,0,442,807.488077,4052.036621,TRUE,4052.036621,442,0
807.548,0.318743289,0.327963263,0,0,0,419,807.528405,4052.075928,TRUE,4052.075928,419,0
807.588,0.335866094,0.345086068,0,0,0,394,807.568529,4052.115234,TRUE,4052.115234,394,0
807.628,0.354306012,0.363526016,0,0,0,371,807.608263,4052.154297,TRUE,4052.154297,371,0
807.668,0.372745991,0.380648792,0,0,0,352,807.64809,4052.193604,TRUE,4052.193604,352,0
807.708,0.389868766,0.397771627,0,0,0,324,807.688083,4052.23291,TRUE,4052.23291,324,0
807.748,0.406991571,0.416211545,0,0,0,300,807.728096,4052.271973,TRUE,4052.271973,300,0
807.788,0,0.433334351,0,0,0,288,807.768034,4052.311035,TRUE,4052.311035,288,0
807.828,0,0.451774269,0,0,0,285,807.808028,4052.350342,TRUE,4052.350342,285,0
807.868,0.460994273,0.470214248,0,0,0,286,807.848077,4052.389648,TRUE,4052.389648,286,0
807.908,0.478117049,0.487337023,0,0,0,290,807.888015,4052.428711,TRUE,4052.428711,290,0
807.948,0.496557027,0.505777001,0,0,0,289,807.928046,4052.468018,TRUE,4052.468018,289,0
807.988,0.514997005,0.522899806,0,0,0,292,807.968059,4052.507324,TRUE,4052.507324,292,0
808.028,0.532119751,0.541339755,0,0,0,293,808.008071,4052.546631,TRUE,4052.546631,293,0
808.068,0.5505597,0.55846256,0,0,0,295,808.048009,4052.585938,TRUE,4052.585938,295,0
808.148,0.586122453,0.594025314,0,0,0,297,808.128015,4052.664307,TRUE,4052.664307,297,0
808.188,0.603245258,0.612465203,0,0,0,298,808.168028,4052.703613,TRUE,4052.703613,298,0
808.228,0.621685207,0.629588008,0,0,0,299,808.208077,4052.742676,TRUE,4052.742676,299,0
808.268,0.638807714,0.64802742,0,0,0,301,808.248071,4052.781982,TRUE,4052.781982,301,0
808.288,4052.781982,0.657247126,0,0,0,304,808.268327,4052.821045,TRUE,4052.821045,304,0
808.328,0.665149748,0.674369454,0,0,0,307,808.308099,4052.860352,TRUE,4052.860352,307,0
808.368,0,0.692808926,0,0,0,306,808.348055,4052.899658,TRUE,4052.899658,306,0
808.408,0.700711489,0.709931195,0,0,0,309,808.388049,4052.938721,TRUE,4052.938721,309,0
808.448,0,0.728370607,0,0,0,308,808.428024,4052.978027,TRUE,4052.978027,308,0
808.488,0.736273229,0.745492935,0,0,0,311,808.468037,4053.017334,TRUE,4053.017334,311,0
808.528,0.754712641,0.763932347,0,0,0,309,808.508031,4053.056641,TRUE,4053.056641,309,0
808.568,0.773152053,0.781054676,0,0,0,311,808.54808,4053.095703,TRUE,4053.095703,311,0
808.648,0.80739671,0.816616356,0,0,0,313,808.628031,4053.174316,TRUE,4053.174316,313,0
808.688,0.825836122,0.833738685,0,0,0,316,808.66808,4053.213379,TRUE,4053.213379,316,0
808.728,0.842958391,0.852178156,0,0,0,319,808.708037,4053.252686,TRUE,4053.252686,319,0
808.768,0.861397862,0.870617568,0,0,0,317,808.74803,4053.291748,TRUE,4053.291748,317,0
808.808,0.878520191,0.887739897,0,0,0,320,808.788006,4053.331055,TRUE,4053.331055,320,0
808.848,0,0.906179309,0,0,0,321,808.828018,4053.370361,TRUE,4053.370361,321,0
808.888,0,0.924618661,0,0,0,322,808.868123,4053.409668,TRUE,4053.409668,322,0
808.928,0,0.94174099,0,0,0,326,808.908024,4053.44873,TRUE,4053.44873,326,0
809.008,0.969400108,0.978619814,0,0,0,325,808.988012,4053.527344,TRUE,4053.527344,325,0
809.088,1.004961848,1.014181614,0,0,0,328,809.068111,4053.607178,TRUE,4053.607178,328,0
809.128,0,1.031303883,0,0,0,331,809.108012,4053.646484,TRUE,4053.646484,331,0
809.168,1.040523648,1.049743295,0,0,0,334,809.148117,4053.685791,TRUE,4053.685791,334,0
809.208,1.05896306,1.068182826,0,0,0,328,809.188018,4053.724854,TRUE,4053.724854,328,0
809.248,1.077402353,1.086622119,0,0,0,332,809.228049,4053.76416,TRUE,4053.76416,332,0
809.328,1.112964153,1.1221838,0,0,0,335,809.308018,4053.842529,TRUE,4053.842529,335,0
809.368,0,1.131403565,0,0,0,339,809.34803,4053.881836,TRUE,4053.881836,339,0
809.388,4053.881836,1.139306188,0,0,0,340,809.368027,4053.920898,TRUE,4053.920898,340,0
809.428,1.148525834,1.1577456,0,0,0,342,809.408039,4053.960205,TRUE,4053.960205,342,0
809.468,0,1.176185012,0,0,0,341,809.448033,4053.999512,TRUE,4053.999512,341,0
809.508,0,1.194624424,0,0,0,342,809.488027,4054.038574,TRUE,4054.038574,342,0
809.548,1.205161214,1.21438098,0,0,0,340,809.528058,4054.077881,TRUE,4054.077881,340,0
809.588,1.223600626,1.232820392,0,0,0,341,809.568033,4054.116943,TRUE,4054.116943,341,0
809.628,1.242040038,1.251259804,0,0,0,345,809.608027,4054.15625,TRUE,4054.15625,345,0
809.668,1.259162426,1.268382072,0,0,0,344,809.648058,4054.195557,TRUE,4054.195557,344,0
809.708,1.277601838,1.28550446,0,0,0,345,809.688089,4054.234619,TRUE,4054.234619,345,0
809.788,1.313163638,1.321066141,0,0,0,346,809.768039,4054.313232,TRUE,4054.313232,346,0
809.828,1.330285907,1.339505672,0,0,0,347,809.808052,4054.352295,TRUE,4054.352295,347,0
809.869,1.3487252,1.356627941,0,0,0,348,809.848027,4054.391602,TRUE,4054.391602,348,0
809.908,1.365847588,1.375067234,0,0,0,353,809.888002,4054.430664,TRUE,4054.430664,353,0
809.948,1.384287,1.393506646,0,0,0,374,809.928052,4054.469971,TRUE,4054.469971,374,0
809.988,1.402726412,1.411946177,0,0,0,411,809.968027,4054.509277,TRUE,4054.509277,411,0
810.028,1.421165824,1.429068446,0,0,0,440,810.008058,4054.54834,TRUE,4054.54834,440,0
810.068,1.438288212,1.447507858,0,0,0,483,810.048033,4054.587646,TRUE,4054.587646,483,0
810.088,4054.587646,1.456727624,0,0,0,513,810.06803,4054.626953,TRUE,4054.626953,513,0
810.128,1.46594727,1.471215725,0,0,0,557,810.108098,4054.650391,TRUE,4054.650391,557,0
810.168,810.128039,1.475167036,0,0,0,583,810.148036,4054.689453,TRUE,4054.689453,583,0
810.208,1.484386683,1.493606329,0,0,0,622,810.187993,4054.730225,TRUE,4054.730225,622,0
810.248,1.502826095,1.513362885,0,0,0,642,810.228042,4054.769287,TRUE,4054.769287,642,0
810.288,1.52258265,1.531802297,0,0,0,660,810.268036,4054.80835,TRUE,4054.80835,660,0
810.328,1.541022062,1.548924685,0,0,0,692,810.308067,4054.847412,TRUE,4054.847412,692,0
810.368,1.558144331,1.566046953,0,0,0,709,810.348042,4054.886475,TRUE,4054.886475,709,0
810.408,1.573949575,1.581852198,0,0,0,741,810.387999,4054.925537,TRUE,4054.925537,741,0
810.448,0,1.598974466,0,0,0,778,810.42803,4054.9646,TRUE,4054.9646,778,0
810.488,0,1.616096854,0,0,0,801,810.468024,4055.003662,TRUE,4055.003662,801,0
810.528,1.625316501,1.633219123,0,0,0,845,810.508166,4055.044434,TRUE,4055.044434,845,0
810.568,1.642438889,1.651658535,0,0,0,890,810.548104,4055.083496,TRUE,4055.083496,890,0
810.608,1.660878301,1.668780923,0,0,0,889,810.588024,4055.122559,TRUE,4055.122559,889,0
810.628,4055.122559,1.678000569,0,0,0,923,810.608187,4055.161621,TRUE,4055.161621,923,0
810.668,1.687220335,1.696439981,0,0,0,946,810.648051,4055.200684,TRUE,4055.200684,946,0
810.708,1.704342604,1.705659628,0,0,0,1008,810.688676,4055.239746,TRUE,4055.239746,1008,0
810.748,0,1.708293915,0,0,0,1014,810.728095,4055.278809,TRUE,4055.278809,1014,0
810.788,1.712245226,1.716196537,0,0,0,1082,810.768051,4055.317871,TRUE,4055.317871,1082,0
810.828,1.718830705,1.721464992,0,0,0,1078,810.808193,4055.358398,TRUE,4055.358398,1078,0
810.868,1.722782016,0,0,0,0,1089,810.848057,4055.397461,TRUE,4055.397461,1089,0
810.908,810.868147,0,0,0,0,1112,810.888051,4055.436523,TRUE,4055.436523,1112,0
810.948,810.908271,0,0,0,0,1102,810.928175,4055.475586,TRUE,4055.475586,1102,0
810.988,810.94806,0,0,0,0,1094,810.968039,4055.514648,TRUE,4055.514648,1094,0
811.028,0,0,0,0,0,1079,811.008385,4055.553955,TRUE,4055.553955,1079,0
811.068,811.028048,0,0,0,0,1083,811.048082,4055.593018,TRUE,4055.593018,1083,0
811.108,811.068042,0,0,0,0,1089,811.088039,4055.63208,TRUE,4055.63208,1089,0
811.148,811.108073,0,0,0,0,1084,811.128107,4055.672607,TRUE,4055.672607,1084,0
811.188,811.148029,0,0,0,0,1095,811.168101,4055.71167,TRUE,4055.71167,1095,0
811.228,0,0,0,0,0,1089,811.208076,4055.750732,TRUE,4055.750732,1089,0
811.268,0,0,0,0,0,1072,811.248033,4055.789795,TRUE,4055.789795,1072,0
811.308,811.268011,0,0,0,0,1080,811.288026,4055.828857,TRUE,4055.828857,1080,0
811.348,811.30806,0,0,0,0,1091,811.328039,4055.86792,TRUE,4055.86792,1091,0
811.388,0,0,0,0,0,1092,811.368032,4055.906982,TRUE,4055.906982,1092,0
811.428,0,0,0,0,0,1087,811.4081,4055.946045,TRUE,4055.946045,1087,0
811.468,0,0,0,0,0,1078,811.448057,4055.985107,TRUE,4055.985107,1078,0
811.548,0,0,0,0,0,1084,811.528045,4056.064941,TRUE,4056.064941,1084,0
811.588,0,0,0,0,0,1085,811.56802,4056.104004,TRUE,4056.104004,1085,0
811.628,0,0,0,0,0,1075,811.608051,4056.143066,TRUE,4056.143066,1075,0
811.668,0,0,0,0,0,1082,811.648026,4056.182129,TRUE,4056.182129,1082,0
811.688,0,0,0,0,0,1073,811.668042,4056.221191,TRUE,4056.221191,1073,0
811.728,0,0,0,0,0,1086,811.708128,4056.260254,TRUE,4056.260254,1086,0
811.768,0,0,0,0,0,1099,811.748307,4056.299316,TRUE,4056.299316,1099,0
811.808,0,0,0,0,0,1096,811.788042,4056.340088,TRUE,4056.340088,1096,0
811.848,0,0,0,0,0,1095,811.828035,4056.37915,TRUE,4056.37915,1095,0
811.888,0,0,0,0,0,1094,811.868029,4056.418213,TRUE,4056.418213,1094,0
811.928,0,0,0,0,0,1105,811.908042,4056.457275,TRUE,4056.457275,1105,0
811.968,811.928076,0,0,0,0,1080,811.948091,4056.496338,TRUE,4056.496338,1080,0
812.008,0,0,0,0,0,1077,811.988122,4056.5354,TRUE,4056.5354,1077,0
812.048,812.008045,0,0,0,0,1064,812.028079,4056.574219,TRUE,4056.574219,1064,0
812.088,0,0,0,0,0,1065,812.068017,4056.61499,TRUE,4056.61499,1065,0
812.128,0,0,0,0,0,1071,812.108048,4056.654053,TRUE,4056.654053,1071,0
812.168,0,0,0,0,0,1068,812.148079,4056.693115,TRUE,4056.693115,1068,0
812.208,0,0,0,0,0,1089,812.188128,4056.732178,TRUE,4056.732178,1089,0
812.248,0,0,0,0,0,1100,812.228029,4056.77124,TRUE,4056.77124,1100,0
812.288,0,0,0,0,0,1067,812.268041,4056.810303,TRUE,4056.810303,1067,0
812.328,0,0,0,0,0,1090,812.308035,4056.849365,TRUE,4056.849365,1090,0
812.368,0,0,0,0,0,1092,812.348066,4056.888428,TRUE,4056.888428,1092,0
812.408,0,0,0,0,0,1094,812.388153,4056.928955,TRUE,4056.928955,1094,0
