Timestamp,/RealOutputs/ToF/Distance,/RealOutputs/ToF/Distance/0,/RealOutputs/ToF/Distance/1,/RealOutputs/ToF/Distance/length,/RealOutputs/ToF/FPGA,/RealOutputs/ToF/NT_Delta,/RealOutputs/ToF/NT_Time,/RealOutputs/ToF/Timestamps,/RealOutputs/ToF/Timestamps/0,/RealOutputs/ToF/Timestamps/1,/RealOutputs/ToF/Timestamps/2,/RealOutputs/ToF/Timestamps/length,/RealOutputs/Drive/LeftPositionMeters,/RealOutputs/Drive/LeftVelocityMetersPerSec,/RealOutputs/Drive/RightPositionMeters,/RealOutputs/Drive/RightVelocityMetersPerSec,/RealOutputs/Odometry/Robot,/RealOutputs/Odometry/Robot/rotation/value,/RealOutputs/Odometry/Robot/translation/x,/RealOutputs/Odometry/Robot/translation/y,,,
52.009685,797,376,797,376,2,52.01026,0.0165880000000058,51.993672,429.970703125,429.990692138672,430.010681152344,429.970703125,429.990692138672,430.010681152344,3,3.94621133804321,0.6585613489151,2.25620794296265,0.642755568027496,a9-25-83-73-c9-4f-d0-bf-d1-23-46-ce-10-9b-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.254869807057356,-2.07571564818907
52.029793,797,376,797,376,2,52.03035,0.036678000000002,51.993672,429.970703125,429.990692138672,430.010681152344,429.970703125,429.990692138672,430.010681152344,3,3.96070122718811,0.6585613489151,2.27069592475891,0.642755568027496,46-0e-11-da-76-3b-d1-bf-a5-76-47-d5-82-97-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.269254410701454,-2.07398001312579
52.049716,797,774,797,774,2,52.050272,0.016606000000003,52.033666,430.010711669922,430.030700683594,430.050689697266,430.010711669922,430.030700683594,430.050689697266,3,3.97387385368347,0.6585613489151,2.28254985809326,0.648024082183838,24-ed-fa-6b-01-07-d2-bf-58-01-dc-f0-70-94-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.281677585076709,-2.07248104258921
52.06975,797,774,797,774,2,52.070288,0.0366220000000013,52.033666,430.010711669922,430.030700683594,430.050689697266,430.010711669922,430.030700683594,430.050689697266,3,3.98704600334168,0.663829863071442,2.29572081565857,0.653292596340179,10-0a-42-1c-41-dd-d2-bf-d3-59-b8-b4-35-91-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.294754293056173,-2.07090321719736
52.08971,1294,416,1294,416,2,52.090266,0.0166029999999964,52.073663,430.050689697266,430.070678710938,430.090667724609,430.050689697266,430.070678710938,430.090667724609,3,4.00021886825562,0.663829863071442,2.30889177322388,0.653292596340179,17-49-c5-49-82-b3-d3-bf-5b-b6-d4-72-fa-8d-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.307831356088302,-2.06932534896513
52.109706,1294,416,1294,416,2,52.1103,0.0366369999999989,52.073663,430.050689697266,430.070678710938,430.090667724609,430.050689697266,430.070678710938,430.090667724609,3,4.01339149475098,0.669098377227783,2.32206296920776,0.658561050891876,1e-88-48-77-c3-89-d4-bf-e3-12-f1-30-bf-8a-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.32090841912043,-2.06774748073291
52.129703,795,714,795,714,2,52.13026,0.016604000000001,52.113656,430.090698242188,430.110687255859,430.130676269531,430.090698242188,430.110687255859,430.130676269531,3,4.02788066864014,0.679635345935822,2.33523392677307,0.663829565048218,d4-f9-14-44-b9-6a-d5-bf-84-e6-3f-99-5a-87-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.334638897405879,-2.06609077192553
52.1497,795,714,795,714,2,52.150275,0.0366190000000017,52.113656,430.090698242188,430.110687255859,430.130676269531,430.090698242188,430.110687255859,430.130676269531,3,4.0410532951355,0.679635345935822,2.34840488433838,0.663829565048218,7d-2d-84-f2-f9-40-d6-bf-5d-ec-46-59-1f-84-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.347715842087119,-2.06451291797343
52.169697,758,462,758,462,2,52.170291,0.0166449999999969,52.153646,430.130676269531,430.150665283203,430.170654296875,430.130676269531,430.150665283203,430.170654296875,3,4.05422592163086,0.679635345935822,2.36157584190369,0.663829565048218,26-61-f3-a0-3a-17-d7-bf-36-f2-4d-19-e4-80-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.360792786768359,-2.06293506402133
52.189694,758,462,758,462,2,52.190251,0.0366050000000016,52.153646,430.130676269531,430.150665283203,430.170654296875,430.130676269531,430.150665283203,430.170654296875,3,4.06739854812622,0.679635345935822,2.37606406211853,0.663829565048218,f8-f4-fb-ea-31-f8-d7-bf-e4-c9-dc-7b-7f-7d-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.374523620106472,-2.06127831237358
52.209691,1196,478,1196,478,2,52.21034,0.0166980000000052,52.193642,430.170684814453,430.190673828125,430.210662841797,430.170684814453,430.190673828125,430.210662841797,3,4.08188819885254,0.679635345935822,2.38923501968384,0.663829565048218,6c-7d-f0-b5-28-d9-d8-bf-e3-4a-56-e0-1a-7a-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.388254335093697,-2.05962157500595
52.229725,1196,478,1196,478,2,52.230319,0.0366770000000045,52.193642,430.170684814453,430.190673828125,430.210662841797,430.170684814453,430.190673828125,430.210662841797,3,4.0950608253479,0.67436683177948,2.40240597724915,0.658561050891876,15-b1-5f-64-69-af-d9-bf-bc-50-5d-a0-df-76-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.401331279774938,-2.05804372105385
52.249703,728,1048,728,1048,2,52.250315,0.0166740000000019,52.233641,430.210662841797,430.230682373047,430.250640869141,430.210662841797,430.230682373047,430.250640869141,3,4.1082329750061,0.67436683177948,2.41557717323303,0.658561050891876,5f-d9-ba-93-a9-85-da-bf-e6-ff-4e-62-a4-73-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.41440810610529,-2.05646588138187
52.2697,728,1048,728,1048,2,52.270238,0.0365970000000004,52.233641,430.210662841797,430.230682373047,430.250640869141,430.210662841797,430.230682373047,430.250640869141,3,4.12272310256958,0.67436683177948,2.42874813079834,0.658561050891876,90-78-d7-5c-a1-66-db-bf-43-2e-f3-c2-3f-70-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.428139057794291,-2.05480911545399
52.289697,674,561,674,561,2,52.290254,0.0166169999999966,52.273637,430.250671386719,430.270660400391,430.290649414063,430.250671386719,430.270660400391,430.290649414063,3,4.13589572906494,0.67436683177948,2.44323635101318,0.663829565048218,62-0c-e0-a6-98-47-dc-bf-f1-05-82-25-db-6c-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.441869891132404,-2.05315236380624
52.309713,674,561,674,561,2,52.310399,0.036761999999996,52.273637,430.250671386719,430.270660400391,430.290649414063,430.250671386719,430.270660400391,430.290649414063,3,4.1503849029541,0.67436683177948,2.45640730857849,0.663829565048218,18-7e-ac-73-8e-28-dd-bf-92-d9-d0-8d-76-69-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.455600369417853,-2.05149565499887
52.329784,959,714,959,714,2,52.33034,0.0167080000000013,52.313632,430.290679931641,430.310668945313,430.330657958984,430.290679931641,430.310668945313,430.330657958984,3,4.16355752944946,0.679635345935822,2.4695782661438,0.663829565048218,c1-b1-1b-22-cf-fe-dd-bf-6b-df-d7-4d-3b-66-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.468677314099093,-2.04991780104677
52.349929,959,714,959,714,2,52.350504,0.0368720000000025,52.313632,430.290679931641,430.310668945313,430.330657958984,430.290679931641,430.310668945313,430.330657958984,3,4.17804765701294,0.679635345935822,2.48406648635864,0.674366593360901,1b-b1-d1-86-7d-ea-de-bf-9d-df-03-51-ad-62-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.483062154444967,-2.04818213742324
52.369703,630,1255,630,1255,2,52.370334,0.0167110000000008,52.353623,430.330657958984,430.350646972656,430.370635986328,430.330657958984,430.350646972656,430.370635986328,3,4.1912202835083,0.679635345935822,2.49723744392395,0.674366593360901,c4-e4-40-35-be-c0-df-bf-76-e5-0a-11-72-5f-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.496139099126207,-2.04660428347114
52.389774,630,1255,630,1255,2,52.390387,0.036763999999998,52.353623,430.330657958984,430.350646972656,430.370635986328,430.330657958984,430.350646972656,430.370635986328,3,4.20570993423462,0.679635345935822,2.51040840148926,0.669098079204559,9c-b6-1a-80-da-50-e0-bf-75-66-84-75-0d-5c-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.509869814113432,-2.04494754610351
52.409679,794,760,794,760,2,52.410402,0.0167859999999962,52.393616,430.370666503906,430.390655517578,430.410614013672,430.370666503906,430.390655517578,430.410614013672,3,4.21888256072998,0.684903860092163,2.5235800743103,0.674366593360901,7e-61-f0-95-fb-bb-e0-bf-5c-70-cb-2f-d2-58-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.522947113847337,-2.04336964931103
52.429713,794,760,794,760,2,52.430269,0.0366530000000012,52.393616,430.370666503906,430.390655517578,430.410614013672,430.370666503906,430.390655517578,430.410614013672,3,4.2333722114563,0.684903860092163,2.53675246238709,0.674366593360901,d4-c7-a6-78-78-2c-e1-bf-76-f9-c4-88-6d-55-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.536678538939891,-2.04171282626265
52.449709,594,1303,594,1303,2,52.450322,0.0167080000000013,52.433614,430.41064453125,430.430633544922,430.450622558594,430.41064453125,430.430633544922,430.450622558594,3,4.2465443611145,0.684903860092163,2.54992508888245,0.674366593360901,15-7e-90-0d-9a-97-e1-bf-bb-b0-36-3f-32-52-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.549756075375572,-2.04013490090992
52.469706,594,1303,594,1303,2,52.470244,0.0366300000000024,52.433614,430.41064453125,430.430633544922,430.450622558594,430.41064453125,430.430633544922,430.450622558594,3,4.26103448867798,0.690172374248505,2.56441473960876,0.674366593360901,de-9f-27-bd-72-0d-e2-bf-08-b9-e2-36-a4-4e-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.564141625826774,-2.03839915160564
52.489685,556,796,556,796,2,52.490482,0.0168719999999993,52.47361,430.450653076172,430.470642089844,430.490631103516,430.450653076172,430.470642089844,430.490631103516,3,4.27420711517334,0.690172374248505,2.57758736610413,0.674366593360901,7d-61-25-d1-94-78-e2-bf-ab-1d-7f-e9-68-4b-00-c0-33-3d-e7-7c-0f-2c-08-40,3.02151391583143,-0.577219398964232,-2.03682119769265
52.509663,556,796,556,796,2,52.510238,0.0366280000000003,52.47361,430.450653076172,430.470642089844,430.490631103516,430.450653076172,430.470642089844,430.490631103516,3,4.2886962890625,0.690172374248505,2.59075975418091,0.674366593360901,f9-66-64-46-b6-73-e2-bf-80-6a-db-1f-cb-38-00-c0-f8-5e-e7-61-35-89-85-bf,-0.0105156107428423,-0.576625001415976,-2.02773117912631
52.529697,624,802,624,802,2,52.530439,0.0168299999999988,52.513609,430.490631103516,430.510650634766,430.530609130859,430.490631103516,430.510650634766,430.530609130859,3,4.30186891555786,0.690172374248505,2.60393214225769,0.674366593360901,9d-a9-67-0d-cf-07-e2-bf-1f-7b-52-bf-13-39-00-c0-1c-a8-79-86-6e-89-85-bf,-0.010516036490305,-0.563453222447879,-2.02786969633543
52.550102,624,802,624,802,2,52.550825,0.0372160000000008,52.513609,430.490631103516,430.510650634766,430.530609130859,430.490631103516,430.510650634766,430.530609130859,3,4.31504154205322,0.690172374248505,2.61842203140259,0.674366593360901,26-19-ff-12-82-96-e1-bf-7c-64-ac-79-57-39-00-c0-d4-15-55-3d-2c-b8-80-bf,-0.0081637817589905,-0.549622571089263,-2.02799887711859
52.569691,489,1313,489,1313,2,52.570359,0.0167550000000034,52.553604,430.530639648438,430.550628662109,430.570617675781,430.530639648438,430.550628662109,430.570617675781,3,4.3295316696167,0.690172374248505,2.63159465789795,0.674366593360901,c5-30-9b-d8-34-25-e1-bf-bc-b8-91-34-9b-39-00-c0-42-f1-0b-ab-a7-89-85-bf,-0.0105164622377677,-0.535791800555238,-2.02812806195933
52.589706,489,1313,489,1313,2,52.590393,0.0367889999999989,52.553604,430.530639648438,430.550628662109,430.570617675781,430.530639648438,430.550628662109,430.570617675781,3,4.3427038192749,0.690172374248505,2.64476704597473,0.674366593360901,60-bf-a4-1f-4e-b9-e0-bf-81-66-73-d4-e3-39-00-c0-1d-a8-79-86-6e-89-85-bf,-0.010516036490305,-0.522620260051536,-2.02826658227133
52.609685,462,812,462,812,2,52.610241,0.0166409999999999,52.5936,430.570648193359,430.590637207031,430.610626220703,430.570648193359,430.590637207031,430.610626220703,3,4.35719394683838,0.690172374248505,2.65925693511963,0.669098079204559,9b-c0-cc-0d-9c-42-e0-bf-25-61-3e-b8-33-3a-00-c0-42-f1-0b-ab-a7-89-85-bf,-0.0105164622377677,-0.508131052925836,-2.02841896000259
52.6297,462,812,462,812,2,52.630257,0.0366569999999982,52.5936,430.570648193359,430.590637207031,430.610626220703,430.570648193359,430.590637207031,430.610626220703,3,4.37036657333374,0.690172374248505,2.67242932319641,0.674366593360901,98-72-c0-a9-69-ad-df-bf-22-d0-36-59-7c-3a-00-c0-67-3a-9e-cf-e0-89-85-bf,-0.0105168879852304,-0.494959274075691,-2.02855748842741
52.649734,436,827,436,827,2,52.650309,0.0167089999999988,52.6336,430.610626220703,430.630615234375,430.650604248047,430.610626220703,430.630615234375,430.650604248047,3,4.3848557472229,0.690172374248505,2.68560194969177,0.674366593360901,a4-cb-4c-a4-d2-ca-de-bf-21-a9-e1-21-d1-3a-00-c0-42-f1-0b-ab-77-5a-8a-bf,-0.0128678654741569,-0.481129322480394,-2.02871920080101
52.669731,436,827,436,827,2,52.670287,0.0366870000000006,52.6336,430.610626220703,430.630615234375,430.650604248047,430.610626220703,430.630615234375,430.650604248047,3,4.39802837371826,0.690172374248505,2.69877433776855,0.674366593360901,24-be-4e-b7-05-f3-dd-bf-f5-62-cf-ff-29-3b-00-c0-66-3a-9e-cf-b0-5a-8a-bf,-0.0128682912216195,-0.467957905780141,-2.02888870097774
52.689691,415,1284,415,1284,2,52.690266,0.0166699999999977,52.673596,430.650634765625,430.670623779297,430.690612792969,430.650634765625,430.670623779297,430.690612792969,3,4.41251850128174,0.690172374248505,2.71326398849487,0.679635047912598,d6-33-8e-bf-a3-05-dd-bf-25-35-33-c2-8b-3b-00-c0-b0-cc-c2-18-23-5b-8a-bf,-0.0128691427165449,-0.453469216409585,-2.02907516211293
52.709669,415,1284,415,1284,2,52.710263,0.0366669999999942,52.673596,430.650634765625,430.670623779297,430.690612792969,430.650634765625,430.670623779297,430.690612792969,3,4.42569065093994,0.690172374248505,2.72643685340881,0.679635047912598,89-fd-a3-d2-d6-2d-dc-bf-0c-a6-e1-a0-e4-3b-00-c0-42-f1-0b-ab-77-5a-8a-bf,-0.0128678654741569,-0.440297799781512,-2.02924466789842
52.729703,401,810,401,810,2,52.730278,0.0166869999999975,52.713591,430.690612792969,430.710632324219,430.730590820313,430.690612792969,430.710632324219,430.730590820313,3,4.4388632774353,0.684903860092163,2.7396092414856,0.674366593360901,08-f0-a5-e5-09-56-db-bf-e0-5f-cf-7e-3d-3c-00-c0-66-3a-9e-cf-b0-5a-8a-bf,-0.0128682912216195,-0.427126383081259,-2.02941416807515
52.749719,401,810,401,810,2,52.750331,0.0367400000000018,52.713591,430.690612792969,430.710632324219,430.730590820313,430.690612792969,430.710632324219,430.730590820313,3,4.45335292816162,0.690172374248505,2.75278162956238,0.674366593360901,8a-a2-b0-21-74-73-da-bf-fd-63-8e-55-a3-3c-00-c0-b0-cc-c2-18-f3-2b-8f-bf,-0.0152205459529341,-0.413296730900165,-2.02960841027061
52.769697,397,1248,397,1248,2,52.770439,0.0168530000000047,52.753586,430.730621337891,430.750610351563,430.770599365234,430.730621337891,430.750610351563,430.770599365234,3,4.46652603149414,0.690172374248505,2.76595425605774,0.674366593360901,b3-5a-1d-88-a7-9b-d9-bf-3a-9c-ae-73-0c-3d-00-c0-f9-5e-e7-61-65-2c-8f-bf,-0.0152213974478594,-0.40012539188812,-2.02980890633219
52.790714,395,771,395,771,2,52.791567,-0.00201299999999804,52.79358,430.770629882813,430.790618896484,430.810607910156,430.770629882813,430.790618896484,430.810607910156,3,4.47969818115234,0.684903860092163,2.77912664413452,0.674366593360901,4e-d5-82-6e-dd-c3-d8-bf-f6-81-f7-90-75-3d-00-c0-d4-15-55-3d-2c-2c-8f-bf,-0.0152209717003967,-0.386954648896183,-2.03000939612707
52.809876,395,771,395,771,2,52.810451,0.0168710000000019,52.79358,430.770629882813,430.790618896484,430.810607910156,430.770629882813,430.790618896484,430.810607910156,3,4.49287080764771,0.679635345935822,2.79229927062988,0.674366593360901,95-f6-e7-d4-11-ec-d7-bf-5e-0f-9b-ae-de-3d-00-c0-d4-15-55-3d-2c-2c-8f-bf,-0.0152209717003967,-0.373783548275108,-2.03020988856035
52.829706,395,771,395,771,2,52.830263,0.0366830000000036,52.79358,430.770629882813,430.790618896484,430.810607910156,430.770629882813,430.790618896484,430.810607910156,3,4.50604343414307,0.679635345935822,2.80547189712524,0.669098079204559,dc-17-4d-3b-46-14-d7-bf-c6-9c-3e-cc-47-3e-00-c0-d4-15-55-3d-2c-2c-8f-bf,-0.0152209717003967,-0.360612447654032,-2.03041038099363
52.851002,385,734,385,734,2,52.851762,0.0165980000000019,52.835164,430.810607910156,430.832183837891,430.852172851563,430.810607910156,430.832183837891,430.852172851563,3,4.51921558380127,0.679635345935822,2.81864428520203,0.669098079204559,03-1c-9b-21-7c-3c-d6-bf-34-d7-c6-e8-b0-3e-00-c0-b0-cc-c2-18-f3-2b-8f-bf,-0.0152205459529341,-0.347441704576738,-2.0306108651811
52.8697,385,734,385,734,2,52.870386,0.0352220000000045,52.835164,430.810607910156,430.832183837891,430.852172851563,430.810607910156,430.832183837891,430.852172851563,3,4.53370523452759,0.679635345935822,2.83181667327881,0.669098079204559,3c-4f-54-71-e8-59-d5-bf-3f-5d-aa-cd-27-3f-00-c0-7d-af-f3-b0-9a-fe-91-bf,-0.0175728006842486,-0.333612547562769,-2.03083763767395
52.889678,382,1006,382,1006,2,52.890383,0.0152229999999989,52.87516,430.852203369141,430.872192382813,430.892181396484,430.852203369141,430.872192382813,430.892181396484,3,4.54687786102295,0.679635345935822,2.84367203712463,0.663829565048218,7d-5c-06-2e-ea-8c-d4-bf-06-4b-83-ce-a2-3f-00-c0-a2-f8-85-d5-3b-67-94-bf,-0.0199250554155631,-0.32110075468649,-2.03107224786925
52.909712,382,1006,382,1006,2,52.910473,0.0353130000000022,52.87516,430.852203369141,430.872192382813,430.892181396484,430.852203369141,430.872192382813,430.892181396484,3,4.56005048751831,0.67436683177948,2.85816168785095,0.663829565048218,cc-d2-ab-63-58-aa-d3-bf-6b-26-12-c2-2a-40-00-c0-0f-d4-3c-43-b7-fe-91-bf,-0.0175732264317113,-0.307272050223486,-2.03133155458345
52.929709,375,677,375,677,2,52.930934,0.0157740000000004,52.91516,430.892181396484,430.912200927734,430.932159423828,430.892181396484,430.912200927734,430.932159423828,3,4.57322311401367,0.67436683177948,2.87001705169678,0.663829565048218,e4-54-79-20-5a-dd-d2-bf-ca-1b-a2-c3-a5-40-00-c0-33-1d-cf-67-58-67-94-bf,-0.0199254811630258,-0.294760257447093,-2.03156617010561
52.949706,375,677,375,677,2,52.950763,0.0356030000000018,52.91516,430.892181396484,430.912200927734,430.932159423828,430.892181396484,430.912200927734,430.932159423828,3,4.58507823944092,0.669098377227783,2.88318967819214,0.653292596340179,b7-a1-33-5d-5c-10-d2-bf-73-c2-89-c4-20-41-00-c0-7d-af-f3-b0-9a-fe-91-bf,-0.0175728006842486,-0.282248583810112,-2.03180078072938
52.969684,365,636,365,636,2,52.97026,0.0135100000000037,52.95675,430.932189941406,430.953765869141,430.973754882813,430.932189941406,430.953765869141,430.973754882813,3,4.59825086593628,0.663829863071442,2.89504480361938,0.653292596340179,89-ee-ed-99-5e-43-d1-bf-1b-69-71-c5-9b-41-00-c0-33-1d-cf-67-58-67-94-bf,-0.0199254811630258,-0.26973691017313,-2.03203539135315
52.989737,365,636,365,636,2,52.990702,0.0339519999999993,52.95675,430.932189941406,430.953765869141,430.973754882813,430.932189941406,430.953765869141,430.973754882813,3,4.61010599136353,0.663829863071442,2.90821743011475,0.653292596340179,5c-3b-a8-d6-60-76-d0-bf-c4-0f-59-c6-16-42-00-c0-7d-af-f3-b0-9a-fe-91-bf,-0.0175728006842486,-0.257225236536149,-2.03227000197691
53.009697,365,784,365,784,2,53.010791,0.0140409999999989,52.99675,430.973785400391,430.993774414063,431.013763427734,430.973785400391,430.993774414063,431.013763427734,3,4.62327814102173,0.653292834758759,2.92007255554199,0.642755568027496,14-f0-75-26-c8-52-cf-bf-09-1b-f0-c5-91-42-00-c0-0f-d4-3c-43-1f-67-94-bf,-0.0199246296681004,-0.244713801173817,-2.03250460280413
53.029712,365,784,365,784,2,53.030306,0.0335560000000044,52.99675,430.973785400391,430.993774414063,431.013763427734,430.973785400391,430.993774414063,431.013763427734,3,4.63645076751709,0.653292834758759,2.93324518203735,0.642755568027496,f4-52-50-15-3a-a3-cd-bf-ce-38-5a-5e-1b-43-00-c0-0f-d4-3c-43-1f-67-94-bf,-0.0199246296681004,-0.231543789298165,-2.03276704514346
53.049691,355,575,355,575,2,53.050581,0.0138310000000033,53.03675,431.013793945313,431.033782958984,431.053771972656,431.013793945313,431.033782958984,431.053771972656,3,4.64830636978149,0.653292834758759,2.9451003074646,0.637487053871155,48-c0-e5-d2-d3-1e-cc-bf-f2-b3-00-35-97-43-00-c0-33-1d-cf-67-58-67-94-bf,-0.0199254811630258,-0.21969077871063,-2.03300324829478
