time,yaw,right,auto,enabled,bb_irq_ts,tof_dist,tof_fpga_ts,tof_ts,Filter,Timestamp,/RealOutputs/ToF/Distance/0,/RealOutputs/ToF/Distance/1
388.445,388.404826,0,0,0,0,661,388.424768,3632.967041,TRUE,3632.967041,661,0
388.465,3632.967041,0,0,0,0,656,388.444802,3632.991943,TRUE,3632.991943,656,0
388.485,0,0,0,0,0,665,388.464891,3633.016846,TRUE,3633.016846,665,0
388.505,0,0,0,0,0,556,388.484777,3633.040039,TRUE,3633.040039,556,0
388.525,3633.040039,0,0,0,0,662,388.504904,3633.064697,TRUE,3633.064697,662,0
388.565,0,0,0,0,0,663,388.544823,3633.0896,TRUE,3633.0896,663,0
388.585,0,0,0,0,0,660,388.564783,3633.114258,TRUE,3633.114258,660,0
388.605,0,0,0,0,0,657,388.58478,3633.137695,TRUE,3633.137695,657,0
388.625,0,0,0,0,0,665,388.604981,3633.162354,TRUE,3633.162354,665,0
388.645,0,0,0,0,0,660,388.624774,3633.187256,TRUE,3633.187256,660,0
388.705,0,0,0,0,0,659,388.684783,3633.235107,TRUE,3633.235107,659,0
388.725,0,0,0,0,0,664,388.70478,3633.26001,TRUE,3633.26001,664,0
388.745,3633.26001,0,0,0,0,663,388.724832,3633.283203,TRUE,3633.283203,663,0
388.785,0,0,0,0,0,656,388.764789,3633.308105,TRUE,3633.308105,656,0
388.805,3633.308105,0,0,0,0,660,388.784768,3633.332764,TRUE,3633.332764,660,0
388.825,3633.332764,0,0,0,0,657,388.804783,3633.355957,TRUE,3633.355957,657,0
388.845,0,0,0,0,0,659,388.82478,3633.380859,TRUE,3633.380859,659,0
388.865,0,0,0,0,0,666,388.844777,3633.405518,TRUE,3633.405518,666,0
388.905,0,0,0,0,0,663,388.884771,3633.43042,TRUE,3633.43042,663,0
388.925,0,0,0,0,0,659,388.905046,3633.453613,TRUE,3633.453613,659,0
388.945,0,0,0,0,0,660,388.924894,3633.478516,TRUE,3633.478516,660,0
388.965,0,0,0,0,0,662,388.94478,3633.503174,TRUE,3633.503174,662,0
389.025,0,0,0,0,0,656,389.004882,3633.55127,TRUE,3633.55127,656,0
389.045,3633.55127,0,0,0,0,667,389.024767,3633.575928,TRUE,3633.575928,667,0
389.065,0,0,0,0,0,658,389.044783,3633.599365,TRUE,3633.599365,658,0
389.085,3633.599365,0,0,0,0,662,389.064798,3633.624023,TRUE,3633.624023,662,0
389.125,0,0,0,0,0,660,389.104792,3633.648926,TRUE,3633.648926,660,0
389.144,0,0,0,0,0,659,389.12477,3633.673584,TRUE,3633.673584,659,0
389.165,0,0,0,0,0,657,389.144749,3633.696777,TRUE,3633.696777,657,0
389.185,0,0,0,0,0,663,389.164801,3633.72168,TRUE,3633.72168,663,0
389.205,0,0,0,0,0,662,389.184798,3633.746582,TRUE,3633.746582,662,0
389.245,0,0,0,0,0,664,389.224755,3633.769775,TRUE,3633.769775,664,0
389.265,3633.769775,0,0,0,0,663,389.244826,3633.794434,TRUE,3633.794434,663,0
389.285,0,0,0,0,0,656,389.264953,3633.819336,TRUE,3633.819336,656,0
389.305,0,0,0,0,0,663,389.284801,3633.842529,TRUE,3633.842529,663,0
389.345,389.304761,0,0,0,0,658,389.324777,3633.867188,TRUE,3633.867188,658,0
389.365,3633.867188,0,0,0,0,661,389.345219,3633.89209,TRUE,3633.89209,661,0
389.385,0,0,0,0,0,658,389.364845,3633.915283,TRUE,3633.915283,658,0
389.405,0,0,0,0,0,661,389.384767,3633.940186,TRUE,3633.940186,661,0
389.425,0,0,0,0,0,657,389.404968,3633.964844,TRUE,3633.964844,657,0
389.465,0,0,0,0,0,660,389.444943,3633.989746,TRUE,3633.989746,660,0
389.485,0,0,0,0,0,662,389.464811,3634.012939,TRUE,3634.012939,662,0
389.505,0,0,0,0,0,660,389.48477,3634.037598,TRUE,3634.037598,660,0
389.525,0,0,0,0,0,656,389.504804,3634.0625,TRUE,3634.0625,656,0
389.545,0,0,0,0,0,664,389.524783,3634.085693,TRUE,3634.085693,664,0
389.585,0,0,0,0,0,660,389.564814,3634.110596,TRUE,3634.110596,660,0
389.605,0,0,0,0,0,662,389.584773,3634.135254,TRUE,3634.135254,662,0
389.625,0,0,0,0,0,660,389.604789,3634.158447,TRUE,3634.158447,660,0
389.645,3634.158447,0,0,0,0,655,389.624767,3634.18335,TRUE,3634.18335,655,0
389.685,389.645042,0,0,0,0,664,389.664798,3634.208008,TRUE,3634.208008,664,0
389.705,0,0,0,0,0,657,389.684776,3634.23291,TRUE,3634.23291,657,0
389.725,0,0,0,0,0,654,389.704792,3634.256104,TRUE,3634.256104,654,0
389.745,3634.256104,0,0,0,0,658,389.7249,3634.281006,TRUE,3634.281006,658,0
389.765,0,0,0,0,0,659,389.744767,3634.305908,TRUE,3634.305908,659,0
389.805,389.764838,0,0,0,0,660,389.784854,3634.329102,TRUE,3634.329102,660,0
389.825,0,0,0,0,0,664,389.804888,3634.35376,TRUE,3634.35376,664,0
389.845,0,0,0,0,0,663,389.824755,3634.378662,TRUE,3634.378662,663,0
389.865,0,0,0,0,0,658,389.844789,3634.401855,TRUE,3634.401855,658,0
389.885,3634.401855,0,0,0,0,653,389.865027,3634.426758,TRUE,3634.426758,653,0
389.925,389.884764,0,0,0,0,656,389.905336,3634.451416,TRUE,3634.451416,656,0
389.945,0,0,0,0,0,664,389.924776,3634.475342,TRUE,3634.475342,664,0
389.985,0,0,0,0,0,659,389.964826,3634.523438,TRUE,3634.523438,659,0
390.025,0,0,0,0,0,658,390.004838,3634.548096,TRUE,3634.548096,658,0
390.045,0,0,0,0,0,660,390.024742,3634.572998,TRUE,3634.572998,660,0
390.065,0,0,0,0,0,659,390.044776,3634.597656,TRUE,3634.597656,659,0
390.085,0,0,0,0,0,663,390.064792,3634.62085,TRUE,3634.62085,663,0
390.105,3634.62085,0,0,0,0,660,390.085345,3634.645752,TRUE,3634.645752,660,0
390.145,0,0,0,0,0,663,390.124949,3634.670654,TRUE,3634.670654,663,0
390.165,0,0,0,0,0,658,390.144798,3634.693848,TRUE,3634.693848,658,0
390.185,3634.693848,0,0,0,0,664,390.164943,3634.718506,TRUE,3634.718506,664,0
390.205,3634.718506,0,0,0,0,660,390.184866,3634.743408,TRUE,3634.743408,660,0
390.225,0,0,0,0,0,655,390.205401,3634.766602,TRUE,3634.766602,655,0
390.265,0,0,0,0,0,663,390.244782,3634.791504,TRUE,3634.791504,663,0
390.285,0,0,0,0,0,660,390.265132,3634.816162,TRUE,3634.816162,660,0
390.305,0,0,0,0,0,664,390.284943,3634.839355,TRUE,3634.839355,664,0
390.325,0,0,0,0,0,662,390.304884,3634.864258,TRUE,3634.864258,662,0
390.385,0,0,TRUE,0,0,659,390.364801,3634.913818,TRUE,3634.913818,659,0
390.405,0,0,0,0,0,661,390.384761,3634.937012,TRUE,3634.937012,661,0
390.425,0,0,0,0,0,658,390.404758,3634.961914,TRUE,3634.961914,658,0
390.445,0,0,0,0,0,657,390.424773,3634.986572,TRUE,3634.986572,657,0
390.485,0,0,0,0,0,660,390.464767,3635.009766,TRUE,3635.009766,660,0
390.505,0,0,0,0,0,662,390.484764,3635.034668,TRUE,3635.034668,662,0
390.545,0,0,0,0,0,660,390.524795,3635.082764,TRUE,3635.082764,660,0
390.585,0,0,0,0,0,658,390.564788,3635.107422,TRUE,3635.107422,658,0
390.605,0,0,0,0,0,664,390.584841,3635.132324,TRUE,3635.132324,664,0
390.625,0,0,0,0,0,666,390.604782,3635.156982,TRUE,3635.156982,666,0
390.645,0,0,0,0,0,660,390.624853,3635.18042,TRUE,3635.18042,660,0
390.665,0,0,0,0,0,663,390.644906,3635.205078,TRUE,3635.205078,663,0
390.705,0,0,0,0,0,660,390.684751,3635.22998,TRUE,3635.22998,660,0
390.725,0,0,0,0,0,662,390.704785,3635.253174,TRUE,3635.253174,662,0
390.745,0,0,0,0,0,658,390.724782,3635.277832,TRUE,3635.277832,658,0
390.765,0,0,0,0,0,656,390.744816,3635.302734,TRUE,3635.302734,656,0
390.785,0,0,0,0,0,662,390.765462,3635.325928,TRUE,3635.325928,662,0
390.825,0,0,0,0,0,663,390.804825,3635.35083,TRUE,3635.35083,663,0
390.845,0,0,0,0,0,662,390.824785,3635.375488,TRUE,3635.375488,662,0
390.865,0,0,0,0,0,660,390.844949,3635.400391,TRUE,3635.400391,660,0
390.885,0,0,0,0,0,662,390.864946,3635.423584,TRUE,3635.423584,662,0
390.925,0,0,0,0,0,661,390.904773,3635.448242,TRUE,3635.448242,661,0
390.945,0,0,0,0,0,662,390.9249,3635.473145,TRUE,3635.473145,662,0
390.965,0,0,0,0,0,655,390.944767,3635.496338,TRUE,3635.496338,655,0
390.985,0,0,0,0,0,661,390.964912,3635.52124,TRUE,3635.52124,661,0
391.005,0,0,0,0,0,662,390.984779,3635.545898,TRUE,3635.545898,662,0
391.065,0,0,0,0,0,657,391.04477,3635.593994,TRUE,3635.593994,657,0
391.085,0,0,0,0,0,659,391.06523,3635.618652,TRUE,3635.618652,659,0
391.105,0,0,0,0,0,664,391.084782,3635.641846,TRUE,3635.641846,664,0
391.125,0,0,0,0,0,656,391.104927,3635.666748,TRUE,3635.666748,656,0
391.165,0,0,0,0,0,654,391.144773,3635.69165,TRUE,3635.69165,654,0
391.185,0,0,0,0,0,666,391.1654,3635.716309,TRUE,3635.716309,666,0
391.205,0,0,0,0,0,661,391.184841,3635.739502,TRUE,3635.739502,661,0
391.225,0,0,0,0,0,657,391.204949,3635.764404,TRUE,3635.764404,657,0
391.265,0,0,0,0,0,659,391.244776,3635.789063,TRUE,3635.789063,659,0
391.285,0,0,0,0,0,660,391.264773,3635.8125,TRUE,3635.8125,660,0
391.305,0,0,0,0,0,658,391.284937,3635.837158,TRUE,3635.837158,658,0
391.325,0,0,0,0,0,661,391.304766,3635.862061,TRUE,3635.862061,661,0
391.385,0,0,0,0,0,664,391.365054,3635.909912,TRUE,3635.909912,664,0
391.405,0,0,0,0,0,658,391.384995,3635.934814,TRUE,3635.934814,658,0
391.425,0,0,0,0,0,664,391.404825,3635.959473,TRUE,3635.959473,664,0
391.445,3635.959473,0,0,0,0,662,391.424841,3635.98291,TRUE,3635.98291,662,0
391.485,0,0,0,0,0,658,391.46476,3636.007568,TRUE,3636.007568,658,0
391.505,0,0,0,0,0,663,391.484794,3636.032471,TRUE,3636.032471,663,0
391.525,0,0,0,0,0,655,391.504828,3636.055664,TRUE,3636.055664,655,0
391.545,0,0,0,0,0,660,391.524769,3636.080322,TRUE,3636.080322,660,0
391.565,0,0,0,0,0,659,391.544766,3636.105225,TRUE,3636.105225,659,0
391.605,0,0,0,0,0,665,391.584834,3636.128418,TRUE,3636.128418,665,0
391.625,3636.128418,0,0,0,0,663,391.604794,3636.153076,TRUE,3636.153076,663,0
391.645,3636.153076,0,0,0,0,659,391.624773,3636.177979,TRUE,3636.177979,659,0
391.665,0,0,0,0,0,661,391.644751,3636.202881,TRUE,3636.202881,661,0
391.685,0,0,0,0,0,664,391.664785,3636.226074,TRUE,3636.226074,664,0
391.725,0,0,0,0,0,660,391.704779,3636.250732,TRUE,3636.250732,660,0
391.745,3636.250732,0,0,0,0,662,391.724776,3636.275635,TRUE,3636.275635,662,0
391.765,3636.275635,0,0,0,0,659,391.74481,3636.298828,TRUE,3636.298828,659,0
391.785,3636.298828,0,0,0,0,661,391.764899,3636.32373,TRUE,3636.32373,661,0
391.805,0,0,0,0,0,663,391.784915,3636.348389,TRUE,3636.348389,663,0
391.845,0,0,0,0,0,664,391.824779,3636.371582,TRUE,3636.371582,664,0
391.885,0,0,0,0,0,661,391.865032,3636.421143,TRUE,3636.421143,661,0
391.905,0,0,0,0,0,664,391.884788,3636.446045,TRUE,3636.446045,664,0
391.945,0,0,0,0,0,659,391.924782,3636.469238,TRUE,3636.469238,659,0
391.985,0,0,0,0,0,660,391.964942,3636.518799,TRUE,3636.518799,660,0
392.005,0,0,0,0,0,655,391.984847,3636.541992,TRUE,3636.541992,655,0
392.025,0,0,0,0,0,663,392.005307,3636.566895,TRUE,3636.566895,663,0
392.065,0,0,0,0,0,654,392.044763,3636.591553,TRUE,3636.591553,654,0
392.085,0,0,0,0,0,660,392.064779,3636.614746,TRUE,3636.614746,660,0
392.125,0,0,0,0,0,665,392.104847,3636.664307,TRUE,3636.664307,665,0
392.165,0,0,0,0,0,658,392.144822,3636.689209,TRUE,3636.689209,658,0
392.185,3636.689209,0,0,0,0,660,392.165338,3636.712402,TRUE,3636.712402,660,0
392.225,0,0,0,0,0,663,392.205388,3636.761963,TRUE,3636.761963,663,0
392.245,0,0,0,0,0,658,392.224772,3636.785156,TRUE,3636.785156,658,0
392.285,0,0,0,0,0,666,392.264766,3636.810059,TRUE,3636.810059,666,0
392.305,0,0,0,0,0,661,392.284837,3636.834717,TRUE,3636.834717,661,0
392.345,0,0,0,0,0,667,392.324775,3636.882813,TRUE,3636.882813,667,0
392.385,392.344902,0,0,0,0,657,392.365196,3636.907715,TRUE,3636.907715,657,0
392.405,3636.907715,0,0,0,0,661,392.384803,3636.932373,TRUE,3636.932373,661,0
392.425,3636.932373,0,0,0,0,659,392.404819,3636.955566,TRUE,3636.955566,659,0
392.445,0,0,0,0,0,661,392.424778,3636.980469,TRUE,3636.980469,661,0
392.465,3636.980469,0,0,0,0,656,392.444775,3637.005127,TRUE,3637.005127,656,0
392.505,0,0,0,0,0,657,392.484769,3637.028564,TRUE,3637.028564,657,0
392.525,3637.028564,0,0,0,0,661,392.504803,3637.053223,TRUE,3637.053223,661,0
392.585,0,0,0,0,0,655,392.564775,3637.125977,TRUE,3637.125977,655,0
392.625,392.584846,0,0,0,0,662,392.604825,3637.150879,TRUE,3637.150879,662,0
392.645,0,0,0,0,0,657,392.624784,3637.175537,TRUE,3637.175537,657,0
392.685,0,0,0,0,0,660,392.664778,3637.223633,TRUE,3637.223633,660,0
392.705,3637.223633,0,0,0,0,655,392.684905,3637.248535,TRUE,3637.248535,655,0
392.745,0,0,0,0,0,664,392.724788,3637.271729,TRUE,3637.271729,664,0
392.765,3637.271729,0,0,0,0,662,392.744766,3637.296387,TRUE,3637.296387,662,0
392.785,0,0,0,0,0,666,392.764985,3637.321289,TRUE,3637.321289,666,0
392.805,3637.321289,0,0,0,0,653,392.784778,3637.344482,TRUE,3637.344482,653,0
392.844,392.804775,0,0,0,0,662,392.824772,3637.369385,TRUE,3637.369385,662,0
392.865,0,0,0,0,0,660,392.84475,3637.394043,TRUE,3637.394043,660,0
392.885,3637.394043,0,0,0,0,664,392.864766,3637.418945,TRUE,3637.418945,664,0
392.905,3637.418945,0,0,0,0,656,392.884874,3637.442139,TRUE,3637.442139,656,0
392.925,0,0,0,0,0,662,392.905001,3637.466797,TRUE,3637.466797,662,0
392.965,0,0,0,0,0,657,392.944828,3637.491699,TRUE,3637.491699,657,0
392.985,3637.491699,0,0,0,0,659,392.964973,3637.514893,TRUE,3637.514893,659,0
393.005,0,0,0,0,0,655,392.984784,3637.539795,TRUE,3637.539795,655,0
393.025,0,0,0,0,0,658,393.004855,3637.564453,TRUE,3637.564453,658,0
393.064,393.024797,0,0,0,0,655,393.044868,3637.587646,TRUE,3637.587646,655,0
393.085,3637.587646,0,0,0,0,660,393.064809,3637.612549,TRUE,3637.612549,660,0
393.105,0,0,0,0,0,661,393.084787,3637.637451,TRUE,3637.637451,661,0
393.125,0,0,0,0,0,660,393.104766,3637.660645,TRUE,3637.660645,660,0
393.145,0,0,0,0,0,664,393.124781,3637.685303,TRUE,3637.685303,664,0
393.185,0,0,0,0,0,661,393.164775,3637.710205,TRUE,3637.710205,661,0
393.205,0,0,0,0,0,659,393.184865,3637.734863,TRUE,3637.734863,659,0
393.225,3637.734863,0,0,0,0,662,393.204991,3637.758301,TRUE,3637.758301,662,0
393.245,3637.758301,0,0,0,0,659,393.224784,3637.782959,TRUE,3637.782959,659,0
393.265,0,0,0,0,0,664,393.244911,3637.807861,TRUE,3637.807861,664,0
393.305,0,0,0,0,0,661,393.284793,3637.831055,TRUE,3637.831055,661,0
393.325,0,0,0,0,0,660,393.30479,3637.855713,TRUE,3637.855713,660,0
393.345,0,0,0,0,0,656,393.324806,3637.880615,TRUE,3637.880615,656,0
393.365,0,0,0,0,0,660,393.344766,3637.903809,TRUE,3637.903809,660,0
393.405,0,0,0,0,0,656,393.384945,3637.928711,TRUE,3637.928711,656,0
393.425,0,0,0,0,0,660,393.404775,3637.953369,TRUE,3637.953369,660,0
393.445,0,0,0,0,0,665,393.424772,3637.978271,TRUE,3637.978271,665,0
393.465,0,0,0,0,0,660,393.444769,3638.001465,TRUE,3638.001465,660,0
393.485,0,0,0,0,0,665,393.464803,3638.026123,TRUE,3638.026123,665,0
393.525,0,0,0,0,0,662,393.504778,3638.051025,TRUE,3638.051025,662,0
393.545,0,0,0,0,0,663,393.524793,3638.074219,TRUE,3638.074219,663,0
393.565,3638.074219,0,0,0,0,658,393.544902,3638.099121,TRUE,3638.099121,658,0
393.585,3638.099121,0,0,0,0,660,393.564769,3638.123779,TRUE,3638.123779,660,0
393.605,0,0,0,0,0,662,393.584932,3638.146973,TRUE,3638.146973,662,0
393.645,0,0,0,0,0,658,393.624796,3638.171875,TRUE,3638.171875,658,0
393.665,0,0,0,0,0,659,393.644756,3638.196533,TRUE,3638.196533,659,0
393.685,0,0,0,0,0,660,393.665365,3638.219971,TRUE,3638.219971,660,0
393.705,3638.219971,0,0,0,0,661,393.684787,3638.244629,TRUE,3638.244629,661,0
393.745,0,0,0,0,0,662,393.724929,3638.269531,TRUE,3638.269531,662,0
393.765,0,0,0,0,0,667,393.744759,3638.294189,TRUE,3638.294189,667,0
393.785,3638.294189,0,0,0,0,659,393.764923,3638.317383,TRUE,3638.317383,659,0
393.805,3638.317383,0,0,0,0,666,393.784809,3638.342285,TRUE,3638.342285,666,0
393.825,0,0,0,0,0,660,393.804769,3638.367188,TRUE,3638.367188,660,0
393.865,0,0,0,0,0,663,393.844762,3638.390381,TRUE,3638.390381,663,0
393.885,0,0,0,0,0,657,393.864926,3638.415039,TRUE,3638.415039,657,0
393.905,0,0,0,0,0,658,393.88496,3638.439941,TRUE,3638.439941,658,0
393.985,0,0,0,0,0,661,393.964799,3638.512695,TRUE,3638.512695,661,0
394.005,3638.512695,0,0,0,0,658,393.984796,3638.537598,TRUE,3638.537598,658,0
394.025,3638.537598,0,0,0,0,659,394.00483,3638.560791,TRUE,3638.560791,659,0
394.044,0,0,0,0,0,660,394.024883,3638.585449,TRUE,3638.585449,660,0
394.085,0,0,0,0,0,663,394.064784,3638.610352,TRUE,3638.610352,663,0
394.105,0,0,0,0,0,664,394.084781,3638.633545,TRUE,3638.633545,664,0
394.125,0,0,0,0,0,662,394.104778,3638.658447,TRUE,3638.658447,662,0
394.145,0,0,0,0,0,658,394.124793,3638.683105,TRUE,3638.683105,658,0
394.165,0,0,0,0,0,657,394.144771,3638.706299,TRUE,3638.706299,657,0
394.205,0,0,0,0,0,654,394.184821,3638.731201,TRUE,3638.731201,654,0
394.225,0,0,0,0,0,657,394.205523,3638.755859,TRUE,3638.755859,657,0
394.245,3638.755859,0,0,0,0,663,394.224778,3638.780762,TRUE,3638.780762,663,0
394.265,3638.780762,0,0,0,0,661,394.245108,3638.803955,TRUE,3638.803955,661,0
394.305,0,0,0,0,0,659,394.284861,3638.828857,TRUE,3638.828857,659,0
394.345,3638.853516,0,0,0,0,658,394.324929,3638.876709,TRUE,3638.876709,658,0
394.365,3638.876709,0,0,0,0,656,394.34487,3638.901611,TRUE,3638.901611,656,0
394.385,0,0,0,0,0,661,394.364774,3638.92627,TRUE,3638.92627,661,0
394.425,394.384827,0,0,0,0,662,394.404824,3638.949463,TRUE,3638.949463,662,0
394.445,3638.949463,0,0,0,0,661,394.424765,3638.974365,TRUE,3638.974365,661,0
394.465,0,0,0,0,0,658,394.444781,3638.999268,TRUE,3638.999268,658,0
394.485,0,0,0,0,0,661,394.464963,3639.022461,TRUE,3639.022461,661,0
394.525,394.484793,0,0,0,0,657,394.50479,3639.047119,TRUE,3639.047119,657,0
394.545,3639.047119,0,0,0,0,661,394.52488,3639.072021,TRUE,3639.072021,661,0
394.565,3639.072021,0,0,0,0,666,394.544802,3639.09668,TRUE,3639.09668,666,0
394.585,3639.09668,0,0,0,0,659,394.564836,3639.120117,TRUE,3639.120117,659,0
394.605,3639.120117,0,0,0,0,660,394.584833,3639.144775,TRUE,3639.144775,660,0
394.645,394.604774,0,0,0,0,655,394.624771,3639.169678,TRUE,3639.169678,655,0
394.665,0,0,0,0,0,664,394.644824,3639.192871,TRUE,3639.192871,664,0
394.685,3639.192871,0,0,0,0,660,394.664821,3639.217529,TRUE,3639.217529,660,0
394.705,0,0,0,0,0,662,394.68491,3639.242432,TRUE,3639.242432,662,0
394.725,0,0,0,0,0,659,394.704777,3639.265625,TRUE,3639.265625,659,0
394.785,3639.290527,0,0,0,0,658,394.764787,3639.315186,TRUE,3639.315186,658,0
394.805,3639.315186,0,0,0,0,660,394.784784,3639.340088,TRUE,3639.340088,660,0
394.825,0,0,0,0,0,665,394.80491,3639.363281,TRUE,3639.363281,665,0
394.865,394.824759,0,0,0,0,656,394.844756,3639.387939,TRUE,3639.387939,656,0
394.885,3639.387939,0,0,0,0,657,394.86479,3639.412842,TRUE,3639.412842,657,0
394.905,0,0,0,0,0,658,394.884824,3639.436035,TRUE,3639.436035,658,0
394.925,0,0,0,0,0,661,394.904784,3639.460938,TRUE,3639.460938,661,0
394.945,3639.460938,0,0,0,0,657,394.924929,3639.485596,TRUE,3639.485596,657,0
394.985,0,0,0,0,0,661,394.965015,3639.508789,TRUE,3639.508789,661,0
395.005,0,0,0,0,0,659,394.98492,3639.533691,TRUE,3639.533691,659,0
395.025,0,0,0,0,0,664,395.004768,3639.55835,TRUE,3639.55835,664,0
395.045,0,0,0,0,0,661,395.024765,3639.583252,TRUE,3639.583252,661,0
395.065,0,0,0,0,0,664,395.04478,3639.606445,TRUE,3639.606445,664,0
395.124,3639.631348,0,0,0,0,660,395.104882,3639.656006,TRUE,3639.656006,660,0
395.145,3639.656006,0,0,0,0,663,395.124935,3639.679199,TRUE,3639.679199,663,0
395.165,3639.679199,0,0,0,0,656,395.144839,3639.704102,TRUE,3639.704102,656,0
395.205,395.16478,0,0,0,0,653,395.184889,3639.72876,TRUE,3639.72876,653,0
395.224,0,0,0,0,0,663,395.204774,3639.751953,TRUE,3639.751953,663,0
