Timestamp,/RealOutputs/ToF/Distance,/RealOutputs/ToF/Distance/0,/RealOutputs/ToF/Distance/1,/RealOutputs/ToF/Distance/length,/RealOutputs/ToF/FPGA,/RealOutputs/ToF/NoData,/RealOutputs/ToF/NT_Delta,/RealOutputs/ToF/NT_Time,/RealOutputs/ToF/Timestamps,/RealOutputs/ToF/Timestamps/0,/RealOutputs/ToF/Timestamps/1,/RealOutputs/ToF/Timestamps/2,/RealOutputs/ToF/Timestamps/length,/RealOutputs/Drive/LeftPositionMeters,/RealOutputs/Drive/LeftVelocityMetersPerSec,/RealOutputs/Drive/RightPositionMeters,/RealOutputs/Drive/RightVelocityMetersPerSec,/RealOutputs/DigitalIO/Falling,/RealOutputs/DigitalIO/PeriodicValue
71.145794,[892; 0],892,0,2,71.146073,null,0.045473,71.1006,[3154.39990234375; 3154.39990234375; 3154.424560546875],3154.399902,3154.399902,3154.424561,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
71.245797,[889; 0],889,0,2,71.246131,null,0.048066,71.198065,[3154.497314453125; 3154.497314453125; 3154.522216796875],3154.497314,3154.497314,3154.522217,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
71.345838,[881; 0],881,0,2,71.346097,null,0.052141,71.293956,[3154.5947265625; 3154.5947265625; 3154.617919921875],3154.594727,3154.594727,3154.61792,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
71.445841,[890; 0],890,0,2,71.446508,null,0.030327,71.416181,[3154.715576171875; 3154.715576171875; 3154.740234375],3154.715576,3154.715576,3154.740234,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
71.545825,[893; 0],893,0,2,71.546122,null,0.034067,71.512055,[3154.81298828125; 3154.81298828125; 3154.836181640625],3154.812988,3154.812988,3154.836182,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
71.645847,[885; 0],885,0,2,71.646162,null,0.036622,71.60954,[3154.908935546875; 3154.908935546875; 3154.93359375],3154.908936,3154.908936,3154.933594,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
71.745831,[878; 0],878,0,2,71.746165,null,0.039119,71.707046,[3155.00634765625; 3155.00634765625; 3155.031005859375],3155.006348,3155.006348,3155.031006,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
71.845834,[885; 0],885,0,2,71.846168,null,0.041638,71.80453,[3155.103759765625; 3155.103759765625; 3155.128662109375],3155.10376,3155.10376,3155.128662,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
71.945819,[882; 0],882,0,2,71.946208,null,0.045786,71.900422,[3155.201416015625; 3155.201416015625; 3155.224365234375],3155.201416,3155.201416,3155.224365,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
72.045803,[887; 0],887,0,2,72.046323,null,0.048437,71.997886,[3155.297119140625; 3155.297119140625; 3155.322021484375],3155.297119,3155.297119,3155.322021,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
