Timestamp,/RealOutputs/ToF/Distance,/RealOutputs/ToF/Distance/0,/RealOutputs/ToF/Distance/1,/RealOutputs/ToF/Distance/length,/RealOutputs/ToF/FPGA,/RealOutputs/ToF/NT_Delta,/RealOutputs/ToF/NT_Time,/RealOutputs/ToF/Timestamps,/RealOutputs/ToF/Timestamps/0,/RealOutputs/ToF/Timestamps/1,/RealOutputs/ToF/Timestamps/2,/RealOutputs/ToF/Timestamps/length,/RealOutputs/Drive/LeftPositionMeters,/RealOutputs/Drive/LeftVelocityMetersPerSec,/RealOutputs/Drive/RightPositionMeters,/RealOutputs/Drive/RightVelocityMetersPerSec,/RealOutputs/Odometry/Robot,/RealOutputs/Odometry/Robot/rotation/value,/RealOutputs/Odometry/Robot/translation/x,/RealOutputs/Odometry/Robot/translation/y,,,
63.209711,544,551,544,551,2,63.210323,0.0157510000000016,63.194572,441.171600341797,441.191589355469,441.211578369141,441.171600341797,441.191589355469,441.211578369141,3,6.52109861373901,-0.848227262496948,4.84062480926514,-0.900912404060364,4a-d6-18-99-40-fd-00-40-f6-a9-99-e7-6d-f8-fd-bf-96-83-75-31-0f-d4-08-40,3.10354460372805,2.12365836722419,-1.87315168827865
63.229708,544,551,544,551,2,63.230543,0.0359709999999964,63.194572,441.171600341797,441.191589355469,441.211578369141,441.171600341797,441.191589355469,441.211578369141,3,6.49212598800659,-1.02208733558655,4.8116455078125,-1.05369853973389,de-1f-7b-f2-8d-38-01-40-04-08-5b-dd-d1-fc-fd-bf-49-18-f9-36-59-d8-08-40,3.10563891360929,2.15261449278113,-1.87422358004596
63.249742,546,550,546,550,2,63.250317,0.0157510000000016,63.234566,441.211608886719,441.231597900391,441.251586914063,441.211608886719,441.231597900391,441.251586914063,3,6.46315336227417,-1.18541049957275,4.78398323059082,-1.05369853973389,1f-98-8f-aa-83-72-01-40-3a-1d-06-99-ce-00-fe-bf-57-77-3e-3f-c8-de-08-40,3.10878037843115,2.18091519594874,-1.87519702696757
63.269702,546,550,546,550,2,63.27024,0.0356740000000002,63.234566,441.211608886719,441.231597900391,441.251586914063,441.211608886719,441.231597900391,441.251586914063,3,6.43418025970459,-1.18541049957275,4.75500345230103,-1.18541085720062,38-50-1c-ca-d3-ad-01-40-3c-08-95-d5-a0-04-fe-bf-98-41-4a-da-48-e1-08-40,3.11000223673927,2.20987661265283,-1.87612994604616
63.289699,554,547,554,547,2,63.290367,0.0142190000000042,63.276148,441.251586914063,441.273162841797,441.293151855469,441.251586914063,441.273162841797,441.293151855469,3,6.40389060974121,-1.30658578872681,4.72470712661743,-1.30131769180298,8b-8d-d8-75-d6-eb-01-40-ed-cc-a4-f4-75-08-fe-bf-7c-7e-e1-e9-24-e4-08-40,3.1113985320988,2.24015514437787,-1.87706561626402
63.309696,554,547,554,547,2,63.310252,0.0341039999999992,63.276148,441.251586914063,441.273162841797,441.293151855469,441.251586914063,441.273162841797,441.293151855469,3,6.37228345870972,-1.30658578872681,4.69440984725952,-1.30131769180298,21-7e-2c-31-33-2b-02-40-62-1e-48-cb-38-0c-fe-bf-d6-48-a3-ec-49-e6-08-40,3.11244568703942,2.27109373490363,-1.87798385054511
63.329767,554,551,554,551,2,63.330472,0.0127420000000029,63.31773,441.293182373047,441.313171386719,441.334747314453,441.293182373047,441.313171386719,441.334747314453,3,6.34067678451538,-1.41195571422577,4.66411352157593,-1.39615058898926,85-cc-31-ec-8f-6a-02-40-9b-5b-d4-21-e2-0f-fe-bf-03-2e-04-6e-5c-e7-08-40,3.11296926450973,2.30203232314085,-1.8788777657953
63.349727,554,551,554,551,2,63.350413,0.0326830000000058,63.31773,441.293182373047,441.313171386719,441.334747314453,441.293182373047,441.313171386719,441.334747314453,3,6.30906963348389,-1.4804459810257,4.63249921798706,-1.45937240123749,ec-8c-bb-76-46-ab-02-40-48-27-81-4d-88-13-fe-bf-ba-85-3a-fc-25-e9-08-40,3.11384198239895,2.33363049278124,-1.87976866030881
63.369686,552,548,552,548,2,63.370224,0.0125030000000024,63.357721,441.334747314453,441.354766845703,441.374725341797,441.334747314453,441.354766845703,441.374725341797,3,6.27614593505859,-1.4804459810257,4.60088491439819,-1.45937240123749,b4-69-6c-52-56-ed-02-40-0b-5d-2c-50-2a-17-fe-bf-e7-6a-9b-7d-38-ea-08-40,3.11436555986926,2.36588730233526,-1.88065558736509
63.389702,552,548,552,548,2,63.390295,0.0325740000000039,63.357721,441.334747314453,441.354766845703,441.374725341797,441.334747314453,441.354766845703,441.374725341797,3,6.24453926086426,-1.51205682754517,4.56927108764648,-1.49625194072723,13-a8-06-22-0d-2e-03-40-d7-d5-46-e1-aa-1a-fe-bf-71-dd-70-8a-ef-ea-08-40,3.11471470028817,2.3974859865457,-1.8815106201049
63.40981,555,569,555,569,2,63.410533,0.0127769999999998,63.397756,441.374755859375,441.394775390625,441.414764404297,441.374755859375,441.394775390625,441.414764404297,3,6.21161556243897,-1.52786231040955,4.53633975982666,-1.51205730438232,27-e7-a6-84-76-71-03-40-1d-39-6f-bf-41-1e-fe-bf-9e-c2-d1-0b-02-ec-08-40,3.11523827775848,2.43040183672283,-1.88238692072952
63.429714,555,569,555,569,2,63.431087,0.0333309999999969,63.397756,441.374755859375,441.394775390625,441.414764404297,441.374755859375,441.394775390625,441.414764404297,3,6.18000841140747,-1.52786231040955,4.50472545623779,-1.51205730438232,ea-20-6a-00-2e-b2-03-40-47-51-64-85-a2-21-fe-bf-cb-a7-32-8d-14-ed-08-40,3.11576185522879,2.46200180362586,-1.88321163278768
63.449692,558,805,558,805,2,63.450286,0.0125169999999954,63.437769,441.414794921875,441.434783935547,441.454772949219,441.414794921875,441.434783935547,441.454772949219,3,6.14708471298218,-1.54893636703491,4.47311210632324,-1.5278627872467,e2-04-b1-78-3e-f4-03-40-81-7e-6d-94-03-25-fe-bf-f8-8c-93-0e-27-ee-08-40,3.1162854326991,2.49425977983684,-1.88403661708426
63.469671,558,805,558,805,2,63.470227,0.0324579999999983,63.437769,441.414794921875,441.434783935547,441.454772949219,441.414794921875,441.434783935547,441.454772949219,3,6.1167950630188,-1.55947327613831,4.44281482696533,-1.5278627872467,13-94-b1-eb-43-32-04-40-2d-25-b6-9b-24-28-fe-bf-9a-ff-1e-83-82-ee-08-40,3.1164598697505,2.52454361091305,-1.88480053734595
